timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.758,99.01,90,90,82.68,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3398.908,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.059,99.01,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.208,99.02,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.358,99.02,90,90,82.64,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.508,99.02,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.658,99.04,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.67,,,,,,,,,,,,,,,,230,9000,3203,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.808,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3399.958,99.02,90,90,82.63,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.108,99.05,90,90,,43.02,50.9,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.258,99.04,90,90,,43.02,51.4,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.408,99.03,90,90,,43.02,51.3,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.558,99.03,90,90,82.55,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.709,99.04,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.775,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.79,36.79
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3400.858,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.008,99.02,90,90,,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.158,99.02,90,90,82.56,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.308,99.01,90,90,,43.01,51.6,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.458,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.608,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.758,99.02,90,90,82.5,43.02,51.9,,,,,,,0,,,,,,,,,,,,,,,
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.88,,,,,,,,,,,,,,,,230,9000,3200,213,259,273,395,525,57,5063,0.691139241,36.79,36.79
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3401.909,99.03,90,90,,43.02,51,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.058,99.03,90,90,,43.02,51.2,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.208,99.05,90,90,,43.03,50.9,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.358,99.04,90,90,82.62,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.508,99.02,90,90,,43.02,51.1,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.658,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.808,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.958,99.02,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3402.985,,,,82.62,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5069,0.691139241,36.78,36.78
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.109,99.04,90,90,,43.02,50.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.26,99.04,90,90,,43.02,51.7,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.41,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.56,99.03,90,90,82.63,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.71,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3403.86,99.03,90,90,,43.02,51.5,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.01,99.03,90,90,,43.02,51.6,,,,,,,0,,,,,,,,,,,,,,,
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
3404.124,,,,,,,,,,,,,,,,230,9000,3204,213,259,273,395,525,57,5070,0.691139241,36.78,36.78
