timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
1016.653,19.79,66.29,90,50,,82.65
1016.653,19.79,66.29,90,50,,82.65
1016.653,19.79,66.29,90,50,,82.65
1016.653,19.79,66.29,90,50,,82.65
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.803,19.8,66.22,90,50,,82.69
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.914,,,,,,
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1016.954,19.81,66.15,90,50,,82.73
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.103,19.82,66.08,90,50,66.17,82.75
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.253,19.83,66.01,90,50,,82.78
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.404,19.84,65.94,90,50,,82.83
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.553,19.85,65.87,90,50,,82.86
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.703,19.86,65.8,90,50,66,82.9
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1017.854,19.87,65.73,90,50,,82.93
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.003,19.88,65.66,90,50,,82.95
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.02,,,,,,
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.153,19.9,65.59,90,50,,82.99
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.304,19.91,65.52,90,50,65.73,83.04
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.453,19.92,65.45,90,50,,83.07
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.603,19.92,65.38,90,50,,83.09
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.754,19.94,65.31,90,50,,83.12
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1018.903,19.95,65.24,90,50,65.66,83.16
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.053,19.95,65.17,90,50,,83.18
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.124,,,,,,
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.204,19.97,65.1,90,50,,83.22
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.353,19.97,65.03,90,50,,83.25
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.503,19.99,64.96,90,50,65.41,83.29
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.654,20,64.89,90,50,,83.33
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.803,20.01,64.83,90,50,,83.34
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1019.953,20.02,64.76,90,50,,83.36
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.104,20.02,64.69,90,50,65.16,83.39
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.229,,,,,,
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.253,20.04,64.62,90,50,,83.43
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.403,20.04,64.55,90,50,,83.46
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.577,20.06,64.48,90,50,,83.5
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.727,20.07,64.42,90,50,64.98,83.54
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1020.88,20.09,64.35,90,50,,83.55
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.029,20.1,64.28,90,50,,83.59
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.179,20.11,64.21,90,50,,83.62
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.331,20.13,64.15,90,50,,83.66
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.365,,,,,64.73,
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.481,20.14,64.08,90,50,,83.68
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.631,20.15,64.01,90,50,,83.71
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.783,20.17,63.94,90,50,,83.75
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1021.932,20.17,63.88,90,50,64.52,83.78
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.082,20.19,63.81,90,50,,83.82
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.233,20.2,63.74,90,50,,83.86
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.382,20.21,63.68,90,50,,83.88
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.47,,,,,,
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.532,20.22,63.61,90,50,64.34,83.91
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.683,20.24,63.54,90,50,,83.94
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.832,20.24,63.48,90,50,,83.98
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1022.982,20.25,63.41,90,50,,84.01
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.133,20.27,63.35,90,50,64.23,84.04
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.282,20.27,63.28,90,50,,84.06
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.432,20.29,63.21,90,50,,84.11
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.575,,,,,,
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.586,20.3,63.15,90,50,,84.14
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.732,20.31,63.08,90,50,63.94,84.16
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1023.882,20.32,63.02,90,50,,84.19
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.036,20.34,62.95,90,50,,84.22
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.182,20.34,62.89,90,50,,84.26
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.332,20.36,62.82,90,50,63.71,84.27
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.486,20.37,62.76,90,50,,84.3
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.632,20.38,62.69,90,50,,84.33
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.68,,,,,,
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.782,20.39,62.63,90,50,,84.36
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1024.936,20.4,62.56,90,50,63.61,84.38
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.082,20.41,62.5,90,50,,84.41
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.232,20.43,62.43,90,50,,84.44
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.386,20.44,62.37,90,50,,84.49
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.532,20.45,62.3,90,50,63.34,84.52
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.682,20.46,62.24,90,50,,84.55
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.784,,,,,,
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.832,20.47,62.17,90,50,,84.57
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1025.983,20.49,62.11,90,50,,84.59
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.133,20.5,62.05,90,50,63.11,84.63
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.283,20.51,61.98,90,50,,84.64
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.433,20.52,61.92,90,50,,84.69
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.583,20.53,61.86,90,50,,84.7
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.733,20.54,61.79,90,50,62.88,84.72
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.883,20.56,61.73,90,50,,84.76
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1026.89,,,,,,
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.033,20.56,61.67,90,50,,84.79
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.183,20.57,61.6,90,50,,84.82
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.333,20.59,61.54,90,50,62.81,84.85
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.483,20.6,61.48,90,50,,84.88
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.633,20.61,61.41,90,50,,84.91
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.783,20.63,61.35,90,50,,84.94
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.933,20.64,61.29,90,50,,84.96
1027.995,,,,,62.41,
1027.995,,,,,62.41,
1027.995,,,,,62.41,
