consumableId,consumable/lot,numericValue,instrument
992b2390-817e-4d34-bb2e-0658309e0fea,TKM-1751,1.305,109
ed4f8181-97dd-4aa9-a81d-505e591bba32,TKM-1751,1.309,111
3bc86058-6ea1-4c77-a00d-8b28de0bad45,TKM-1751,1.312,111
2dd83d2b-97ab-4cfe-9f43-b87287cceccc,TKM-1751,1.317,111
e2e7877a-8613-488e-b851-f17aafe40949,TKM-1751,1.317,115
b33d133f-98e5-4816-a980-dd4521f699a0,TKM-1751,1.318,115
136fc098-7932-46b8-9ffc-6faa81c2e8ad,TKM-1751,1.32,118
f2abbab2-4cd0-48b7-a85b-18bff3f3b225,TKM-1751,1.32,119
84e11ffd-301f-4dac-aeb2-ccc34824d256,TKM-1751,1.322,115
3e0f09cc-f52e-4ac2-a003-ce1a77bf728b,TKM-1751,1.324,102
9e3d5eaa-ee42-4129-a592-15a68c4f3dab,TKM-1751,1.324,115
54d3a0bf-60a9-4b40-8298-32d2f02453ac,TKM-1751,1.325,118
e8e606c8-54ee-43ca-aee4-1a86b1fac037,TKM-1751,1.325,102
5982e3d7-cbea-4b51-bd9c-5e0d1b1e85fb,TKM-1751,1.334,119
9444262c-f313-4c52-b222-ff045dd2c016,TKM-1751,1.345,102
e086e87e-61c5-41d8-9970-1badb50cee18,TKM-1751,1.354,118
52559e41-a2df-4e74-9bd0-372b0ddb4389,TKM-1767,1.022,AdvBuild04
904dd239-7a04-4e3c-893f-54d189d4c0d0,TKM-1767,1.04,AdvBuild14 (New)
c6b058d4-9dec-4588-a589-6a97982b13c0,TKM-1767,1.131,AdvBuild27
a3f955e1-7887-459e-8bbd-6df0f0db7117,TKM-1767,1.141,AdvBuild03
6e7cb06c-9360-4a58-a249-be665bba68b4,TKM-1767,1.181,AdvBuild14 (New)
9fdd3c87-3165-4e7c-a34b-5793c3b47a65,TKM-1767,1.183,AdvBuild06
faee4c18-dc1d-4698-8855-967279349551,TKM-1767,1.254,AdvBuild06
c37230a5-7293-48a4-a76d-4512dec0e91c,TKM-1769,1,225
d12d1d50-fd89-4c7c-9796-13ce7c90902b,TKM-1769,1.002,229
f35081d3-d310-4fd3-b3af-d43235663d3e,TKM-1769,1.032,203
7b61652a-afc8-4dce-bf25-309e9e2531d1,TKM-1769,1.041,225
08acf7c2-119a-4f28-8944-50f242106894,TKM-1769,1.084,200
6ad9ea8e-073c-4369-8f71-d91ffcee4a1e,TKM-1769,1.091,230
e4c334cf-f409-4dc8-9642-82c37ba22eac,TKM-1769,1.109,226
50f112d2-2713-4b2d-803a-ce274dc3578b,TKM-1769,1.134,203
4a500f7c-ea15-4166-a852-ebf43e648922,TKM-1769,1.176,216
e03d9192-c85f-4d74-a7d7-696228d0acd2,TKM-1769,1.191,217
0379772e-2f92-417a-9dbc-e7e5eda773b0,TKM-1769,1.195,229
b7f54fb9-7432-4273-8eef-a9673a8fc440,TKM-1769,1.242,229
5ff8e3c8-aad1-4e0f-83e8-8efe9e98ce4d,TKM-1771,0.974,AdvBuild04
8c35f2ee-1fc7-4993-b545-69c575002adc,TKM-1771,0.989,AdvBuild04
6185ea76-4b7e-41ae-9e01-e3851693bcba,TKM-1771,1.013,AdvBuild14 (New)
81cf9967-70ec-4e2a-992b-26778083d578,TKM-1771,1.022,200
53aa1c95-db9f-4a7a-b315-1026f2cc7a4e,TKM-1771,1.034,100
ad1bc6aa-1a96-4968-9bd1-f204db085989,TKM-1771,1.037,104
f2f8ee0d-a44f-4100-a532-3f94d98c2875,TKM-1771,1.041,AdvBuild14 (New)
413937df-403e-417d-af75-8b1b6f8ab16b,TKM-1771,1.043,225
6edb73f2-c1fd-486e-b40d-d6e307d00510,TKM-1771,1.046,104
495ed405-167f-4e15-92b9-8235eacc726d,TKM-1771,1.053,200
436c8d9f-c1e8-496c-84df-6d1e7685ee69,TKM-1771,1.056,AdvBuild06
0a8d47c9-188c-4ac7-8ec5-65b267987931,TKM-1771,1.057,113
72c3df08-c242-4366-b990-f3a4c25d11c6,TKM-1771,1.066,101
885686cd-c4a8-4a0a-9187-c2fd6d176de9,TKM-1771,1.07,226
7f9ddd7b-05ad-488e-8936-8f07a4b55754,TKM-1771,1.072,203
15e20210-aa9a-4abd-bae7-5e5888c9f8a1,TKM-1771,1.073,118
2af3cec2-f4f9-403f-ab6b-ca116c6abef4,TKM-1771,1.093,216
541ddcc1-f1b7-42b5-b022-a1a89956b06c,TKM-1771,1.095,AdvBuild03
5d13c521-6c12-47ce-88ba-d19d5761b3c1,TKM-1771,1.102,AdvBuild04
959b0e23-4bd2-441d-9e74-e209024137cf,TKM-1771,1.105,AdvBuild27
e13f7e34-19e1-4cc6-b214-9e59a8560a02,TKM-1771,1.118,AdvBuild10
4623699e-5824-4056-b5f4-f00d4ed43f27,TKM-1771,1.124,108
055e8288-6022-4410-878b-dcfc912354ef,TKM-1771,1.129,111
91bfbc3a-eb36-45ab-bbc0-205c18d26a7f,TKM-1771,1.13,118
9f0defa4-f191-403f-813e-3f59dee83942,TKM-1771,1.13,230
2051bb2f-3c5a-4b1a-84ff-36843d9923e3,TKM-1771,1.132,106
8189f0f4-8e5b-41c8-b565-0b24adf6e016,TKM-1771,1.134,102
199a3222-c1ab-4523-a389-e2ab710b5352,TKM-1771,1.136,100
1bd1420a-2af5-4580-a02f-af5b89df9360,TKM-1771,1.136,114
ea63c02f-0635-437d-b0a8-865cb16a98f6,TKM-1771,1.136,AdvBuild06
b2fea8d4-4677-411a-8fe5-60c51f6878f0,TKM-1771,1.137,AdvBuild14 (New)
2198da86-eb03-4766-ac22-09c00aea92aa,TKM-1771,1.138,102
6e5e5a67-1af2-4d14-87d3-d6c911d9f1b6,TKM-1771,1.144,216
22943b36-32c0-42c5-9c88-aba8da898468,TKM-1771,1.148,111
69aec1d3-0e28-4c49-b506-845f52765a8f,TKM-1771,1.149,AdvBuild03
1ec76982-16f2-40b5-9b62-9829bf6f82bb,TKM-1771,1.16,AdvBuild10
88bef24a-3796-41c6-90b3-3b7a4567e328,TKM-1771,1.161,103
5bd589ca-c645-4121-877e-666a346426af,TKM-1771,1.162,107
6ff8e3a3-b873-40f6-9fba-7277f7aca51c,TKM-1771,1.177,101
d4748ab5-9b0c-44c8-a589-f2195ba011b0,TKM-1771,1.195,229
923dce8b-6fdf-4667-9f22-465ca14dbf91,TKM-1771,1.205,AdvBuild03
5e40b235-e443-4d5f-89a5-7a6b98a26469,TKM-1771,1.23,AdvBuild06
f4f943d7-1a75-4476-9542-cb268f166039,TKM-1771,1.264,103
8e97e0ec-93c7-46b2-afe3-e48e6e2e7213,TKM-1773,0.917,101
f4739689-362c-4164-87a4-ec7d602416eb,TKM-1773,0.922,229
95abde62-4c18-4b33-a101-6204381ae3e7,TKM-1773,0.992,113
603a80cf-9bd8-4a7e-9f22-f64bc748b257,TKM-1773,1.018,226
a3e3a203-1d80-4be6-8c48-daf15ce106d0,TKM-1773,1.037,203
31c59832-1f73-4041-ac46-06c18321d470,TKM-1773,1.047,225
059957da-64fe-41cf-b5d2-74d2e4127964,TKM-1773,1.057,108
b50598e9-4805-4db4-be89-26b39875ac53,TKM-1773,1.063,107
d9398079-b139-45a4-83c5-fc6c4c57d64b,TKM-1773,1.065,100
289c5919-4649-4672-b2a2-67221ee512da,TKM-1773,1.096,230
44928615-c35c-4447-9acf-d36e211284e8,TKM-1773,1.102,114
a636cc1b-0ba9-43af-a948-d857abc33080,TKM-1773,1.105,118
1e3890f3-fc68-4c3a-8b29-265b6d386b4a,TKM-1773,1.106,216
ac531b60-54d6-437e-8aea-7eeac7bda5c2,TKM-1773,1.121,AdvBuild03
e2aae0a2-18c2-4de9-ba92-e7b3006efdd8,TKM-1773,1.121,102
78f3b8a4-3cd3-461d-9928-10cc9040e9b1,TKM-1773,1.135,103
d317f9e3-2eb8-47f3-aa5d-3af8a99eccc5,TKM-1773,1.185,230
16075673-6e83-47a0-abe9-1288adb560db,TKM-1775,0.882,AdvBuild14 (New)
c0ef79fd-5d35-4212-b5d3-e49b2429c071,TKM-1775,0.9,AdvBuild27
a144ed74-e5ca-4ec4-a89c-acde3fbdfa88,TKM-1775,1.057,100
18a39640-30c1-4461-9f4f-c2b22b150309,TKM-1775,1.073,AdvBuild06
cf3b661d-65a5-4130-ba99-2b0ec8e9f206,TKM-1775,1.115,AdvBuild03
24063406-6e03-4223-bc65-42fd0cb69dc6,TKM-1775,1.118,AdvBuild10
c8274c5e-599b-43d0-9a73-7ef27510e748,TKM-1775,1.141,104
14080621-6f26-4c0e-8297-908f86b5a856,TKM-1775,1.162,100
ecbae573-c7d2-449b-8f59-e4d7875bba84,TKM-1775,1.185,101
c1f57abf-0829-425b-b602-83a1bca93840,TKM-1775,1.217,103
24de274e-d719-49ab-9dcb-cece443fae32,TKM-1776,0.986,AdvBuild27
9e9bc4e5-ea99-4dff-b348-1dc836fae45e,TKM-1776,0.991,AdvBuild14 (New)
de9b86b5-8fd1-45c8-9ece-a41142ed64bb,TKM-1776,1.045,AdvBuild03
0b873d28-d591-40d0-b869-59dcb4790f24,TKM-1776,1.13,AdvBuild06
4b8b9b57-ed18-459c-9e86-f0e1f025c9d8,TKM-1776,1.16,AdvBuild10
dad4c08b-4549-4c78-8757-8e643b10b5bb,TKM-1777,0.949,AdvBuild14 (New)
cfeface7-78c4-4583-9e68-10b6f6ab761b,TKM-1777,1.028,AdvBuild27
a7440f55-d907-41d5-bd09-ef150f27dc2b,TKM-1777,1.102,AdvBuild10
2faf3544-b620-4a8e-ba58-6f05b70c4f1f,TKM-1777,1.122,AdvBuild03
72e591f3-4da1-4b4c-882b-8d1f95458d42,TKM-1777,1.145,AdvBuild06
cb2716e5-a10c-40f8-9282-249cd7972af7,TKM-1789,1,115
fb729274-6841-40e9-9938-6786bc541787,TKM-1789,1.013,115
4e648c89-8b3c-4f4c-a81e-9cb3db11be30,TKM-1789,1.014,AdvBuild14 (New)
c2ca3df7-41fc-468f-97e9-e034249fe6c6,TKM-1789,1.079,118
2f4f0718-edbf-4080-9870-023799d2d79d,TKM-1789,1.1,AdvBuild09 (New)
300861a1-e17d-46e5-bbd1-2c720dc0a14b,TKM-1789,1.1,AdvBuild29
57c73768-af23-4d06-a2b2-4a03d149f8ce,TKM-1789,1.1,AdvBuild31
dd7e98a9-4cab-4e67-855d-fa89d762b39e,TKM-1789,1.1,AdvBuild31
2a6d136f-9209-4a4e-b6ef-608dd23d2d36,TKM-1789,1.115,225
2b83e498-67e2-420d-a228-6b6a5a42fe33,TKM-1789,1.128,216
3b6ea1c4-8791-4920-ba2e-78893a1db355,TKM-1789,1.148,AdvBuild31
75b5906c-5bba-415f-8aa7-5eff1f280e02,TKM-1789,1.156,111
fcb9d0da-a835-4425-98fd-b86480243b1e,TKM-1789,1.158,AdvBuild31
3751cf3d-ae70-4461-9fed-612ea551303f,TKM-1789,1.168,AdvBuild09 (New)
764a045c-623d-45a1-a2b4-bfdae5620306,TKM-1789,1.169,119
fab6a35c-f1ef-4497-b29f-e347fe6f6e8d,TKM-1789,1.171,AdvBuild06
01373ffb-fd61-478f-85c8-a6618354fea5,TKM-1789,1.181,119
69d651b8-6709-4b86-8f73-a02270688c8e,TKM-1789,1.188,AdvBuild31
536589b5-79bc-4f71-8527-af263027d4fd,TKM-1789,1.19,AdvBuild29
17c8bfae-f9e5-4a13-8c93-4442ca12eef6,TKM-1789,1.195,109
54e1322f-3116-4586-8021-bed3f960ce3e,TKM-1789,1.2,115
c58fb03e-74cc-4b72-8744-36e0a1efde8f,TKM-1789,1.2,AdvBuild29
d262d570-b02f-48a2-8ac7-3c4bcd63e87f,TKM-1789,1.2,119
dc6dab45-d263-4e10-bf8d-b5421b505ba8,TKM-1789,1.2,119
e3f39055-3280-48e7-b7dd-eb782d291833,TKM-1789,1.2,AdvBuild31
e665a1f5-4596-4727-b9ac-ecb3bf561e7c,TKM-1789,1.2,119
921e8e4b-aae4-4093-9fb7-3a4be847fcf3,TKM-1789,1.201,115
b683138a-e900-4842-82c9-39e9969ea27c,TKM-1789,1.205,118
53a7db5b-9565-4032-887a-c214d0b707cc,TKM-1789,1.216,118
e1bfea69-07d1-42a7-b51a-74494c7fdfab,TKM-1789,1.221,109
1a03a3f5-7a24-420f-a46e-f50b78bc3bb7,TKM-1789,1.226,119
8e2e6af1-dc11-45cf-9c63-c714aca439f8,TKM-1789,1.23,AdvBuild29
c2cd0ec0-49b3-4ba5-9721-1635f2ab4646,TKM-1789,1.236,111
ef3fd618-bbdb-4206-a96f-67fe6280cdc7,TKM-1789,1.242,109
817411ba-915c-4ca4-823d-c5c6dc3e937c,TKM-1789,1.243,109
9b0db380-9faf-472d-9e82-078e99b0946d,TKM-1789,1.243,AdvBuild25
704524b2-fe39-4f7d-894c-198c445e8481,TKM-1789,1.249,115
c28fbd42-7ecb-4494-adc2-d3e12f2d08b6,TKM-1789,1.25,119
cbf502d0-7161-453b-b0c1-b76d0ee2f7af,TKM-1789,1.256,109
4c0ff79f-10b5-4cca-926c-1b974ebd3478,TKM-1789,1.268,115
465d4a2e-2213-4c27-aca8-f59f37f6eaf0,TKM-1789,1.269,119
ba4c3a04-e4bb-47e7-8255-f631710b2fb3,TKM-1789,1.272,119
6b0b3a46-7d6e-4b75-9547-b683f4c2d67a,TKM-1789,1.294,111
0e9d1f53-8f05-4da4-a639-fc439d93000c,TKM-1789,1.298,115
45b61228-1afb-4f0b-b0fb-6af97d236821,TKM-1789,1.299,102
4a10f11d-d614-4a24-be4d-005cf56a9e86,TKM-1789,1.3,119
6c92b3c4-5ada-4943-99a9-6c0e827aa2eb,TKM-1789,1.3,115
8e99bd2d-e99b-41c1-8dc3-dc518830e0d2,TKM-1789,1.3,115
aedcc20a-60e3-4ea4-84be-3d6027114f70,TKM-1789,1.3,119
8b688466-a295-46aa-8f97-ea4c6abab55a,TKM-1789,1.305,111
9492ff2c-85ea-40c4-899f-9159c8fa94c0,TKM-1789,1.319,AdvBuild29
c83217a2-5cc6-49f3-be30-834186b695a2,TKM-1789,1.323,102
0ba5e629-d58a-4abb-80cd-e43b7e42ce3e,TKM-1789,1.33,102
a4fa6e33-2567-4982-9a38-f61b0a13bceb,TKM-1789,1.357,118
92d90276-8ad2-40a3-9226-da0b368db361,TKM-1790,0.986,AdvBuild20
6dfd7bc8-61f9-4ce1-968e-7b9e0e5aa77c,TKM-1790,1.119,AdvBuild09 (New)
378358a4-5d94-45db-99d0-35a12ef6fdbb,TKM-1790,1.147,AdvBuild25
e90388cf-e9c4-43b9-a825-6ccb25462f86,TKM-1790,1.169,AdvBuild25
d7007fbf-6644-4155-971b-4ef61a253042,TKM-1790,1.176,AdvBuild25
e5acc7d6-61f1-43d9-b0e6-bc5554a10ef3,TKM-1790,1.193,AdvBuild08
f39eb69b-078d-49f5-a783-2b34f9752026,TKM-1790,1.2,AdvBuild09 (New)
c67cabcb-7376-4d9a-9212-c189deb5910e,TKM-1790,1.202,AdvBuild09 (New)
2ccdd5f4-1188-487e-9397-c8aa461435a4,TKM-1790,1.206,AdvBuild09 (New)
2fd54c47-3b2c-4c6e-9d58-5c2aee3d3761,TKM-1790,1.208,AdvBuild09 (New)
1be03b1a-da29-4ba2-af0f-aa73f15e6afb,TKM-1790,1.211,AdvBuild25
06995471-1361-40bb-8b68-90f6e6996d3d,TKM-1790,1.214,AdvBuild09 (New)
bfb6a93c-0e01-42f7-8ad6-31c3df717979,TKM-1790,1.215,AdvBuild09 (New)
dc6066bc-fbdd-489c-8c8b-e69228722fe6,TKM-1790,1.216,AdvBuild09 (New)
23c20763-31bd-4007-8720-c562f6d47abc,TKM-1790,1.224,AdvBuild09 (New)
b696f6d2-d8b9-4ea8-abf5-f370270a7da7,TKM-1790,1.227,AdvBuild09 (New)
3d14d57d-bd41-473c-9eda-ba82c01dfd8e,TKM-1790,1.228,AdvBuild09 (New)
7e03b8d5-2885-445f-8ace-23b11a3ae7cf,TKM-1790,1.231,AdvBuild09 (New)
8c63eb39-aabd-4336-b01e-2bd0e8292b68,TKM-1790,1.232,AdvBuild09 (New)
deb9ecb6-28a1-4e89-a4d1-2512e2b8c204,TKM-1790,1.232,AdvBuild09 (New)
427fa7d1-15a2-4463-9c86-0a582b722a33,TKM-1790,1.234,AdvBuild28
a8e5941a-0404-47ac-a819-9b233581482b,TKM-1790,1.235,AdvBuild09 (New)
89d3a5e2-10eb-4bee-b905-a7235d87ab72,TKM-1790,1.236,AdvBuild28
1f960f4e-c398-4a46-80a4-6c9f515e7535,TKM-1790,1.237,AdvBuild28
10d32694-1101-4046-a54e-a01e7be24a72,TKM-1790,1.242,AdvBuild28
7d0fc171-9262-4a71-80c1-420d8307e129,TKM-1790,1.245,AdvBuild28
a306df75-8b96-4067-b292-f69579f260fb,TKM-1790,1.245,AdvBuild28
1842f8f1-8d99-49a2-8c4e-4cba162e90f0,TKM-1790,1.246,AdvBuild08
a351e1bc-6f2a-497a-8600-820688d153e3,TKM-1790,1.247,AdvBuild28
aee82990-337c-4f0a-b39d-b0c418171d0a,TKM-1790,1.248,AdvBuild28
e5f5682b-2850-4e98-bd5e-3297ae938903,TKM-1790,1.248,AdvBuild28
b023a551-ade6-4c3c-8ef6-ddd44890978a,TKM-1790,1.249,AdvBuild09 (New)
f6842605-1d5d-45c6-8e64-a6a9ac3b74e1,TKM-1790,1.249,AdvBuild08
b558a3d2-40a1-4722-a0fe-8728b44c909f,TKM-1790,1.251,AdvBuild28
963d22be-636f-478d-9d81-5031e52da999,TKM-1790,1.253,AdvBuild20
1238a9de-2e8d-4f0c-a557-32012d29b5bc,TKM-1790,1.255,AdvBuild08
5ed72dec-6b35-4ee6-a382-366f47527444,TKM-1790,1.256,AdvBuild08
9c5e64e7-7b47-4de6-9dda-528de8d57109,TKM-1790,1.261,AdvBuild08
633f01aa-c1d6-4ec2-b175-aefff4eee10c,TKM-1790,1.263,AdvBuild28
360f0504-02d9-46a9-b72d-b234d5a5d8ce,TKM-1790,1.266,AdvBuild28
d07ba209-04e3-44ca-82c4-295963e928be,TKM-1790,1.268,AdvBuild08
2c8dfb2e-85cb-4c40-916b-f4e3c65045a4,TKM-1790,1.269,AdvBuild28
f705baf0-85d0-407c-8203-6690c5542925,TKM-1790,1.269,AdvBuild28
b93f14de-591b-4674-918d-cf4fddf6ebb2,TKM-1790,1.276,AdvBuild09 (New)
f311aae8-617a-4218-90f1-afe263218102,TKM-1790,1.277,AdvBuild28
8ccb4390-03bd-4446-bdd2-a0ff80b644f3,TKM-1790,1.283,AdvBuild25
c73c479a-f7ed-46d7-bb9f-17cd70aefdd4,TKM-1790,1.283,AdvBuild09 (New)
132563d1-1d06-4269-b19d-cbe93ed870e5,TKM-1790,1.284,AdvBuild20
09ff44c4-a10f-4fc2-9afc-0443f6855dda,TKM-1790,1.287,AdvBuild08
16db567a-5a34-4267-b119-85cf6f72d323,TKM-1790,1.287,AdvBuild08
77ac0f8b-d9a5-4d30-9f69-74dd67c28751,TKM-1790,1.287,AdvBuild08
509ec879-da19-4adf-a360-df93cd774a84,TKM-1790,1.288,AdvBuild25
b5630425-1968-4caa-bb51-4602261beb1b,TKM-1790,1.289,AdvBuild25
d279eb54-9c46-46eb-aebe-13326de4771c,TKM-1790,1.289,AdvBuild28
54269222-9231-422d-836f-78eb471f98b7,TKM-1790,1.29,AdvBuild25
622ec0a6-eaee-48ab-a983-aef0fa1b598a,TKM-1790,1.291,AdvBuild25
ecbc67cf-1d25-4910-aad2-096a97c50449,TKM-1790,1.293,AdvBuild09 (New)
7caf4faf-5f81-491c-b996-d4c6ca24069c,TKM-1790,1.296,AdvBuild08
43551d5a-c452-49e5-a07f-92e0831a383e,TKM-1790,1.297,AdvBuild08
338086cb-887f-4ede-8649-d4f66a2e22d2,TKM-1790,1.298,AdvBuild08
97a69e03-19d7-4967-9b30-e7ae3a3f7c7b,TKM-1790,1.3,AdvBuild20
265a4aee-1de5-4255-ba8e-f3c3b680d99b,TKM-1790,1.303,AdvBuild28
e7007346-3b8d-439a-910d-8f940ea1f4ad,TKM-1790,1.306,AdvBuild28
b863fa6f-f0de-4192-aab8-b019db86d29e,TKM-1790,1.309,AdvBuild28
bc236b35-8e72-408c-a34a-6b8bd5e73414,TKM-1790,1.31,AdvBuild28
1ee17cf3-cc83-410d-9d6e-a79f1df07cbd,TKM-1790,1.311,AdvBuild25
95d59893-c872-47f7-a91e-03a2b7120c8a,TKM-1790,1.319,AdvBuild25
2eaf2e98-8938-4338-a855-26930a3f4bce,TKM-1790,1.32,AdvBuild28
a4e4faee-690d-406b-b476-767d1b468776,TKM-1790,1.32,AdvBuild20
3e48ef82-db13-4cfb-9974-bdffccfc2ea7,TKM-1790,1.321,AdvBuild25
4d614b8f-ce19-43f1-84b2-a6078fac5ce6,TKM-1790,1.321,AdvBuild23
f97f2bf6-0046-4df4-a8b6-3be5710dd06d,TKM-1790,1.321,AdvBuild23
c0dd3de4-97df-4c4c-abba-1788375cf59e,TKM-1790,1.323,AdvBuild08
df83d659-ace4-4ffa-b458-deba3c63f436,TKM-1790,1.325,AdvBuild08
b53b765e-93be-48c9-905a-9cc758a482f4,TKM-1790,1.326,AdvBuild25
0618ad0e-63f2-41cc-a8d9-95360b82c9c1,TKM-1790,1.328,AdvBuild08
c71ee86a-a4d3-4ab0-b5bc-4d8edea4a1c2,TKM-1790,1.329,AdvBuild08
5251018f-d16e-432a-be5c-a8014e7418db,TKM-1790,1.33,AdvBuild25
850f104b-3270-41ff-9b35-104b46a111c1,TKM-1790,1.332,AdvBuild25
36718a1c-42e5-4dba-8b95-728b226c4cd8,TKM-1790,1.333,AdvBuild25
9d154f68-ff6d-4f29-9f86-7f0b80acdaed,TKM-1790,1.337,AdvBuild25
adefc841-1062-46fe-988b-5e139cdea384,TKM-1790,1.337,AdvBuild25
7b3ea6f2-4661-43cb-ad78-1792344f6e4d,TKM-1790,1.344,AdvBuild08
817fbf22-e001-4438-bee2-30fecacc3fc6,TKM-1790,1.345,AdvBuild25
7a7c90d0-93d1-428a-aa1b-da63a5f81600,TKM-1790,1.346,AdvBuild25
17764d3c-f910-4252-a2ca-01573ceb7eb7,TKM-1790,1.35,AdvBuild08
1d6e0cc6-4e34-4454-8943-1170b32d691c,TKM-1790,1.35,AdvBuild23
3beae8df-c0c2-4ff5-819d-9f7cfc9d0ad7,TKM-1790,1.351,AdvBuild23
83a14728-4fd9-4b15-ac9e-a5322a3ac10a,TKM-1790,1.363,AdvBuild25
45a37331-29e6-43ac-bd4f-9701157b6b14,TKM-1790,1.367,AdvBuild23
70df958e-b24f-4b2c-b7ff-be665b4e5ae9,TKM-1790,1.372,AdvBuild23
38366b7b-2b7f-4191-9f1d-5b0b041640c3,TKM-1790,1.381,AdvBuild23
9d16d286-09c8-4dd2-8815-79cfe5e4b297,TKM-1790,1.387,AdvBuild08
a393d98c-b46f-4719-b2b2-b95473246c05,TKM-1790,1.47,AdvBuild23
68adc134-eb02-4bf1-8a56-a42400a92fbc,TKM-1820,1.085,AdvBuild09 (New)
2dfe3073-2086-4547-831d-4e8ea4861f32,TKM-1820,1.144,AdvBuild09 (New)
b62eb297-564e-4c27-90fa-69785bbf8bba,TKM-1820,1.215,AdvBuild09 (New)
463ee833-81ac-48cf-8f64-3d54c06b50f6,TKM-1820,1.225,AdvBuild09 (New)
60403d7e-3716-4e8f-b8c8-8fba53f6d969,TKM-1820,1.225,AdvBuild28
c5cf041a-535e-48e9-ab59-d5a12086fc25,TKM-1820,1.23,AdvBuild08
91fd09b4-8228-439d-a93f-3b09c8528430,TKM-1820,1.237,AdvBuild09 (New)
dffecb45-9347-40a9-ad65-52bd90f17db8,TKM-1820,1.238,AdvBuild09 (New)
44ce7ea0-5017-475d-a149-479fdef1604e,TKM-1820,1.244,AdvBuild08
23342b87-d453-412d-bcc2-e2bee702fabc,TKM-1820,1.252,AdvBuild25
b25b5e51-25fb-4808-beeb-d75ddba09741,TKM-1820,1.253,AdvBuild09 (New)
0144dde6-1cba-4eb1-b646-fed056e0df11,TKM-1820,1.256,AdvBuild09 (New)
3d68a72f-a754-4f5b-9c50-ff76e4463b0f,TKM-1820,1.264,AdvBuild28
3306e067-1bb6-4ae3-afe0-a8df9e47d662,TKM-1820,1.272,AdvBuild08
ab683818-2ea9-4bab-9c14-dbbd9ac3bbc4,TKM-1820,1.274,AdvBuild28
5b78dade-4816-44d8-85f8-9540bfccd40a,TKM-1820,1.278,AdvBuild28
e0374c61-b8c6-41a9-88fb-71e2aa7d6ef2,TKM-1820,1.278,AdvBuild25
1bd3ff32-b906-4fe5-9e72-a1513bc554a7,TKM-1820,1.28,AdvBuild25
e1c0b0aa-a778-4767-9f10-f31f9e7c09e8,TKM-1820,1.28,AdvBuild28
e005195f-5b46-48f0-9720-f69ed099da0b,TKM-1820,1.302,AdvBuild28
2ebb22a4-0d92-4a6e-8116-582954461c9a,TKM-1820,1.304,AdvBuild25
8ddc1e87-8568-43e3-bd09-7a0e0214253a,TKM-1820,1.304,AdvBuild28
ff20250c-bf71-4630-aab2-7c5424623ecc,TKM-1820,1.307,AdvBuild08
aa3a0c20-672b-40da-b168-feb853d94bb3,TKM-1820,1.317,AdvBuild25
ce0c49fc-b166-4d4b-91ff-69c10f44418a,TKM-1820,1.325,AdvBuild28
d12b2ce8-257d-4d15-ad43-4b7b004aaf3b,TKM-1820,1.328,AdvBuild08
80ff7b3d-2881-428d-a0cb-a3bc20b4b9f6,TKM-1820,1.332,AdvBuild25
008a8bfe-579f-4def-9d4a-467a40825309,TKM-1820,1.35,AdvBuild08
6f4ebac0-021e-442c-90a6-c3d338bd342e,TKM-1820,1.364,AdvBuild28
6eef49ad-65f4-4368-8580-ec3471b89c3f,TKM-1820,1.367,AdvBuild25
8ce989af-f2a1-424f-a4f7-339d10720445,TKM-1820,1.371,AdvBuild08
963d846d-89e2-4603-b057-d09811ed428b,TKM-1820,1.385,AdvBuild08
8b47a174-694f-46b1-aa7e-4ec9d56f60b3,TKM-1829,1.027,AdvBuild08
94917efa-e47e-4b9f-9613-6d49089cc740,TKM-1829,1.09,AdvBuild09 (New)
7fc83f0e-1f7c-45ab-8c01-3ee63fec47bd,TKM-1829,1.132,AdvBuild20
81f95be1-ec12-4899-a45f-095f38618677,TKM-1829,1.17,AdvBuild09 (New)
2280591a-fde9-47e8-97fb-03cec16eb69d,TKM-1829,1.2,AdvBuild08
36675e6b-1b38-4bc6-965d-38ea5ec03198,TKM-1829,1.2,Beta03
6a743b2d-445b-42fa-877b-995b6e70944a,TKM-1829,1.2,AdvBuild08
6e6d03c6-e0f8-4e58-a342-f3a2248820fa,TKM-1829,1.2,119
958a019f-942c-4154-95b7-8046cbaa5d7a,TKM-1829,1.2,AdvBuild09 (New)
962012a5-3d59-4c58-a6b9-99bca82b5224,TKM-1829,1.2,Beta02
cc879e77-78ac-481d-9f31-f764c3697cf1,TKM-1829,1.2,Beta02
ccfaa3f7-38ed-45f6-9ebc-fcd74712bd2f,TKM-1829,1.2,115
db3aea9f-9933-4c14-92d8-19c1819824a7,TKM-1829,1.2,Beta01
dc088f7a-ffcd-43f4-b0b9-7d190d31cdc1,TKM-1829,1.2,AdvBuild28
edfac136-6c23-4e97-971a-e237193fbd07,TKM-1829,1.2,AdvBuild09 (New)
dbea3265-32f9-4911-ad9f-b4c871640c8e,TKM-1829,1.221,AdvBuild09 (New)
84d25f28-aae1-4b74-be39-b38f6799df76,TKM-1829,1.225,AdvBuild09 (New)
8fc6eb7e-c872-460f-9963-0c2391c6f656,TKM-1829,1.24,AdvBuild08
e38d6293-a3a5-4d34-86f9-44e3d729b0dd,TKM-1829,1.267,AdvBuild25
c1498160-aaf2-462e-9b7e-bfdd3cb09dbb,TKM-1829,1.285,AdvBuild31
