timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
86.812,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.914,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.996,,,,,,,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.034,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.054,,,,,,,,,,,,,,,,,,,,,,,382.0,16190.0,6225.0,184.0,588.0,266.0,612.0,473.0,249.0,7657.0,0.434640522875817,31.33,31.33
87.133,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.233,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.333,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.433,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.534,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.634,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.734,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.834,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.933,92.0,,90.0,,,,29.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.019,,,,,,,,,,,,,,,,,,,,,,,381.0,16226.0,6256.0,184.0,584.0,266.0,617.0,474.0,249.0,7639.0,0.43111831442463533,31.32,31.32
88.034,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.133,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.234,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.334,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.433,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.534,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.634,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.735,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.835,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.933,91.2,,90.0,,,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.021,,,,,,,,,,,,,,,,,,,,,,,381.0,16204.0,6292.0,184.0,582.0,266.0,617.0,473.0,248.0,7637.0,0.43111831442463533,31.31,31.31
89.034,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.135,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.233,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.333,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.435,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.535,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.635,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.735,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.833,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.935,91.2,,90.0,,,,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.021,,,,,,,,,,,,,,,,,,,,,,,382.0,16169.0,6284.0,184.0,582.0,265.0,617.0,471.0,247.0,7639.0,0.42949756888168555,31.31,31.31
90.035,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.136,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.236,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.336,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.434,91.7,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.534,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.634,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.735,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.835,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.936,91.5,,90.0,,,,31.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.02,,,,,,,,,,,,,,,,,,,,,,,382.0,16171.0,6242.0,184.0,583.0,267.0,616.0,469.0,247.0,7635.0,0.43344155844155846,31.29,31.29
91.036,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.136,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.236,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.334,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.435,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.535,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.635,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.735,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.834,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.934,91.2,,90.0,,,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.022,,,,,,,,,,,,,,,,,,,,,,,380.0,16172.0,6226.0,183.0,581.0,266.0,615.0,470.0,247.0,7647.0,0.432520325203252,31.28,31.28
92.035,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.135,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.235,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.334,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.435,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.536,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.634,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.736,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.838,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.936,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.02,,,,,,,,,,,,,,,,,,,,,,,380.0,16180.0,6255.0,184.0,579.0,266.0,617.0,470.0,249.0,7635.0,0.43111831442463533,31.27,31.27
93.035,91.5,,90.0,,,,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.134,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.236,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.334,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.436,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.535,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.634,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.734,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
