time,xx,T,415,445,480,515,555,590,630,680,NIR,CLR,Dark
[1179825,12,73.9,301,5372,162,76,119,100,130,80,12,2320,1]
[1180065,12,75.77,300,5366,160,75,119,99,130,80,12,2305,1]
[1180325,12,77.5,300,5345,159,74,119,99,130,79,12,2312,1]
[1180565,12,79.17,300,5367,157,73,119,98,130,79,12,2308,1]
[1180815,12,80.8,300,5342,155,72,119,99,130,79,12,2302,1]
[1181075,12,82.35,300,5334,153,71,117,99,129,79,12,2307,1]
[1181315,12,83.82,299,5345,152,70,117,98,129,79,12,2303,1]
[1181565,12,85.22,300,5335,150,69,117,98,129,79,12,2303,1]
[1181815,12,86.58,299,5335,148,68,117,98,129,79,12,2298,1]
[1182065,12,87.9,299,5344,147,67,117,98,129,79,12,2298,1]
[1182325,12,89.23,300,5345,145,66,116,98,129,79,12,2302,1]
[1182575,12,90.58,299,5352,143,65,116,98,129,79,12,2293,1]
[1182815,12,91.98,298,5337,141,64,115,98,129,79,12,2299,1]
[1183065,12,93.44,299,5349,139,63,115,97,129,78,12,2288,1]
[1183315,12,94.99,299,5333,137,62,115,97,129,79,12,2286,1]
[1183565,12,96.61,298,5357,136,61,114,97,128,78,12,2292,1]
[1183815,12,98.28,299,5348,134,60,114,97,128,78,12,2290,1]
[1184065,12,99.95,299,5349,132,59,114,97,129,78,12,2284,1]
[1184315,12,101.68,299,5355,130,58,113,97,128,78,12,2286,1]
[1184565,12,103.3,299,5363,129,57,114,97,129,78,11,2293,1]
[1184825,12,104.52,299,5337,127,56,113,97,128,78,11,2282,1]
[1185075,12,105.13,300,5355,126,55,113,97,128,78,11,2282,1]
[1185325,12,105.08,299,5339,124,55,112,96,128,78,11,2276,1]
[1185576,12,104.49,299,5342,123,54,112,96,128,77,11,2281,1]
[1185831,12,103.56,298,5345,121,53,112,96,128,77,11,2286,1]
[1186076,12,102.45,299,5344,120,52,111,96,128,77,11,2285,1]
[1186326,12,101.3,299,5356,119,51,111,96,128,78,11,2276,1]
[1186575,12,100.19,299,5355,117,51,111,96,128,77,11,2282,1]
[1186825,12,99.16,299,5359,116,50,111,96,128,77,11,2291,1]
[1187065,12,98.28,300,5377,115,49,111,96,129,78,11,2295,1]
[1187315,12,97.6,300,5381,115,49,111,96,129,78,11,2284,1]
[1187575,12,97.14,301,5387,114,49,111,96,128,78,11,2287,1]
[1187825,12,97.01,301,5396,114,48,111,96,128,78,11,2290,1]
[1188065,12,97.22,302,5398,113,48,111,96,128,78,11,2293,1]
[1188325,12,97.74,303,5417,113,48,111,96,129,78,11,2307,1]
[1188565,12,98.46,303,5407,112,47,111,96,129,78,11,2309,1]
[1188815,12,99.33,302,5412,111,47,111,96,130,78,11,2303,1]
[1189075,12,100.2,303,5425,111,47,111,96,130,78,11,2307,1]
[1189323,12,100.99,303,5424,110,46,111,97,129,78,11,2302,1]
[1189575,12,101.58,303,5434,110,46,110,97,129,78,11,2306,1]
[1189823,12,101.87,302,5419,109,46,110,96,129,78,11,2296,1]
[1190076,12,101.83,303,5425,109,45,110,96,129,78,11,2298,1]
[1190315,12,101.53,304,5417,108,45,110,96,129,78,11,2304,1]
[1190576,12,101.04,303,5424,108,45,110,96,128,78,11,2302,1]
[1190825,12,100.47,304,5423,107,45,110,96,128,78,11,2305,1]
[1191075,12,99.88,304,5425,107,45,110,96,129,78,11,2306,1]
[1191315,12,99.32,304,5412,107,44,110,96,129,78,11,2314,1]
[1191565,12,98.89,304,5423,107,44,110,96,129,78,11,2308,1]
[1191825,12,98.59,305,5424,107,44,110,97,129,78,11,2304,1]
[1192065,12,98.29,304,5430,106,44,110,97,130,78,11,2304,1]
[1192315,12,97.88,304,5438,106,44,110,97,130,78,11,2314,1]
[1192575,12,97.28,304,5449,106,44,110,97,130,78,11,2313,1]
[1192825,12,96.46,304,5429,106,44,110,97,130,78,11,2312,1]
[1193065,12,95.32,303,5432,106,44,111,97,130,78,11,2309,1]
[1193324,12,93.85,305,5451,107,44,111,97,130,79,11,2312,1]
[1193565,12,92.1,304,5443,107,44,111,97,130,78,11,2308,1]
[1193815,12,90.14,305,5447,107,44,110,97,130,78,11,2307,1]
[1194065,12,88.1,304,5447,107,45,111,97,130,78,11,2310,1]
[1194315,12,86.05,305,5430,108,45,111,97,130,78,11,2309,1]
[1194575,12,84.03,304,5423,108,45,111,97,130,78,11,2291,1]
[1194825,12,82.09,304,5434,109,46,110,96,130,78,11,2303,1]
[1195075,12,80.29,303,5415,110,46,110,97,130,78,11,2303,1]
[1195315,12,78.59,303,5428,111,47,111,97,130,78,11,2296,1]
[1195565,12,77.01,303,5420,112,47,111,97,129,78,11,2299,1]
[1195815,12,75.53,303,5419,113,48,112,97,129,78,11,2297,1]
[1196065,12,74.12,302,5432,114,49,112,97,130,78,11,2295,1]
[1196324,12,72.76,301,5409,115,49,112,97,130,78,11,2302,1]
[1196565,12,71.44,302,5403,117,50,112,97,130,78,11,2300,1]
[1196815,12,70.13,302,5414,118,51,112,97,130,78,11,2303,1]
[1197075,12,68.84,302,5406,120,52,113,97,129,78,11,2312,1]
[1197315,12,67.56,303,5413,122,53,113,97,130,79,11,2308,1]
[1197565,12,66.3,302,5419,123,54,113,98,130,79,11,2305,1]
[1197825,12,65.11,301,5421,125,55,114,98,130,79,12,2314,1]
[1198075,12,64.05,302,5422,127,56,114,97,129,79,11,2315,1]
[1198315,12,63.19,301,5400,129,57,114,98,129,79,12,2312,1]
[1198565,12,62.54,301,5404,131,58,115,98,129,79,12,2318,1]
[1198825,12,62.13,302,5387,133,59,115,98,129,79,12,2317,1]
[1199075,12,61.93,300,5401,134,60,115,98,130,79,12,2314,1]
[1199315,12,61.88,301,5393,136,61,115,98,130,79,12,2316,1]
[1199575,12,61.93,300,5388,137,62,116,98,130,79,12,2304,1]
[1199825,12,61.98,302,5408,139,63,116,98,130,79,12,2317,1]
[1200075,12,62.05,300,5389,140,63,116,98,130,79,12,2316,1]
[1200315,12,62.13,302,5378,141,64,117,98,130,79,12,2308,1]
[1200565,12,62.22,301,5369,142,65,117,98,130,79,12,2306,1]
[1200815,12,62.33,301,5377,144,66,117,98,130,79,12,2312,1]
[1201075,12,62.46,299,5366,145,66,117,98,130,79,12,2317,1]
[1201315,12,62.61,300,5356,146,67,117,98,129,79,12,2310,1]
[1201565,12,62.79,300,5358,147,67,117,98,129,79,12,2307,1]
[1201823,12,62.97,300,5373,148,68,117,98,129,79,12,2309,1]
[1202065,12,63.15,300,5369,149,68,118,98,130,79,12,2311,1]
[1202323,12,63.35,301,5384,150,69,118,99,130,79,12,2319,1]
[1202574,12,63.55,299,5383,151,69,118,99,130,79,12,2324,1]
[1202825,12,63.74,301,5371,152,70,118,99,130,79,12,2330,1]
[1203075,12,63.92,301,5371,152,70,118,99,130,79,12,2317,1]
[1203315,12,64.08,301,5394,153,71,118,99,130,79,12,2321,1]
[1203575,12,64.21,301,5373,154,71,119,99,131,79,12,2318,1]
[1203815,12,64.31,302,5388,155,72,119,99,131,80,12,2318,1]
[1204075,12,64.41,302,5394,156,72,119,99,130,79,12,2317,1]
[1204315,12,64.48,301,5394,156,73,119,99,130,80,12,2319,1]
[1204575,12,64.52,302,5373,157,73,120,100,131,79,12,2331,1]
[1204825,12,64.54,301,5382,158,73,119,99,130,80,12,2317,1]
[1205075,12,64.58,302,5379,158,74,120,100,130,80,12,2317,1]
[1205315,12,64.62,302,5377,159,74,120,99,130,80,12,2316,1]
[1205575,12,64.64,302,5403,160,74,120,100,131,80,12,2322,1]
[1205815,12,64.64,301,5394,160,75,120,100,131,80,13,2317,1]
[1206065,12,64.64,301,5404,161,75,120,100,131,80,12,2318,1]
[1206315,12,64.64,304,5398,162,76,121,100,131,80,13,2329,1]
[1206575,12,64.65,303,5400,162,76,121,100,131,80,13,2331,1]
[1206825,12,64.68,302,5392,163,76,121,100,131,80,13,2324,1]
[1207065,12,64.72,303,5404,163,76,121,100,131,80,13,2336,1]
[1207325,12,64.76,303,5395,164,77,121,100,131,80,13,2331,1]
[1207575,12,64.79,302,5401,164,77,121,100,131,80,13,2330,1]
[1207815,12,64.83,302,5400,165,77,121,100,132,80,13,2334,1]
[1207960,12,64.86,301,5402,165,77,121,99,131,80,13,2332,1]
[1208140,13,64.87,301,5406,165,77,121,100,131,80,13,2332,1]
[1208310,13,64.89,302,5402,166,78,121,100,131,80,13,2337,1]
[1208560,13,64.94,303,5409,166,78,121,101,131,80,13,2333,1]
[1208810,13,65.24,304,5413,167,78,121,101,131,80,13,2334,1]
[1209060,13,65.99,303,5411,166,78,121,101,131,80,13,2341,1]
[1209310,13,67.28,301,5421,165,77,121,101,131,80,13,2337,1]
[1209560,13,69.08,303,5408,164,77,121,101,131,80,13,2340,1]
[1209810,13,71.23,303,5417,163,76,121,100,131,80,13,2340,1]
[1210060,13,73.36,303,5437,162,75,121,100,131,80,12,2336,1]
[1210310,13,75.18,303,5435,161,75,120,100,131,80,12,2329,1]
[1210560,13,76.72,303,5420,159,74,120,100,131,80,12,2328,1]
[1210810,13,78.1,302,5413,157,73,120,100,131,80,12,2330,1]
[1211060,13,79.41,302,5410,156,72,119,99,130,80,12,2328,1]
[1211310,13,80.7,301,5396,155,71,119,100,131,80,12,2328,1]
[1211560,13,82.02,302,5391,153,70,118,100,131,80,12,2311,1]
[1211810,13,83.36,303,5402,151,70,118,100,130,79,12,2326,1]
[1212060,13,84.75,303,5393,149,69,118,99,130,80,12,2325,1]
[1212310,13,86.22,302,5381,148,68,118,99,130,80,12,2320,1]
[1212560,13,87.78,302,5393,146,67,117,99,130,79,12,2315,1]
[1212810,13,89.4,302,5390,144,66,117,99,130,79,12,2319,1]
[1213060,13,91.08,300,5383,142,65,116,98,130,79,12,2306,1]
[1213310,13,92.78,302,5390,140,63,116,99,129,79,12,2302,1]
[1213560,13,94.5,301,5374,138,62,116,98,130,79,12,2297,1]
[1213810,13,96.22,301,5387,136,61,115,98,130,79,12,2301,1]
[1214070,13,98.23,301,5393,134,60,115,98,129,79,12,2307,1]
[1214310,13,99.57,301,5397,132,59,114,98,130,78,12,2311,1]
[1214560,13,101.11,302,5391,131,58,114,98,129,79,12,2302,1]
[1214810,13,102.55,301,5369,129,57,113,98,129,78,12,2300,1]
[1215060,13,103.8,302,5374,128,56,113,97,129,78,11,2308,1]
[1215310,13,104.58,302,5369,126,56,113,97,129,78,11,2305,1]
[1215560,13,104.77,301,5376,125,55,113,97,129,78,11,2286,1]
[1215810,13,104.38,300,5358,123,54,112,97,128,78,11,2296,1]
[1216060,13,103.61,300,5354,122,53,112,97,129,78,11,2289,1]
[1216320,13,102.38,300,5364,120,52,112,97,128,78,11,2289,1]
[1216570,13,101.24,300,5369,119,52,112,97,128,78,11,2286,1]
[1216810,13,100.34,301,5371,118,51,111,97,129,78,11,2296,1]
[1217060,13,99.29,301,5381,117,50,112,97,129,78,11,2295,1]
[1217310,13,98.36,302,5385,116,50,111,97,129,78,11,2293,1]
[1217560,13,97.67,303,5395,115,49,111,97,129,78,11,2311,1]
[1217810,13,97.28,304,5394,114,49,111,97,129,78,11,2307,1]
[1218060,13,97.19,303,5389,113,48,111,96,128,78,11,2300,1]
[1218310,13,97.41,303,5384,113,48,111,96,129,78,11,2295,1]
[1218560,13,97.9,303,5409,112,48,111,97,129,78,11,2296,1]
[1218810,13,98.62,303,5418,112,47,111,97,129,78,11,2290,1]
[1219060,13,99.47,305,5424,111,47,111,97,129,78,11,2298,1]
[1219310,13,100.32,305,5422,111,47,111,97,129,78,11,2311,1]
[1219560,13,101.08,304,5422,110,46,111,97,130,78,11,2313,1]
[1219810,13,101.65,304,5423,109,46,111,97,130,78,11,2313,1]
[1220061,13,101.91,304,5412,109,45,111,97,130,78,11,2304,1]
[1220310,13,101.87,303,5410,108,45,110,97,129,78,11,2299,1]
[1220560,13,101.56,302,5429,108,45,110,96,129,78,11,2299,1]
[1220820,13,100.93,302,5417,107,45,110,97,129,78,11,2302,1]
[1221060,13,100.45,302,5419,107,45,110,97,129,78,11,2309,1]
[1221310,13,99.83,304,5409,107,45,110,97,129,78,11,2313,1]
[1221560,13,99.26,304,5450,107,44,110,97,129,78,11,2314,1]
[1221810,13,98.82,305,5438,107,44,110,97,130,78,11,2317,1]
[1222060,13,98.52,304,5438,106,44,110,97,129,78,11,2324,1]
[1222310,13,98.24,305,5444,106,44,110,97,129,78,11,2310,1]
[1222560,13,97.85,306,5434,106,44,111,97,130,78,11,2323,1]
[1222810,13,97.29,305,5456,106,44,110,97,130,78,11,2313,1]
[1223060,13,96.49,307,5449,106,44,110,97,130,78,11,2316,1]
[1223310,13,95.35,305,5434,106,44,110,97,130,78,11,2310,1]
[1223560,13,93.87,305,5415,106,44,110,97,130,78,11,2318,1]
[1223810,13,92.09,304,5439,106,44,110,97,130,78,11,2312,1]
[1224060,13,90.13,304,5436,107,44,111,97,130,78,11,2313,1]
[1224310,13,88.09,306,5429,107,45,111,97,129,78,11,2317,1]
[1224560,13,86.04,306,5451,108,45,111,97,129,78,11,2329,1]
[1224810,13,84.02,305,5432,108,45,111,97,129,78,11,2314,1]
[1225060,13,82.08,304,5444,109,46,111,97,130,78,11,2309,1]
[1225310,13,80.27,305,5432,110,46,111,96,130,78,11,2315,1]
[1225560,13,78.58,304,5428,110,47,111,97,130,78,11,2314,1]
[1225810,13,77,304,5424,112,47,111,97,129,78,11,2308,1]
[1226060,13,75.52,303,5410,112,48,111,97,129,78,11,2307,1]
[1226310,13,74.12,302,5416,113,48,112,97,129,78,11,2302,1]
[1226560,13,72.77,302,5407,115,49,112,97,129,78,11,2298,1]
[1226810,13,71.45,302,5395,116,50,112,97,129,78,11,2300,1]
[1227060,13,70.14,302,5409,118,51,112,97,129,78,11,2293,1]
[1227310,13,68.85,302,5400,119,52,112,97,129,78,11,2294,1]
[1227560,13,67.56,302,5405,121,53,113,97,129,78,11,2299,1]
[1227810,13,66.29,302,5415,123,54,113,97,130,78,11,2291,1]
[1228060,13,65.09,301,5397,125,55,113,97,129,78,11,2299,1]
[1228310,13,64.03,301,5399,127,56,114,97,130,78,11,2298,1]
[1228560,13,63.16,301,5389,128,57,114,98,129,78,11,2296,1]
[1228810,13,62.52,302,5382,130,58,114,98,129,79,12,2308,1]
[1229060,13,62.11,302,5388,132,59,115,98,129,79,12,2301,1]
[1229310,13,61.91,301,5386,134,60,115,98,130,79,12,2305,1]
[1229560,13,61.85,302,5385,135,61,115,98,130,79,12,2310,1]
[1229810,13,61.9,301,5380,137,62,116,98,129,79,12,2300,1]
[1230060,13,61.97,301,5379,138,62,116,98,129,79,12,2299,1]
[1230310,13,62.04,301,5372,139,63,116,98,130,79,12,2301,1]
[1230560,13,62.12,301,5372,141,64,116,98,129,79,12,2308,1]
[1230810,13,62.22,300,5361,142,65,116,98,130,79,12,2310,1]
[1231060,13,62.33,300,5360,143,65,117,98,129,79,12,2311,1]
[1231310,13,62.48,300,5362,144,66,117,98,130,79,12,2300,1]
[1231560,13,62.63,300,5353,145,66,117,98,130,79,12,2308,1]
[1231810,13,62.81,300,5350,146,67,117,99,130,79,12,2306,1]
[1232060,13,62.99,301,5373,147,68,117,99,130,79,12,2304,1]
[1232310,13,63.17,301,5377,148,68,118,99,130,79,12,2305,1]
[1232560,13,63.36,300,5375,149,69,118,99,130,79,12,2313,1]
[1232810,13,63.56,302,5379,150,69,118,99,130,79,12,2314,1]
[1233060,13,63.76,300,5374,151,70,118,99,130,79,12,2318,1]
[1233310,13,63.94,301,5375,151,70,118,99,130,79,12,2306,1]
[1233560,13,64.1,301,5366,152,71,118,99,130,79,12,2315,1]
[1233810,13,64.23,300,5375,153,71,118,99,130,79,12,2310,1]
[1234060,13,64.33,301,5384,154,71,118,99,131,79,12,2312,1]
[1234310,13,64.43,301,5371,155,72,119,99,131,80,12,2316,1]
[1234560,13,64.49,301,5382,155,72,119,100,131,80,12,2321,1]
[1234810,13,64.52,300,5370,156,73,119,99,130,79,12,2323,1]
[1235060,13,64.54,299,5350,157,73,119,99,131,79,12,2307,1]
[1235310,13,64.55,299,5352,157,73,119,99,131,79,12,2312,1]
[1235560,13,64.58,300,5362,158,73,119,99,131,79,12,2313,1]
[1235810,13,64.61,299,5377,158,74,120,100,131,80,12,2318,1]
[1236060,13,64.63,298,5370,159,74,119,99,131,79,12,2309,1]
[1236310,13,64.64,301,5366,160,75,120,99,131,79,12,2314,1]
[1236560,13,64.66,300,5382,160,75,120,99,131,80,13,2322,1]
[1236810,13,64.7,300,5362,161,75,120,100,131,80,13,2320,1]
[1237060,13,64.74,301,5372,161,76,120,100,131,80,12,2330,1]
[1237310,13,64.77,301,5369,162,76,120,100,131,80,13,2326,1]
[1237560,13,64.8,301,5374,162,76,120,100,131,80,13,2325,1]
[1237810,13,64.84,302,5375,163,76,120,100,131,80,13,2330,1]
[1238060,13,64.88,302,5380,163,77,120,100,131,80,13,2324,1]
[1238197,13,64.89,300,5364,163,77,121,99,130,80,12,2326,1]
[1238338,14,64.89,299,5364,164,77,121,99,130,80,13,2324,1]
[1238560,14,64.9,301,5394,164,77,121,100,130,80,13,2329,1]
[1238810,14,64.98,301,5378,165,77,121,100,130,80,13,2325,1]
[1239060,14,65.34,301,5393,165,77,121,100,131,80,13,2325,1]
[1239310,14,66.21,301,5392,165,77,121,100,131,80,13,2327,1]
[1239560,14,67.66,300,5405,164,77,120,100,131,80,13,2310,1]
[1239810,14,69.59,302,5381,162,76,120,100,130,80,13,2324,1]
[1240060,14,71.76,302,5388,161,75,120,100,131,80,12,2324,1]
[1240310,14,73.85,301,5392,160,75,119,100,131,80,12,2328,1]
[1240560,14,75.75,301,5386,158,74,119,100,131,80,12,2322,1]
[1240810,14,77.54,302,5382,156,73,119,99,131,80,12,2319,1]
[1241060,14,79.24,301,5386,155,72,119,99,131,79,12,2317,1]
[1241310,14,80.89,300,5381,153,71,118,99,130,79,12,2314,1]
[1241560,14,82.45,301,5371,151,70,118,99,130,79,12,2315,1]
[1241810,14,83.91,302,5360,150,69,118,99,130,79,12,2305,1]
[1242060,14,85.29,301,5372,148,68,118,99,130,79,12,2316,1]
[1242310,14,86.62,301,5379,146,67,117,99,130,79,12,2321,1]
[1242560,14,87.91,301,5382,145,66,117,99,130,79,12,2320,1]
[1242810,14,89.19,302,5372,143,65,116,99,130,79,12,2320,1]
[1243060,14,90.51,301,5369,141,64,116,99,130,79,12,2317,1]
[1243310,14,91.88,301,5368,139,63,116,98,129,79,12,2302,1]
[1243560,14,93.35,301,5372,138,62,115,98,130,79,12,2309,1]
[1243810,14,94.91,301,5382,136,61,115,98,130,79,12,2314,1]
[1244060,14,96.55,300,5382,134,60,115,98,130,79,12,2316,1]
[1244310,14,98.23,302,5395,132,59,115,98,130,79,12,2317,1]
[1244560,14,99.96,302,5385,130,58,114,98,129,78,12,2300,1]
[1244810,14,101.72,301,5390,129,57,114,97,129,78,12,2302,1]
[1245060,14,103.4,301,5379,127,56,114,97,129,78,11,2305,1]
[1245310,14,104.69,301,5371,126,55,113,97,129,78,11,2297,1]
[1245560,14,105.32,301,5372,124,55,113,97,129,78,11,2297,1]
[1245810,14,105.27,301,5371,123,54,112,97,129,78,11,2303,1]
[1246060,14,104.66,302,5385,122,53,112,97,129,78,11,2294,1]
[1246310,14,103.71,302,5370,120,52,112,97,128,78,11,2294,1]
[1246570,14,102.38,301,5365,119,52,112,97,129,78,11,2296,1]
[1246810,14,101.44,301,5367,118,51,112,97,129,77,11,2301,1]
[1247060,14,100.29,302,5384,116,50,112,97,129,78,11,2297,1]
[1247310,14,99.23,302,5401,116,50,111,97,129,78,11,2303,1]
[1247560,14,98.32,302,5400,115,49,111,97,129,78,11,2292,1]
[1247810,14,97.6,303,5401,114,49,111,97,129,78,11,2309,1]
[1248060,14,97.12,302,5404,113,48,111,97,129,78,11,2312,1]
[1248310,14,96.95,302,5395,113,48,111,97,129,78,11,2299,1]
[1248560,14,97.14,302,5397,112,47,111,97,129,78,11,2312,1]
[1248810,14,97.61,303,5412,111,47,111,97,129,78,11,2314,1]
[1249060,14,98.3,303,5414,111,47,111,97,129,78,11,2314,1]
[1249310,14,99.11,304,5416,110,46,111,97,129,78,11,2307,1]
[1249560,14,99.96,303,5404,110,46,110,97,128,78,11,2299,1]
[1249810,14,100.75,303,5422,109,46,110,97,129,78,11,2311,1]
[1250060,14,101.37,303,5415,108,45,110,97,129,78,11,2305,1]
[1250310,14,101.69,303,5404,108,45,110,97,129,78,11,2299,1]
[1250570,14,101.71,303,5391,107,45,110,97,129,78,11,2305,1]
[1250820,14,101.46,302,5398,107,45,110,97,129,78,11,2308,1]
[1251060,14,101.11,302,5411,107,45,110,96,129,78,11,2318,1]
[1251320,14,100.44,303,5416,107,44,110,96,128,78,11,2316,1]
[1251560,14,99.97,302,5406,106,44,110,97,129,78,11,2307,1]
[1251810,14,99.41,303,5409,106,44,110,96,128,78,11,2311,1]
[1252060,14,98.96,303,5419,106,44,110,97,129,78,11,2315,1]
[1252310,14,98.61,304,5423,106,44,110,96,129,78,11,2304,1]
[1252560,14,98.23,304,5437,106,44,110,97,130,78,11,2308,1]
[1252810,14,97.71,304,5445,105,44,110,97,130,78,11,2306,1]
[1253060,14,96.99,304,5427,106,44,110,97,129,78,11,2302,1]
[1253310,14,96.02,304,5418,105,44,110,96,130,78,11,2325,1]
[1253560,14,94.73,305,5442,106,44,110,97,130,78,11,2317,1]
[1253810,14,93.12,304,5418,106,44,111,97,130,78,11,2310,1]
[1254060,14,91.29,304,5407,106,44,110,97,130,78,11,2315,1]
[1254310,14,89.29,304,5429,106,44,111,97,129,78,11,2313,1]
[1254560,14,87.24,305,5421,107,45,111,97,129,78,11,2316,1]
[1254810,14,85.21,306,5414,107,45,110,97,130,78,11,2314,1]
[1255060,14,83.23,305,5422,108,45,110,97,129,78,11,2311,1]
[1255310,14,81.36,304,5419,108,46,111,96,129,78,11,2311,1]
[1255560,14,79.6,307,5424,109,46,111,97,129,78,11,2306,1]
[1255810,14,77.97,305,5409,110,47,111,97,129,78,11,2314,1]
[1256060,14,76.45,305,5425,111,47,111,97,129,78,11,2313,1]
[1256310,14,75,303,5404,112,48,112,97,130,78,11,2308,1]
[1256560,14,73.61,303,5414,114,48,112,97,129,78,11,2301,1]
[1256810,14,72.26,303,5407,115,49,112,97,130,78,11,2299,1]
[1257060,14,70.94,302,5396,116,50,112,97,129,78,11,2291,1]
[1257310,14,69.65,302,5400,118,51,112,97,130,78,11,2296,1]
[1257560,14,68.36,303,5391,119,52,113,97,129,78,11,2300,1]
[1257811,14,67.08,302,5388,121,53,113,97,129,78,11,2292,1]
[1258060,14,65.85,302,5396,123,54,113,98,129,78,11,2306,1]
[1258310,14,64.7,302,5402,125,55,113,97,129,79,12,2306,1]
[1258560,14,63.7,302,5406,127,56,114,98,130,78,11,2309,1]
[1258810,14,62.91,303,5377,128,57,114,98,129,78,12,2310,1]
[1259060,14,62.35,303,5382,130,58,114,98,129,78,12,2301,1]
[1259310,14,62.02,303,5377,132,59,115,98,129,79,12,2310,1]
[1259560,14,61.88,303,5392,133,60,115,98,129,79,12,2306,1]
[1259810,14,61.88,302,5379,135,61,115,98,129,79,12,2299,1]
[1260060,14,61.94,301,5386,136,61,116,98,129,79,12,2306,1]
[1260310,14,61.99,301,5380,138,62,116,98,129,79,12,2308,1]
[1260560,14,62.06,300,5390,139,63,116,99,129,79,12,2302,1]
[1260810,14,62.14,301,5378,140,64,116,99,129,79,12,2306,1]
[1261060,14,62.25,302,5378,141,64,117,98,129,79,12,2313,1]
[1261310,14,62.37,301,5360,143,65,117,99,129,79,12,2308,1]
[1261560,14,62.52,302,5366,144,66,117,98,129,79,12,2303,1]
[1261810,14,62.68,302,5360,145,66,117,99,130,79,12,2315,1]
[1262060,14,62.86,302,5367,146,67,117,99,130,79,12,2304,1]
[1262310,14,63.04,302,5380,146,67,117,99,130,79,12,2308,1]
[1262560,14,63.23,301,5373,147,68,118,99,130,79,12,2308,1]
[1262810,14,63.43,301,5373,148,68,118,99,130,79,12,2307,1]
[1263060,14,63.64,301,5368,149,69,118,99,130,79,12,2309,1]
[1263310,14,63.84,302,5377,150,69,118,99,130,79,12,2317,1]
[1263560,14,64.01,302,5382,151,70,118,99,130,79,12,2313,1]
[1263810,14,64.15,301,5392,152,70,118,99,130,79,12,2314,1]
[1264060,14,64.27,301,5380,152,70,118,100,130,79,12,2306,1]
[1264310,14,64.36,300,5381,153,71,119,99,130,79,12,2321,1]
[1264560,14,64.45,300,5371,154,71,119,99,130,80,12,2320,1]
[1264810,14,64.51,301,5374,154,72,119,99,131,80,12,2317,1]
[1265060,14,64.53,301,5380,155,72,119,99,131,80,12,2317,1]
[1265310,14,64.55,301,5393,156,73,119,99,131,80,12,2321,1]
[1265560,14,64.56,301,5375,156,73,119,99,130,80,12,2318,1]
[1265810,14,64.57,301,5381,157,73,120,100,131,80,12,2322,1]
[1266060,14,64.6,300,5388,158,74,120,100,131,80,13,2322,1]
[1266310,14,64.63,302,5392,158,74,120,100,131,80,12,2327,1]
[1266560,14,64.66,302,5394,159,74,120,100,131,80,12,2331,1]
[1266810,14,64.69,302,5401,159,75,120,100,131,80,13,2337,1]
[1267060,14,64.72,302,5404,160,75,120,100,131,80,13,2341,1]
[1267310,14,64.75,302,5400,161,75,120,100,131,80,13,2337,1]
[1267560,14,64.78,302,5384,161,75,121,100,131,80,13,2340,1]
[1267810,14,64.81,302,5400,162,76,121,100,131,80,13,2341,1]
[1268060,14,64.84,302,5395,162,76,121,100,131,80,13,2332,1]
[1268312,14,64.87,302,5389,163,76,121,100,131,80,13,2338,1]
[1268444,15,64.88,302,5407,163,76,121,100,131,80,13,2345,1]
[1268583,15,64.89,301,5408,164,76,121,100,131,80,13,2341,1]
[1268833,15,64.96,304,5419,164,77,121,100,132,80,13,2341,1]
[1269083,15,65.26,304,5435,164,77,121,101,132,80,13,2352,1]
[1269323,15,66.02,304,5439,164,77,121,101,132,81,13,2343,1]
[1269573,15,67.34,304,5435,163,76,121,100,132,80,13,2355,1]
[1269833,15,69.17,305,5440,162,76,121,101,132,80,13,2358,1]
[1270083,15,71.3,304,5416,161,75,121,100,131,80,13,2350,1]
[1270323,15,73.41,303,5419,159,74,120,100,132,80,13,2335,1]
[1270573,15,75.35,303,5416,158,73,120,100,132,80,12,2338,1]
[1270823,15,77.12,303,5421,156,72,120,100,131,80,12,2332,1]
[1271073,15,78.82,302,5414,155,72,119,100,131,80,12,2331,1]
[1271331,15,80.45,302,5420,153,71,118,100,131,80,12,2323,1]
[1271583,15,82.01,304,5417,151,70,119,99,130,80,12,2334,1]
[1271833,15,83.47,305,5403,150,69,118,100,130,80,12,2333,1]
[1272083,15,84.85,304,5418,148,68,118,99,131,80,12,2322,1]
[1272323,15,86.2,303,5404,147,67,117,99,131,80,12,2327,1]
[1272573,15,87.52,304,5416,145,66,117,99,131,80,12,2322,1]
[1272833,15,88.83,305,5398,143,65,117,99,131,79,12,2331,1]
