timeSinceBoot,,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
9033.441,452.109,89.99,89.99,90,90,,,,,,,,,,,,,,
9033.441,452.109,89.99,89.99,90,90,,,,,,,,,,,,,,
9033.59,452.258,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.59,452.258,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.59,452.258,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.59,452.258,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.59,452.258,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.74,452.408,90.01,90.01,90,90,,,,,80.78,87.57,,,,,,,,
9033.89,452.558,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.89,452.558,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.89,452.558,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.89,452.558,90.01,90.01,90,90,,,,,,,,,,,,,,
9033.89,452.558,90.01,90.01,90,90,,,,,,,,,,,,,,
9034.04,452.708,90,90,90,90,,,,,,,,,,,,,,
9034.04,452.708,90,90,90,90,,,,,,,,,,,,,,
9034.04,452.708,90,90,90,90,,,,,,,,,,,,,,
9034.04,452.708,90,90,90,90,,,,,,,,,,,,,,
9034.04,452.708,90,90,90,90,,,,,,,,,,,,,,
9034.19,452.858,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.19,452.858,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.19,452.858,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.19,452.858,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.19,452.858,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.34,453.008,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.34,453.008,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.34,453.008,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.34,453.008,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.34,453.008,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.49,453.158,89.98,89.98,90,90,,,,,,,,,,,,,,
9034.49,453.158,89.98,89.98,90,90,,,,,,,,,,,,,,
9034.49,453.158,89.98,89.98,90,90,,,,,,,,,,,,,,
9034.49,453.158,89.98,89.98,90,90,,,,,,,,,,,,,,
9034.49,453.158,89.98,89.98,90,90,,,,,,,,,,,,,,
9034.64,453.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9034.64,453.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9034.64,453.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9034.64,453.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9034.64,453.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.79,453.458,89.98,89.98,90,90,,,,,80.78,87.52,,,,,,,,
9034.94,453.608,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.94,453.608,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.94,453.608,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.94,453.608,89.99,89.99,90,90,,,,,,,,,,,,,,
9034.94,453.608,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.09,453.758,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.09,453.758,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.09,453.758,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.09,453.758,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.09,453.758,89.99,89.99,90,90,,,,,,,,,,,,,,
9035.241,453.909,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.241,453.909,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.241,453.909,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.241,453.909,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.241,453.909,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.39,454.058,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.39,454.058,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.39,454.058,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.39,454.058,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.39,454.058,89.98,89.98,90,90,,,,,,,,,,,,,,
9035.54,454.208,90,90,90,90,,,,,,,,,,,,,,
9035.54,454.208,90,90,90,90,,,,,,,,,,,,,,
9035.54,454.208,90,90,90,90,,,,,,,,,,,,,,
9035.54,454.208,90,90,90,90,,,,,,,,,,,,,,
9035.54,454.208,90,90,90,90,,,,,,,,,,,,,,
9035.691,454.359,90.01,90.01,90,90,,,,,,,,,,,,,,
9035.691,454.359,90.01,90.01,90,90,,,,,,,,,,,,,,
9035.691,454.359,90.01,90.01,90,90,,,,,,,,,,,,,,
9035.691,454.359,90.01,90.01,90,90,,,,,,,,,,,,,,
9035.691,454.359,90.01,90.01,90,90,,,,,,,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.84,454.508,89.99,89.99,90,90,,,,,80.77,87.57,,,,,,,,
9035.99,454.658,89.96,89.96,90,90,,,,,,,,,,,,,,
9035.99,454.658,89.96,89.96,90,90,,,,,,,,,,,,,,
9035.99,454.658,89.96,89.96,90,90,,,,,,,,,,,,,,
9035.99,454.658,89.96,89.96,90,90,,,,,,,,,,,,,,
9035.99,454.658,89.96,89.96,90,90,,,,,,,,,,,,,,
9036.14,454.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.14,454.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.14,454.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.14,454.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.14,454.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.29,454.958,90,90,90,90,,,,,,,,,,,,,,
9036.29,454.958,90,90,90,90,,,,,,,,,,,,,,
9036.29,454.958,90,90,90,90,,,,,,,,,,,,,,
9036.29,454.958,90,90,90,90,,,,,,,,,,,,,,
9036.29,454.958,90,90,90,90,,,,,,,,,,,,,,
9036.44,455.108,89.98,89.98,90,90,,,,,,,,,,,,,,
9036.44,455.108,89.98,89.98,90,90,,,,,,,,,,,,,,
9036.44,455.108,89.98,89.98,90,90,,,,,,,,,,,,,,
9036.44,455.108,89.98,89.98,90,90,,,,,,,,,,,,,,
9036.44,455.108,89.98,89.98,90,90,,,,,,,,,,,,,,
9036.59,455.258,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.59,455.258,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.59,455.258,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.59,455.258,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.59,455.258,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.74,455.408,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.74,455.408,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.74,455.408,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.74,455.408,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.74,455.408,89.99,89.99,90,90,,,,,,,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9036.89,455.558,89.99,89.99,90,90,,,,,80.77,87.58,,,,,,,,
9037.04,455.708,90.01,90.01,90,90,,,,,,,,,,,,,,
9037.04,455.708,90.01,90.01,90,90,,,,,,,,,,,,,,
9037.04,455.708,90.01,90.01,90,90,,,,,,,,,,,,,,
9037.04,455.708,90.01,90.01,90,90,,,,,,,,,,,,,,
9037.04,455.708,90.01,90.01,90,90,,,,,,,,,,,,,,
9037.19,455.858,90,90,90,90,,,,,,,,,,,,,,
9037.19,455.858,90,90,90,90,,,,,,,,,,,,,,
9037.19,455.858,90,90,90,90,,,,,,,,,,,,,,
9037.19,455.858,90,90,90,90,,,,,,,,,,,,,,
9037.19,455.858,90,90,90,90,,,,,,,,,,,,,,
9037.34,456.008,90,90,90,90,,,,,,,,,,,,,,
9037.34,456.008,90,90,90,90,,,,,,,,,,,,,,
9037.34,456.008,90,90,90,90,,,,,,,,,,,,,,
9037.34,456.008,90,90,90,90,,,,,,,,,,,,,,
9037.34,456.008,90,90,90,90,,,,,,,,,,,,,,
9037.49,456.158,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.49,456.158,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.49,456.158,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.49,456.158,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.49,456.158,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.64,456.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.64,456.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.64,456.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.64,456.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.64,456.308,89.97,89.97,90,90,,,,,,,,,,,,,,
9037.791,456.459,90,90,90,90,,,,,,,,,,,,,,
9037.791,456.459,90,90,90,90,,,,,,,,,,,,,,
9037.791,456.459,90,90,90,90,,,,,,,,,,,,,,
9037.791,456.459,90,90,90,90,,,,,,,,,,,,,,
9037.791,456.459,90,90,90,90,,,,,,,,,,,,,,
9037.91,456.578,90,,,,,,,,80.76,87.55,,,,,,,,
9037.91,456.578,90,,,,,,,,80.76,87.55,,,,,,,,
9037.941,456.609,89.99,89.99,90,90,,,,,,,,,,,,,,
9037.941,456.609,89.99,89.99,90,90,,,,,,,,,,,,,,
9037.941,456.609,89.99,89.99,90,90,,,,,,,,,,,,,,
9037.941,456.609,89.99,89.99,90,90,,,,,,,,,,,,,,
9037.941,456.609,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.09,456.758,89.98,89.98,90,90,,,,,,,,,,,,,,
9038.09,456.758,89.98,89.98,90,90,,,,,,,,,,,,,,
9038.09,456.758,89.98,89.98,90,90,,,,,,,,,,,,,,
9038.09,456.758,89.98,89.98,90,90,,,,,,,,,,,,,,
9038.09,456.758,89.98,89.98,90,90,,,,,,,,,,,,,,
9038.241,456.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.241,456.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.241,456.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.241,456.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.241,456.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.39,457.058,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.39,457.058,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.39,457.058,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.39,457.058,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.39,457.058,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.54,457.208,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.54,457.208,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.54,457.208,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.54,457.208,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.54,457.208,90.01,90.01,90,90,,,,,,,,,,,,,,
9038.69,457.358,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.69,457.358,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.69,457.358,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.69,457.358,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.69,457.358,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.84,457.508,90,90,90,90,,,,,80.8,87.61,,,,,,,,
9038.99,457.658,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.99,457.658,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.99,457.658,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.99,457.658,89.99,89.99,90,90,,,,,,,,,,,,,,
9038.99,457.658,89.99,89.99,90,90,,,,,,,,,,,,,,
9039.14,457.808,90,90,90,90,,,,,,,,,,,,,,
9039.14,457.808,90,90,90,90,,,,,,,,,,,,,,
9039.14,457.808,90,90,90,90,,,,,,,,,,,,,,
9039.14,457.808,90,90,90,90,,,,,,,,,,,,,,
9039.14,457.808,90,90,90,90,,,,,,,,,,,,,,
9039.29,457.958,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.29,457.958,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.29,457.958,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.29,457.958,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.29,457.958,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.44,458.108,90,90,90,90,,,,,,,,,,,,,,
9039.44,458.108,90,90,90,90,,,,,,,,,,,,,,
9039.44,458.108,90,90,90,90,,,,,,,,,,,,,,
9039.44,458.108,90,90,90,90,,,,,,,,,,,,,,
9039.44,458.108,90,90,90,90,,,,,,,,,,,,,,
9039.59,458.258,90.02,90.02,90,90,,,,,,,,,,,,,,
9039.59,458.258,90.02,90.02,90,90,,,,,,,,,,,,,,
9039.59,458.258,90.02,90.02,90,90,,,,,,,,,,,,,,
9039.59,458.258,90.02,90.02,90,90,,,,,,,,,,,,,,
9039.59,458.258,90.02,90.02,90,90,,,,,,,,,,,,,,
9039.74,458.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.74,458.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.74,458.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.74,458.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.74,458.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9039.89,458.558,90,90,90,90,,,,,80.86,87.59,,,,,,,,
9040.04,458.708,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.04,458.708,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.04,458.708,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.04,458.708,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.04,458.708,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.19,458.858,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.19,458.858,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.19,458.858,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.19,458.858,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.19,458.858,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.34,459.008,89.97,89.97,90,90,,,,,,,,,,,,,,
9040.34,459.008,89.97,89.97,90,90,,,,,,,,,,,,,,
9040.34,459.008,89.97,89.97,90,90,,,,,,,,,,,,,,
9040.34,459.008,89.97,89.97,90,90,,,,,,,,,,,,,,
9040.34,459.008,89.97,89.97,90,90,,,,,,,,,,,,,,
9040.49,459.158,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.49,459.158,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.49,459.158,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.49,459.158,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.49,459.158,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.64,459.308,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.64,459.308,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.64,459.308,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.64,459.308,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.64,459.308,89.99,89.99,90,90,,,,,,,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.79,459.458,89.99,89.99,90,90,,,,,80.82,87.63,,,,,,,,
9040.94,459.608,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.94,459.608,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.94,459.608,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.94,459.608,90.01,90.01,90,90,,,,,,,,,,,,,,
9040.94,459.608,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.09,459.758,90,90,90,90,,,,,,,,,,,,,,
9041.09,459.758,90,90,90,90,,,,,,,,,,,,,,
9041.09,459.758,90,90,90,90,,,,,,,,,,,,,,
9041.09,459.758,90,90,90,90,,,,,,,,,,,,,,
9041.09,459.758,90,90,90,90,,,,,,,,,,,,,,
9041.241,459.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.241,459.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.241,459.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.241,459.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.241,459.909,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.39,460.058,90,90,90,90,,,,,,,,,,,,,,
9041.39,460.058,90,90,90,90,,,,,,,,,,,,,,
9041.39,460.058,90,90,90,90,,,,,,,,,,,,,,
9041.39,460.058,90,90,90,90,,,,,,,,,,,,,,
9041.39,460.058,90,90,90,90,,,,,,,,,,,,,,
9041.54,460.208,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.54,460.208,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.54,460.208,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.54,460.208,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.54,460.208,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.69,460.358,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.69,460.358,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.69,460.358,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.69,460.358,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.69,460.358,90.01,90.01,90,90,,,,,,,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.84,460.508,90.01,90.01,90,90,,,,,80.77,87.52,,,,,,,,
9041.99,460.658,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.99,460.658,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.99,460.658,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.99,460.658,89.98,89.98,90,90,,,,,,,,,,,,,,
9041.99,460.658,89.98,89.98,90,90,,,,,,,,,,,,,,
9042.14,460.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9042.14,460.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9042.14,460.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9042.14,460.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9042.14,460.808,89.99,89.99,90,90,,,,,,,,,,,,,,
9042.29,460.958,90.02,90.02,90,90,,,,,,,,,,,,,,
9042.29,460.958,90.02,90.02,90,90,,,,,,,,,,,,,,
9042.29,460.958,90.02,90.02,90,90,,,,,,,,,,,,,,
9042.29,460.958,90.02,90.02,90,90,,,,,,,,,,,,,,
9042.29,460.958,90.02,90.02,90,90,,,,,,,,,,,,,,
9042.44,461.108,90.04,90.04,90,90,,,,,,,,,,,,,,
9042.44,461.108,90.04,90.04,90,90,,,,,,,,,,,,,,
9042.44,461.108,90.04,90.04,90,90,,,,,,,,,,,,,,
9042.44,461.108,90.04,90.04,90,90,,,,,,,,,,,,,,
9042.44,461.108,90.04,90.04,90,90,,,,,,,,,,,,,,
9042.59,461.258,90,90,90,90,,,,,,,,,,,,,,
9042.59,461.258,90,90,90,90,,,,,,,,,,,,,,
9042.59,461.258,90,90,90,90,,,,,,,,,,,,,,
9042.59,461.258,90,90,90,90,,,,,,,,,,,,,,
9042.59,461.258,90,90,90,90,,,,,,,,,,,,,,
9042.74,461.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9042.74,461.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9042.74,461.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9042.74,461.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9042.74,461.408,90.01,90.01,90,90,,,,,,,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9042.89,461.558,90.01,90.01,90,90,,,,,80.81,87.56,,,,,,,,
9043.04,461.708,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.04,461.708,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.04,461.708,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.04,461.708,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.04,461.708,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.19,461.858,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.19,461.858,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.19,461.858,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.19,461.858,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.19,461.858,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.34,462.008,90.05,90.05,90,90,,,,,,,,,,,,,,
9043.34,462.008,90.05,90.05,90,90,,,,,,,,,,,,,,
9043.34,462.008,90.05,90.05,90,90,,,,,,,,,,,,,,
9043.34,462.008,90.05,90.05,90,90,,,,,,,,,,,,,,
9043.34,462.008,90.05,90.05,90,90,,,,,,,,,,,,,,
9043.491,462.159,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.491,462.159,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.491,462.159,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.491,462.159,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.491,462.159,90.06,90.06,90,90,,,,,,,,,,,,,,
9043.64,462.308,90.03,90.03,90,90,,,,,,,,,,,,,,
9043.64,462.308,90.03,90.03,90,90,,,,,,,,,,,,,,
9043.64,462.308,90.03,90.03,90,90,,,,,,,,,,,,,,
9043.64,462.308,90.03,90.03,90,90,,,,,,,,,,,,,,
9043.64,462.308,90.03,90.03,90,90,,,,,,,,,,,,,,
9043.79,462.458,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.79,462.458,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.79,462.458,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.79,462.458,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.79,462.458,90.04,90.04,90,90,,,,,,,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9043.94,462.608,90.03,90.03,90,90,,,,,80.76,87.56,,,,,,,,
9044.09,462.758,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.09,462.758,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.09,462.758,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.09,462.758,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.09,462.758,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.24,462.908,90.05,90.05,90,90,,,,,,,,,,,,,,
9044.24,462.908,90.05,90.05,90,90,,,,,,,,,,,,,,
9044.24,462.908,90.05,90.05,90,90,,,,,,,,,,,,,,
9044.24,462.908,90.05,90.05,90,90,,,,,,,,,,,,,,
9044.24,462.908,90.05,90.05,90,90,,,,,,,,,,,,,,
9044.39,463.058,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.39,463.058,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.39,463.058,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.39,463.058,90.02,90.02,90,90,,,,,,,,,,,,,,
9044.39,463.058,90.02,90.02,90,90,,,,,,,,,,,,,,
