timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,Stage1 Output,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
5494.768,90.01,90.01,90,90,,,,,,,,,,,,50,,
5494.768,90.01,90.01,90,90,,,,,,,,,,,,50,,
5494.768,90.01,90.01,90,90,,,,,,,,,,,,50,,
5494.768,90.01,90.01,90,90,,,,,,,,,,,,50,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5494.917,89.97,89.97,90,90,,,,,82.35,87.68,,,,,,50.6,,
5495.068,90,90,90,90,,,,,,,,,,,,49.7,,
5495.068,90,90,90,90,,,,,,,,,,,,49.7,,
5495.068,90,90,90,90,,,,,,,,,,,,49.7,,
5495.068,90,90,90,90,,,,,,,,,,,,49.7,,
5495.068,90,90,90,90,,,,,,,,,,,,49.7,,
5495.217,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5495.217,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5495.217,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5495.217,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5495.217,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5495.367,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5495.367,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5495.367,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5495.367,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5495.367,90.02,90.02,90,90,,,,,,,,,,,,51.4,,
5495.517,90.05,90.05,90,90,,,,,,,,,,,,49.7,,
5495.517,90.05,90.05,90,90,,,,,,,,,,,,49.7,,
5495.517,90.05,90.05,90,90,,,,,,,,,,,,49.7,,
5495.517,90.05,90.05,90,90,,,,,,,,,,,,49.7,,
5495.517,90.05,90.05,90,90,,,,,,,,,,,,49.7,,
5495.667,90.04,90.04,90,90,,,,,,,,,,,,50,,
5495.667,90.04,90.04,90,90,,,,,,,,,,,,50,,
5495.667,90.04,90.04,90,90,,,,,,,,,,,,50,,
5495.667,90.04,90.04,90,90,,,,,,,,,,,,50,,
5495.667,90.04,90.04,90,90,,,,,,,,,,,,50,,
5495.817,90.06,90.06,90,90,,,,,,,,,,,,48.7,,
5495.817,90.06,90.06,90,90,,,,,,,,,,,,48.7,,
5495.817,90.06,90.06,90,90,,,,,,,,,,,,48.7,,
5495.817,90.06,90.06,90,90,,,,,,,,,,,,48.7,,
5495.817,90.06,90.06,90,90,,,,,,,,,,,,48.7,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5495.967,90.01,90.01,90,90,,,,,82.33,87.67,,,,,,50.6,,
5496.119,90.02,90.02,90,90,,,,,,,,,,,,50.3,,
5496.119,90.02,90.02,90,90,,,,,,,,,,,,50.3,,
5496.119,90.02,90.02,90,90,,,,,,,,,,,,50.3,,
5496.119,90.02,90.02,90,90,,,,,,,,,,,,50.3,,
5496.119,90.02,90.02,90,90,,,,,,,,,,,,50.3,,
5496.267,89.99,89.99,90,90,,,,,,,,,,,,49.9,,
5496.267,89.99,89.99,90,90,,,,,,,,,,,,49.9,,
5496.267,89.99,89.99,90,90,,,,,,,,,,,,49.9,,
5496.267,89.99,89.99,90,90,,,,,,,,,,,,49.9,,
5496.267,89.99,89.99,90,90,,,,,,,,,,,,49.9,,
5496.417,89.99,89.99,90,90,,,,,,,,,,,,51.1,,
5496.417,89.99,89.99,90,90,,,,,,,,,,,,51.1,,
5496.417,89.99,89.99,90,90,,,,,,,,,,,,51.1,,
5496.417,89.99,89.99,90,90,,,,,,,,,,,,51.1,,
5496.417,89.99,89.99,90,90,,,,,,,,,,,,51.1,,
5496.567,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.567,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.567,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.567,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.567,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.717,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.717,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.717,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.717,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.717,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5496.867,89.98,89.98,90,90,,,,,82.33,87.55,,,,,,51.2,,
5497.017,89.99,89.99,90,90,,,,,,,,,,,,49,,
5497.017,89.99,89.99,90,90,,,,,,,,,,,,49,,
5497.017,89.99,89.99,90,90,,,,,,,,,,,,49,,
5497.017,89.99,89.99,90,90,,,,,,,,,,,,49,,
5497.017,89.99,89.99,90,90,,,,,,,,,,,,49,,
5497.167,90,90,90,90,,,,,,,,,,,,50.7,,
5497.167,90,90,90,90,,,,,,,,,,,,50.7,,
5497.167,90,90,90,90,,,,,,,,,,,,50.7,,
5497.167,90,90,90,90,,,,,,,,,,,,50.7,,
5497.167,90,90,90,90,,,,,,,,,,,,50.7,,
5497.318,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5497.318,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5497.318,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5497.318,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5497.318,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5497.467,90.05,90.05,90,90,,,,,,,,,,,,49.5,,
5497.467,90.05,90.05,90,90,,,,,,,,,,,,49.5,,
5497.467,90.05,90.05,90,90,,,,,,,,,,,,49.5,,
5497.467,90.05,90.05,90,90,,,,,,,,,,,,49.5,,
5497.467,90.05,90.05,90,90,,,,,,,,,,,,49.5,,
5497.617,90.05,90.05,90,90,,,,,,,,,,,,50.1,,
5497.617,90.05,90.05,90,90,,,,,,,,,,,,50.1,,
5497.617,90.05,90.05,90,90,,,,,,,,,,,,50.1,,
5497.617,90.05,90.05,90,90,,,,,,,,,,,,50.1,,
5497.617,90.05,90.05,90,90,,,,,,,,,,,,50.1,,
5497.768,90.03,90.03,90,90,,,,,,,,,,,,50.5,,
5497.768,90.03,90.03,90,90,,,,,,,,,,,,50.5,,
5497.768,90.03,90.03,90,90,,,,,,,,,,,,50.5,,
5497.768,90.03,90.03,90,90,,,,,,,,,,,,50.5,,
5497.768,90.03,90.03,90,90,,,,,,,,,,,,50.5,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5497.917,90.02,90.02,90,90,,,,,82.38,87.67,,,,,,50.7,,
5498.067,90.03,90.03,90,90,,,,,,,,,,,,49.4,,
5498.067,90.03,90.03,90,90,,,,,,,,,,,,49.4,,
5498.067,90.03,90.03,90,90,,,,,,,,,,,,49.4,,
5498.067,90.03,90.03,90,90,,,,,,,,,,,,49.4,,
5498.067,90.03,90.03,90,90,,,,,,,,,,,,49.4,,
5498.217,90.05,90.05,90,90,,,,,,,,,,,,50.5,,
5498.217,90.05,90.05,90,90,,,,,,,,,,,,50.5,,
5498.217,90.05,90.05,90,90,,,,,,,,,,,,50.5,,
5498.217,90.05,90.05,90,90,,,,,,,,,,,,50.5,,
5498.217,90.05,90.05,90,90,,,,,,,,,,,,50.5,,
5498.368,90.02,90.02,90,90,,,,,,,,,,,,51.1,,
5498.368,90.02,90.02,90,90,,,,,,,,,,,,51.1,,
5498.368,90.02,90.02,90,90,,,,,,,,,,,,51.1,,
5498.368,90.02,90.02,90,90,,,,,,,,,,,,51.1,,
5498.368,90.02,90.02,90,90,,,,,,,,,,,,51.1,,
5498.517,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5498.517,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5498.517,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5498.517,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5498.517,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5498.667,90.01,90.01,90,90,,,,,,,,,,,,50.6,,
5498.667,90.01,90.01,90,90,,,,,,,,,,,,50.6,,
5498.667,90.01,90.01,90,90,,,,,,,,,,,,50.6,,
5498.667,90.01,90.01,90,90,,,,,,,,,,,,50.6,,
5498.667,90.01,90.01,90,90,,,,,,,,,,,,50.6,,
5498.817,89.99,89.99,90,90,,,,,,,,,,,,49.8,,
5498.817,89.99,89.99,90,90,,,,,,,,,,,,49.8,,
5498.817,89.99,89.99,90,90,,,,,,,,,,,,49.8,,
5498.817,89.99,89.99,90,90,,,,,,,,,,,,49.8,,
5498.817,89.99,89.99,90,90,,,,,,,,,,,,49.8,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5498.967,90,90,90,90,,,,,82.4,87.65,,,,,,49,,
5499.117,90.04,90.04,90,90,,,,,,,,,,,,48.9,,
5499.117,90.04,90.04,90,90,,,,,,,,,,,,48.9,,
5499.117,90.04,90.04,90,90,,,,,,,,,,,,48.9,,
5499.117,90.04,90.04,90,90,,,,,,,,,,,,48.9,,
5499.117,90.04,90.04,90,90,,,,,,,,,,,,48.9,,
5499.267,89.99,89.99,90,90,,,,,,,,,,,,50.2,,
5499.267,89.99,89.99,90,90,,,,,,,,,,,,50.2,,
5499.267,89.99,89.99,90,90,,,,,,,,,,,,50.2,,
5499.267,89.99,89.99,90,90,,,,,,,,,,,,50.2,,
5499.267,89.99,89.99,90,90,,,,,,,,,,,,50.2,,
5499.417,89.98,89.98,90,90,,,,,,,,,,,,50,,
5499.417,89.98,89.98,90,90,,,,,,,,,,,,50,,
5499.417,89.98,89.98,90,90,,,,,,,,,,,,50,,
5499.417,89.98,89.98,90,90,,,,,,,,,,,,50,,
5499.417,89.98,89.98,90,90,,,,,,,,,,,,50,,
5499.567,89.94,89.94,90,90,,,,,,,,,,,,51.3,,
5499.567,89.94,89.94,90,90,,,,,,,,,,,,51.3,,
5499.567,89.94,89.94,90,90,,,,,,,,,,,,51.3,,
5499.567,89.94,89.94,90,90,,,,,,,,,,,,51.3,,
5499.567,89.94,89.94,90,90,,,,,,,,,,,,51.3,,
5499.717,89.96,89.96,90,90,,,,,,,,,,,,49.6,,
5499.717,89.96,89.96,90,90,,,,,,,,,,,,49.6,,
5499.717,89.96,89.96,90,90,,,,,,,,,,,,49.6,,
5499.717,89.96,89.96,90,90,,,,,,,,,,,,49.6,,
5499.717,89.96,89.96,90,90,,,,,,,,,,,,49.6,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5499.867,89.95,89.95,90,90,,,,,82.34,87.7,,,,,,50.4,,
5500.017,89.94,89.94,90,90,,,,,,,,,,,,50.5,,
5500.017,89.94,89.94,90,90,,,,,,,,,,,,50.5,,
5500.017,89.94,89.94,90,90,,,,,,,,,,,,50.5,,
5500.017,89.94,89.94,90,90,,,,,,,,,,,,50.5,,
5500.017,89.94,89.94,90,90,,,,,,,,,,,,50.5,,
5500.167,89.99,89.99,90,90,,,,,,,,,,,,49.2,,
5500.167,89.99,89.99,90,90,,,,,,,,,,,,49.2,,
5500.167,89.99,89.99,90,90,,,,,,,,,,,,49.2,,
5500.167,89.99,89.99,90,90,,,,,,,,,,,,49.2,,
5500.167,89.99,89.99,90,90,,,,,,,,,,,,49.2,,
5500.317,89.98,89.98,90,90,,,,,,,,,,,,50,,
5500.317,89.98,89.98,90,90,,,,,,,,,,,,50,,
5500.317,89.98,89.98,90,90,,,,,,,,,,,,50,,
5500.317,89.98,89.98,90,90,,,,,,,,,,,,50,,
5500.317,89.98,89.98,90,90,,,,,,,,,,,,50,,
5500.467,89.99,89.99,90,90,,,,,,,,,,,,50.1,,
5500.467,89.99,89.99,90,90,,,,,,,,,,,,50.1,,
5500.467,89.99,89.99,90,90,,,,,,,,,,,,50.1,,
5500.467,89.99,89.99,90,90,,,,,,,,,,,,50.1,,
5500.467,89.99,89.99,90,90,,,,,,,,,,,,50.1,,
5500.617,89.97,89.97,90,90,,,,,,,,,,,,51,,
5500.617,89.97,89.97,90,90,,,,,,,,,,,,51,,
5500.617,89.97,89.97,90,90,,,,,,,,,,,,51,,
5500.617,89.97,89.97,90,90,,,,,,,,,,,,51,,
5500.617,89.97,89.97,90,90,,,,,,,,,,,,51,,
5500.768,89.97,89.97,90,90,,,,,,,,,,,,51.2,,
5500.768,89.97,89.97,90,90,,,,,,,,,,,,51.2,,
5500.768,89.97,89.97,90,90,,,,,,,,,,,,51.2,,
5500.768,89.97,89.97,90,90,,,,,,,,,,,,51.2,,
5500.768,89.97,89.97,90,90,,,,,,,,,,,,51.2,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5500.917,89.98,89.98,90,90,,,,,82.36,87.65,,,,,,50.5,,
5501.067,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5501.067,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5501.067,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5501.067,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5501.067,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5501.217,90,90,90,90,,,,,,,,,,,,49.9,,
5501.217,90,90,90,90,,,,,,,,,,,,49.9,,
5501.217,90,90,90,90,,,,,,,,,,,,49.9,,
5501.217,90,90,90,90,,,,,,,,,,,,49.9,,
5501.217,90,90,90,90,,,,,,,,,,,,49.9,,
5501.367,90.01,90.01,90,90,,,,,,,,,,,,49,,
5501.367,90.01,90.01,90,90,,,,,,,,,,,,49,,
5501.367,90.01,90.01,90,90,,,,,,,,,,,,49,,
5501.367,90.01,90.01,90,90,,,,,,,,,,,,49,,
5501.367,90.01,90.01,90,90,,,,,,,,,,,,49,,
5501.517,90,90,90,90,,,,,,,,,,,,50,,
5501.517,90,90,90,90,,,,,,,,,,,,50,,
5501.517,90,90,90,90,,,,,,,,,,,,50,,
5501.517,90,90,90,90,,,,,,,,,,,,50,,
5501.517,90,90,90,90,,,,,,,,,,,,50,,
5501.668,90.03,90.03,90,90,,,,,,,,,,,,50.4,,
5501.668,90.03,90.03,90,90,,,,,,,,,,,,50.4,,
5501.668,90.03,90.03,90,90,,,,,,,,,,,,50.4,,
5501.668,90.03,90.03,90,90,,,,,,,,,,,,50.4,,
5501.668,90.03,90.03,90,90,,,,,,,,,,,,50.4,,
5501.817,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5501.817,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5501.817,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5501.817,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5501.817,90.01,90.01,90,90,,,,,,,,,,,,50.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5501.967,90.03,90.03,90,90,,,,,82.33,87.68,,,,,,49.9,,
5502.117,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5502.117,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5502.117,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5502.117,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5502.117,90.02,90.02,90,90,,,,,,,,,,,,49.7,,
5502.267,90,90,90,90,,,,,,,,,,,,51.2,,
5502.267,90,90,90,90,,,,,,,,,,,,51.2,,
5502.267,90,90,90,90,,,,,,,,,,,,51.2,,
5502.267,90,90,90,90,,,,,,,,,,,,51.2,,
5502.267,90,90,90,90,,,,,,,,,,,,51.2,,
5502.417,90.03,90.03,90,90,,,,,,,,,,,,50.8,,
5502.417,90.03,90.03,90,90,,,,,,,,,,,,50.8,,
5502.417,90.03,90.03,90,90,,,,,,,,,,,,50.8,,
5502.417,90.03,90.03,90,90,,,,,,,,,,,,50.8,,
5502.417,90.03,90.03,90,90,,,,,,,,,,,,50.8,,
5502.567,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5502.567,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5502.567,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5502.567,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5502.567,90.02,90.02,90,90,,,,,,,,,,,,50.8,,
5502.717,90.01,90.01,90,90,,,,,,,,,,,,50,,
5502.717,90.01,90.01,90,90,,,,,,,,,,,,50,,
5502.717,90.01,90.01,90,90,,,,,,,,,,,,50,,
5502.717,90.01,90.01,90,90,,,,,,,,,,,,50,,
5502.717,90.01,90.01,90,90,,,,,,,,,,,,50,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5502.868,90.02,90.02,90,90,,,,,82.36,87.65,,,,,,49.4,,
5503.017,90,90,90,90,,,,,,,,,,,,50.3,,
5503.017,90,90,90,90,,,,,,,,,,,,50.3,,
5503.017,90,90,90,90,,,,,,,,,,,,50.3,,
5503.017,90,90,90,90,,,,,,,,,,,,50.3,,
5503.017,90,90,90,90,,,,,,,,,,,,50.3,,
5503.167,90.02,90.02,90,90,,,,,,,,,,,,48.7,,
5503.167,90.02,90.02,90,90,,,,,,,,,,,,48.7,,
5503.167,90.02,90.02,90,90,,,,,,,,,,,,48.7,,
5503.167,90.02,90.02,90,90,,,,,,,,,,,,48.7,,
5503.167,90.02,90.02,90,90,,,,,,,,,,,,48.7,,
5503.317,90.02,90.02,90,90,,,,,,,,,,,,50.4,,
5503.317,90.02,90.02,90,90,,,,,,,,,,,,50.4,,
5503.317,90.02,90.02,90,90,,,,,,,,,,,,50.4,,
5503.317,90.02,90.02,90,90,,,,,,,,,,,,50.4,,
5503.317,90.02,90.02,90,90,,,,,,,,,,,,50.4,,
5503.467,90.02,90.02,90,90,,,,,,,,,,,,49.8,,
5503.467,90.02,90.02,90,90,,,,,,,,,,,,49.8,,
5503.467,90.02,90.02,90,90,,,,,,,,,,,,49.8,,
5503.467,90.02,90.02,90,90,,,,,,,,,,,,49.8,,
5503.467,90.02,90.02,90,90,,,,,,,,,,,,49.8,,
5503.617,90.01,90.01,90,90,,,,,,,,,,,,50.8,,
5503.617,90.01,90.01,90,90,,,,,,,,,,,,50.8,,
5503.617,90.01,90.01,90,90,,,,,,,,,,,,50.8,,
5503.617,90.01,90.01,90,90,,,,,,,,,,,,50.8,,
5503.617,90.01,90.01,90,90,,,,,,,,,,,,50.8,,
5503.767,89.99,89.99,90,90,,,,,,,,,,,,50.8,,
5503.767,89.99,89.99,90,90,,,,,,,,,,,,50.8,,
5503.767,89.99,89.99,90,90,,,,,,,,,,,,50.8,,
5503.767,89.99,89.99,90,90,,,,,,,,,,,,50.8,,
5503.767,89.99,89.99,90,90,,,,,,,,,,,,50.8,,
5503.917,90.03,90.03,90,90,,,,,,,,,,,,49.6,,
5503.917,90.03,90.03,90,90,,,,,,,,,,,,49.6,,
5503.917,90.03,90.03,90,90,,,,,,,,,,,,49.6,,
5503.917,90.03,90.03,90,90,,,,,,,,,,,,49.6,,
5503.917,90.03,90.03,90,90,,,,,,,,,,,,49.6,,
5503.992,,,,,,,,,82.39,87.7,,,,,,,,
5503.992,,,,,,,,,82.39,87.7,,,,,,,,
5504.067,90.01,90.01,90,90,,,,,,,,,,,,49.9,,
5504.067,90.01,90.01,90,90,,,,,,,,,,,,49.9,,
5504.067,90.01,90.01,90,90,,,,,,,,,,,,49.9,,
5504.067,90.01,90.01,90,90,,,,,,,,,,,,49.9,,
5504.067,90.01,90.01,90,90,,,,,,,,,,,,49.9,,
5504.217,90,90,90,90,,,,,,,,,,,,49.3,,
5504.217,90,90,90,90,,,,,,,,,,,,49.3,,
5504.217,90,90,90,90,,,,,,,,,,,,49.3,,
5504.217,90,90,90,90,,,,,,,,,,,,49.3,,
5504.217,90,90,90,90,,,,,,,,,,,,49.3,,
5504.367,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5504.367,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5504.367,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5504.367,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5504.367,90.01,90.01,90,90,,,,,,,,,,,,49.3,,
5504.517,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.517,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.517,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.517,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.517,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.667,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.667,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.667,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.667,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.667,90.01,90.01,90,90,,,,,,,,,,,,49.8,,
5504.817,89.98,89.98,90,90,,,,,,,,,,,,51.4,,
5504.817,89.98,89.98,90,90,,,,,,,,,,,,51.4,,
5504.817,89.98,89.98,90,90,,,,,,,,,,,,51.4,,
5504.817,89.98,89.98,90,90,,,,,,,,,,,,51.4,,
5504.817,89.98,89.98,90,90,,,,,,,,,,,,51.4,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5504.968,89.98,89.98,90,90,,,,,82.44,87.74,,,,,,51.1,,
5505.118,89.99,89.99,90,90,,,,,,,,,,,,49.4,,
5505.118,89.99,89.99,90,90,,,,,,,,,,,,49.4,,
5505.118,89.99,89.99,90,90,,,,,,,,,,,,49.4,,
5505.118,89.99,89.99,90,90,,,,,,,,,,,,49.4,,
5505.118,89.99,89.99,90,90,,,,,,,,,,,,49.4,,
5505.267,90.01,90.01,90,90,,,,,,,,,,,,49.5,,
5505.267,90.01,90.01,90,90,,,,,,,,,,,,49.5,,
5505.267,90.01,90.01,90,90,,,,,,,,,,,,49.5,,
5505.267,90.01,90.01,90,90,,,,,,,,,,,,49.5,,
5505.267,90.01,90.01,90,90,,,,,,,,,,,,49.5,,
5505.417,90.01,90.01,90,90,,,,,,,,,,,,50,,
5505.417,90.01,90.01,90,90,,,,,,,,,,,,50,,
5505.417,90.01,90.01,90,90,,,,,,,,,,,,50,,
5505.417,90.01,90.01,90,90,,,,,,,,,,,,50,,
5505.417,90.01,90.01,90,90,,,,,,,,,,,,50,,
5505.567,89.99,89.99,90,90,,,,,,,,,,,,51,,
5505.567,89.99,89.99,90,90,,,,,,,,,,,,51,,
5505.567,89.99,89.99,90,90,,,,,,,,,,,,51,,
5505.567,89.99,89.99,90,90,,,,,,,,,,,,51,,
5505.567,89.99,89.99,90,90,,,,,,,,,,,,51,,
5505.717,89.98,89.98,90,90,,,,,,,,,,,,50.8,,
5505.717,89.98,89.98,90,90,,,,,,,,,,,,50.8,,
5505.717,89.98,89.98,90,90,,,,,,,,,,,,50.8,,
5505.717,89.98,89.98,90,90,,,,,,,,,,,,50.8,,
5505.717,89.98,89.98,90,90,,,,,,,,,,,,50.8,,
5505.867,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5505.867,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5505.867,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5505.867,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5505.867,89.99,89.99,90,90,,,,,,,,,,,,50.3,,
5506.017,90,90,90,90,,,,,82.38,87.57,,,,,,49.4,,
5506.017,90,90,90,90,,,,,82.38,87.57,,,,,,49.4,,
5506.017,90,90,90,90,,,,,82.38,87.57,,,,,,49.4,,
5506.017,90,90,90,90,,,,,82.38,87.57,,,,,,49.4,,
5506.017,90,90,90,90,,,,,82.38,87.57,,,,,,49.4,,
