timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Thermocouple TempC 2,Stage1 Thermocouple TempC 3
591.75,18.68,74.69,85.0,60.0,67.03,72.18,50.55
591.75,18.68,74.69,85.0,60.0,67.03,72.18,50.55
591.75,18.68,74.69,85.0,60.0,67.03,72.18,50.55
591.75,18.68,74.69,85.0,60.0,67.03,72.18,50.55
591.9,18.67,74.64,85.0,60.0,,,
591.9,18.67,74.64,85.0,60.0,,,
591.9,18.67,74.64,85.0,60.0,,,
591.9,18.67,74.64,85.0,60.0,,,
592.05,18.64,74.59,85.0,60.0,,,
592.05,18.64,74.59,85.0,60.0,,,
592.05,18.64,74.59,85.0,60.0,,,
592.05,18.64,74.59,85.0,60.0,,,
592.205,18.62,74.54,85.0,60.0,,,
592.205,18.62,74.54,85.0,60.0,,,
592.205,18.62,74.54,85.0,60.0,,,
592.205,18.62,74.54,85.0,60.0,,,
592.366,18.6,74.49,85.0,60.0,,,
592.366,18.6,74.49,85.0,60.0,,,
592.366,18.6,74.49,85.0,60.0,,,
592.366,18.6,74.49,85.0,60.0,,,
592.516,18.57,74.44,85.0,60.0,,,
592.516,18.57,74.44,85.0,60.0,,,
592.516,18.57,74.44,85.0,60.0,,,
592.516,18.57,74.44,85.0,60.0,,,
592.666,18.54,74.4,85.0,60.0,,,
592.666,18.54,74.4,85.0,60.0,,,
592.666,18.54,74.4,85.0,60.0,,,
592.666,18.54,74.4,85.0,60.0,,,
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.816,18.52,74.35,85.0,60.0,66.31,71.77,49.81
592.966,18.5,74.3,85.0,60.0,,,
592.966,18.5,74.3,85.0,60.0,,,
592.966,18.5,74.3,85.0,60.0,,,
592.966,18.5,74.3,85.0,60.0,,,
593.116,18.48,74.25,85.0,60.0,,,
593.116,18.48,74.25,85.0,60.0,,,
593.116,18.48,74.25,85.0,60.0,,,
593.116,18.48,74.25,85.0,60.0,,,
593.266,18.47,74.21,85.0,60.0,,,
593.266,18.47,74.21,85.0,60.0,,,
593.266,18.47,74.21,85.0,60.0,,,
593.266,18.47,74.21,85.0,60.0,,,
593.416,18.45,74.16,85.0,60.0,,,
593.416,18.45,74.16,85.0,60.0,,,
593.416,18.45,74.16,85.0,60.0,,,
593.416,18.45,74.16,85.0,60.0,,,
593.566,18.43,74.12,85.0,60.0,,,
593.566,18.43,74.12,85.0,60.0,,,
593.566,18.43,74.12,85.0,60.0,,,
593.566,18.43,74.12,85.0,60.0,,,
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.716,18.41,74.07,85.0,60.0,65.85,71.57,49.27
593.866,18.4,74.02,85.0,60.0,,,
593.866,18.4,74.02,85.0,60.0,,,
593.866,18.4,74.02,85.0,60.0,,,
593.866,18.4,74.02,85.0,60.0,,,
594.016,18.39,73.98,85.0,60.0,,,
594.016,18.39,73.98,85.0,60.0,,,
594.016,18.39,73.98,85.0,60.0,,,
594.016,18.39,73.98,85.0,60.0,,,
594.166,18.37,73.93,85.0,60.0,,,
594.166,18.37,73.93,85.0,60.0,,,
594.166,18.37,73.93,85.0,60.0,,,
594.166,18.37,73.93,85.0,60.0,,,
594.316,18.36,73.89,85.0,60.0,,,
594.316,18.36,73.89,85.0,60.0,,,
594.316,18.36,73.89,85.0,60.0,,,
594.316,18.36,73.89,85.0,60.0,,,
594.466,18.34,73.84,85.0,60.0,,,
594.466,18.34,73.84,85.0,60.0,,,
594.466,18.34,73.84,85.0,60.0,,,
594.466,18.34,73.84,85.0,60.0,,,
594.616,18.33,73.79,85.0,60.0,,,
594.616,18.33,73.79,85.0,60.0,,,
594.616,18.33,73.79,85.0,60.0,,,
594.616,18.33,73.79,85.0,60.0,,,
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.766,18.32,73.75,85.0,60.0,65.1,71.15,48.57
594.916,18.31,73.7,85.0,60.0,,,
594.916,18.31,73.7,85.0,60.0,,,
594.916,18.31,73.7,85.0,60.0,,,
594.916,18.31,73.7,85.0,60.0,,,
595.066,18.3,73.66,85.0,60.0,,,
595.066,18.3,73.66,85.0,60.0,,,
595.066,18.3,73.66,85.0,60.0,,,
595.066,18.3,73.66,85.0,60.0,,,
595.217,18.3,73.61,85.0,60.0,,,
595.217,18.3,73.61,85.0,60.0,,,
595.217,18.3,73.61,85.0,60.0,,,
595.217,18.3,73.61,85.0,60.0,,,
595.366,18.28,73.57,85.0,60.0,,,
595.366,18.28,73.57,85.0,60.0,,,
595.366,18.28,73.57,85.0,60.0,,,
595.366,18.28,73.57,85.0,60.0,,,
595.516,18.27,73.52,85.0,60.0,,,
595.516,18.27,73.52,85.0,60.0,,,
595.516,18.27,73.52,85.0,60.0,,,
595.516,18.27,73.52,85.0,60.0,,,
595.666,18.26,73.48,85.0,60.0,,,
595.666,18.26,73.48,85.0,60.0,,,
595.666,18.26,73.48,85.0,60.0,,,
595.666,18.26,73.48,85.0,60.0,,,
595.816,18.25,73.43,85.0,60.0,,,
595.816,18.25,73.43,85.0,60.0,,,
595.816,18.25,73.43,85.0,60.0,,,
595.816,18.25,73.43,85.0,60.0,,,
595.856,,,,,64.62,70.83,48.17
595.856,,,,,64.62,70.83,48.17
595.856,,,,,64.62,70.83,48.17
595.966,18.23,73.38,85.0,60.0,,,
595.966,18.23,73.38,85.0,60.0,,,
595.966,18.23,73.38,85.0,60.0,,,
595.966,18.23,73.38,85.0,60.0,,,
596.116,18.23,73.34,85.0,60.0,,,
596.116,18.23,73.34,85.0,60.0,,,
596.116,18.23,73.34,85.0,60.0,,,
596.116,18.23,73.34,85.0,60.0,,,
596.266,18.22,73.3,85.0,60.0,,,
596.266,18.22,73.3,85.0,60.0,,,
596.266,18.22,73.3,85.0,60.0,,,
596.266,18.22,73.3,85.0,60.0,,,
596.416,18.21,73.25,85.0,60.0,,,
596.416,18.21,73.25,85.0,60.0,,,
596.416,18.21,73.25,85.0,60.0,,,
596.416,18.21,73.25,85.0,60.0,,,
596.566,18.2,73.2,85.0,60.0,,,
596.566,18.2,73.2,85.0,60.0,,,
596.566,18.2,73.2,85.0,60.0,,,
596.566,18.2,73.2,85.0,60.0,,,
596.716,18.19,73.16,85.0,60.0,,,
596.716,18.19,73.16,85.0,60.0,,,
596.716,18.19,73.16,85.0,60.0,,,
596.716,18.19,73.16,85.0,60.0,,,
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
596.866,18.18,73.12,85.0,60.0,63.97,70.42,47.54
597.016,18.18,73.07,85.0,60.0,,,
597.016,18.18,73.07,85.0,60.0,,,
597.016,18.18,73.07,85.0,60.0,,,
597.016,18.18,73.07,85.0,60.0,,,
597.166,18.17,73.03,85.0,60.0,,,
597.166,18.17,73.03,85.0,60.0,,,
597.166,18.17,73.03,85.0,60.0,,,
597.166,18.17,73.03,85.0,60.0,,,
597.316,18.16,72.98,85.0,60.0,,,
597.316,18.16,72.98,85.0,60.0,,,
597.316,18.16,72.98,85.0,60.0,,,
597.316,18.16,72.98,85.0,60.0,,,
597.466,18.15,72.94,85.0,60.0,,,
597.466,18.15,72.94,85.0,60.0,,,
597.466,18.15,72.94,85.0,60.0,,,
597.466,18.15,72.94,85.0,60.0,,,
597.616,18.15,72.89,85.0,60.0,,,
597.616,18.15,72.89,85.0,60.0,,,
597.616,18.15,72.89,85.0,60.0,,,
597.616,18.15,72.89,85.0,60.0,,,
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.766,18.14,72.85,85.0,60.0,63.28,70.04,46.91
597.916,18.13,72.8,85.0,60.0,,,
597.916,18.13,72.8,85.0,60.0,,,
597.916,18.13,72.8,85.0,60.0,,,
597.916,18.13,72.8,85.0,60.0,,,
598.066,18.12,72.76,85.0,60.0,,,
598.066,18.12,72.76,85.0,60.0,,,
598.066,18.12,72.76,85.0,60.0,,,
598.066,18.12,72.76,85.0,60.0,,,
598.217,18.12,72.71,85.0,60.0,,,
598.217,18.12,72.71,85.0,60.0,,,
598.217,18.12,72.71,85.0,60.0,,,
598.217,18.12,72.71,85.0,60.0,,,
598.366,18.11,72.67,85.0,60.0,,,
598.366,18.11,72.67,85.0,60.0,,,
598.366,18.11,72.67,85.0,60.0,,,
598.366,18.11,72.67,85.0,60.0,,,
598.516,18.11,72.63,85.0,60.0,,,
598.516,18.11,72.63,85.0,60.0,,,
598.516,18.11,72.63,85.0,60.0,,,
598.516,18.11,72.63,85.0,60.0,,,
598.666,18.11,72.58,85.0,60.0,,,
598.666,18.11,72.58,85.0,60.0,,,
598.666,18.11,72.58,85.0,60.0,,,
598.666,18.11,72.58,85.0,60.0,,,
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.816,18.1,72.54,85.0,60.0,62.85,69.61,46.55
598.966,18.09,72.49,85.0,60.0,,,
598.966,18.09,72.49,85.0,60.0,,,
598.966,18.09,72.49,85.0,60.0,,,
598.966,18.09,72.49,85.0,60.0,,,
599.116,18.09,72.45,85.0,60.0,,,
599.116,18.09,72.45,85.0,60.0,,,
599.116,18.09,72.45,85.0,60.0,,,
599.116,18.09,72.45,85.0,60.0,,,
599.266,18.08,72.41,85.0,60.0,,,
599.266,18.08,72.41,85.0,60.0,,,
599.266,18.08,72.41,85.0,60.0,,,
599.266,18.08,72.41,85.0,60.0,,,
599.416,18.08,72.36,85.0,60.0,,,
599.416,18.08,72.36,85.0,60.0,,,
599.416,18.08,72.36,85.0,60.0,,,
599.416,18.08,72.36,85.0,60.0,,,
599.566,18.08,72.32,85.0,60.0,,,
599.566,18.08,72.32,85.0,60.0,,,
599.566,18.08,72.32,85.0,60.0,,,
599.566,18.08,72.32,85.0,60.0,,,
599.716,18.08,72.28,85.0,60.0,,,
599.716,18.08,72.28,85.0,60.0,,,
599.716,18.08,72.28,85.0,60.0,,,
599.716,18.08,72.28,85.0,60.0,,,
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
599.866,18.07,72.23,85.0,60.0,62.43,69.42,46.12
600.016,18.07,72.19,85.0,60.0,,,
600.016,18.07,72.19,85.0,60.0,,,
600.016,18.07,72.19,85.0,60.0,,,
600.016,18.07,72.19,85.0,60.0,,,
600.166,18.07,72.15,85.0,60.0,,,
600.166,18.07,72.15,85.0,60.0,,,
600.166,18.07,72.15,85.0,60.0,,,
600.166,18.07,72.15,85.0,60.0,,,
600.316,18.07,72.1,85.0,60.0,,,
600.316,18.07,72.1,85.0,60.0,,,
600.316,18.07,72.1,85.0,60.0,,,
600.316,18.07,72.1,85.0,60.0,,,
600.466,18.07,72.06,85.0,60.0,,,
600.466,18.07,72.06,85.0,60.0,,,
600.466,18.07,72.06,85.0,60.0,,,
600.466,18.07,72.06,85.0,60.0,,,
600.616,18.07,72.02,85.0,60.0,,,
600.616,18.07,72.02,85.0,60.0,,,
600.616,18.07,72.02,85.0,60.0,,,
600.616,18.07,72.02,85.0,60.0,,,
600.766,18.06,71.97,85.0,60.0,,,
600.766,18.06,71.97,85.0,60.0,,,
600.766,18.06,71.97,85.0,60.0,,,
600.766,18.06,71.97,85.0,60.0,,,
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
600.916,18.06,71.93,85.0,60.0,61.79,69.01,45.54
601.066,18.07,71.89,85.0,60.0,,,
601.066,18.07,71.89,85.0,60.0,,,
601.066,18.07,71.89,85.0,60.0,,,
601.066,18.07,71.89,85.0,60.0,,,
601.217,18.06,71.85,85.0,60.0,,,
601.217,18.06,71.85,85.0,60.0,,,
601.217,18.06,71.85,85.0,60.0,,,
601.217,18.06,71.85,85.0,60.0,,,
601.366,18.06,71.8,85.0,60.0,,,
601.366,18.06,71.8,85.0,60.0,,,
601.366,18.06,71.8,85.0,60.0,,,
601.366,18.06,71.8,85.0,60.0,,,
601.516,18.06,71.76,85.0,60.0,,,
601.516,18.06,71.76,85.0,60.0,,,
601.516,18.06,71.76,85.0,60.0,,,
601.516,18.06,71.76,85.0,60.0,,,
601.666,18.06,71.72,85.0,60.0,,,
601.666,18.06,71.72,85.0,60.0,,,
601.666,18.06,71.72,85.0,60.0,,,
601.666,18.06,71.72,85.0,60.0,,,
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.816,18.06,71.67,85.0,60.0,61.22,68.72,45.18
601.966,18.06,71.63,85.0,60.0,,,
601.966,18.06,71.63,85.0,60.0,,,
601.966,18.06,71.63,85.0,60.0,,,
601.966,18.06,71.63,85.0,60.0,,,
602.116,18.06,71.59,85.0,60.0,,,
602.116,18.06,71.59,85.0,60.0,,,
602.116,18.06,71.59,85.0,60.0,,,
602.116,18.06,71.59,85.0,60.0,,,
602.266,18.06,71.55,85.0,60.0,,,
602.266,18.06,71.55,85.0,60.0,,,
602.266,18.06,71.55,85.0,60.0,,,
602.266,18.06,71.55,85.0,60.0,,,
602.416,18.06,71.5,85.0,60.0,,,
602.416,18.06,71.5,85.0,60.0,,,
602.416,18.06,71.5,85.0,60.0,,,
602.416,18.06,71.5,85.0,60.0,,,
602.566,18.06,71.46,85.0,60.0,,,
602.566,18.06,71.46,85.0,60.0,,,
602.566,18.06,71.46,85.0,60.0,,,
602.566,18.06,71.46,85.0,60.0,,,
602.716,18.07,71.42,85.0,60.0,,,
602.716,18.07,71.42,85.0,60.0,,,
602.716,18.07,71.42,85.0,60.0,,,
602.716,18.07,71.42,85.0,60.0,,,
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
602.866,18.07,71.38,85.0,60.0,60.62,68.31,44.62
603.016,18.07,71.33,85.0,60.0,,,
603.016,18.07,71.33,85.0,60.0,,,
603.016,18.07,71.33,85.0,60.0,,,
603.016,18.07,71.33,85.0,60.0,,,
603.166,18.08,71.29,85.0,60.0,,,
603.166,18.08,71.29,85.0,60.0,,,
603.166,18.08,71.29,85.0,60.0,,,
603.166,18.08,71.29,85.0,60.0,,,
603.316,18.08,71.25,85.0,60.0,,,
603.316,18.08,71.25,85.0,60.0,,,
603.316,18.08,71.25,85.0,60.0,,,
603.316,18.08,71.25,85.0,60.0,,,
603.466,18.08,71.21,85.0,60.0,,,
603.466,18.08,71.21,85.0,60.0,,,
603.466,18.08,71.21,85.0,60.0,,,
603.466,18.08,71.21,85.0,60.0,,,
603.616,18.09,71.17,85.0,60.0,,,
603.616,18.09,71.17,85.0,60.0,,,
603.616,18.09,71.17,85.0,60.0,,,
603.616,18.09,71.17,85.0,60.0,,,
603.766,18.09,71.12,85.0,60.0,,,
603.766,18.09,71.12,85.0,60.0,,,
603.766,18.09,71.12,85.0,60.0,,,
603.766,18.09,71.12,85.0,60.0,,,
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
603.916,18.09,71.08,85.0,60.0,60.01,67.88,44.25
604.066,18.1,71.04,85.0,60.0,,,
604.066,18.1,71.04,85.0,60.0,,,
604.066,18.1,71.04,85.0,60.0,,,
604.066,18.1,71.04,85.0,60.0,,,
604.216,18.1,71.0,85.0,60.0,,,
604.216,18.1,71.0,85.0,60.0,,,
604.216,18.1,71.0,85.0,60.0,,,
604.216,18.1,71.0,85.0,60.0,,,
604.392,18.1,70.95,85.0,60.0,,,
604.392,18.1,70.95,85.0,60.0,,,
604.392,18.1,70.95,85.0,60.0,,,
604.392,18.1,70.95,85.0,60.0,,,
604.541,18.11,70.91,85.0,60.0,,,
604.541,18.11,70.91,85.0,60.0,,,
604.541,18.11,70.91,85.0,60.0,,,
604.541,18.11,70.91,85.0,60.0,,,
604.691,18.12,70.86,85.0,60.0,,,
604.691,18.12,70.86,85.0,60.0,,,
604.691,18.12,70.86,85.0,60.0,,,
604.691,18.12,70.86,85.0,60.0,,,
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.841,18.12,70.82,85.0,60.0,59.59,67.52,43.89
604.991,18.12,70.78,85.0,60.0,,,
604.991,18.12,70.78,85.0,60.0,,,
604.991,18.12,70.78,85.0,60.0,,,
604.991,18.12,70.78,85.0,60.0,,,
605.141,18.13,70.74,85.0,60.0,,,
605.141,18.13,70.74,85.0,60.0,,,
605.141,18.13,70.74,85.0,60.0,,,
605.141,18.13,70.74,85.0,60.0,,,
605.291,18.13,70.7,85.0,60.0,,,
605.291,18.13,70.7,85.0,60.0,,,
605.291,18.13,70.7,85.0,60.0,,,
605.291,18.13,70.7,85.0,60.0,,,
605.441,18.13,70.65,85.0,60.0,,,
605.441,18.13,70.65,85.0,60.0,,,
605.441,18.13,70.65,85.0,60.0,,,
605.441,18.13,70.65,85.0,60.0,,,
605.591,18.14,70.61,85.0,60.0,,,
605.591,18.14,70.61,85.0,60.0,,,
605.591,18.14,70.61,85.0,60.0,,,
605.591,18.14,70.61,85.0,60.0,,,
605.741,18.15,70.57,85.0,60.0,,,
605.741,18.15,70.57,85.0,60.0,,,
605.741,18.15,70.57,85.0,60.0,,,
605.741,18.15,70.57,85.0,60.0,,,
605.891,18.15,70.53,85.0,60.0,,,
605.891,18.15,70.53,85.0,60.0,,,
605.891,18.15,70.53,85.0,60.0,,,
605.891,18.15,70.53,85.0,60.0,,,
605.907,,,,,58.99,67.18,43.39
605.907,,,,,58.99,67.18,43.39
605.907,,,,,58.99,67.18,43.39
606.041,18.16,70.49,85.0,60.0,,,
606.041,18.16,70.49,85.0,60.0,,,
606.041,18.16,70.49,85.0,60.0,,,
606.041,18.16,70.49,85.0,60.0,,,
606.191,18.17,70.45,85.0,60.0,,,
606.191,18.17,70.45,85.0,60.0,,,
606.191,18.17,70.45,85.0,60.0,,,
606.191,18.17,70.45,85.0,60.0,,,
606.341,18.17,70.4,85.0,60.0,,,
606.341,18.17,70.4,85.0,60.0,,,
606.341,18.17,70.4,85.0,60.0,,,
606.341,18.17,70.4,85.0,60.0,,,
606.491,18.18,70.36,85.0,60.0,,,
606.491,18.18,70.36,85.0,60.0,,,
606.491,18.18,70.36,85.0,60.0,,,
606.491,18.18,70.36,85.0,60.0,,,
606.641,18.19,70.32,85.0,60.0,,,
606.641,18.19,70.32,85.0,60.0,,,
606.641,18.19,70.32,85.0,60.0,,,
606.641,18.19,70.32,85.0,60.0,,,
606.791,18.19,70.28,85.0,60.0,,,
606.791,18.19,70.28,85.0,60.0,,,
606.791,18.19,70.28,85.0,60.0,,,
606.791,18.19,70.28,85.0,60.0,,,
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
606.941,18.2,70.24,85.0,60.0,58.62,66.87,43.09
607.091,18.2,70.2,85.0,60.0,,,
607.091,18.2,70.2,85.0,60.0,,,
607.091,18.2,70.2,85.0,60.0,,,
607.091,18.2,70.2,85.0,60.0,,,
607.242,18.21,70.16,85.0,60.0,,,
607.242,18.21,70.16,85.0,60.0,,,
607.242,18.21,70.16,85.0,60.0,,,
607.242,18.21,70.16,85.0,60.0,,,
607.391,18.22,70.11,85.0,60.0,,,
607.391,18.22,70.11,85.0,60.0,,,
607.391,18.22,70.11,85.0,60.0,,,
607.391,18.22,70.11,85.0,60.0,,,
607.541,18.23,70.07,85.0,60.0,,,
607.541,18.23,70.07,85.0,60.0,,,
607.541,18.23,70.07,85.0,60.0,,,
607.541,18.23,70.07,85.0,60.0,,,
607.691,18.23,70.03,85.0,60.0,,,
607.691,18.23,70.03,85.0,60.0,,,
607.691,18.23,70.03,85.0,60.0,,,
607.691,18.23,70.03,85.0,60.0,,,
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.841,18.24,69.99,85.0,60.0,58.03,66.45,42.6
607.991,18.25,69.95,85.0,60.0,,,
607.991,18.25,69.95,85.0,60.0,,,
607.991,18.25,69.95,85.0,60.0,,,
607.991,18.25,69.95,85.0,60.0,,,
608.141,18.25,69.91,85.0,60.0,,,
608.141,18.25,69.91,85.0,60.0,,,
608.141,18.25,69.91,85.0,60.0,,,
608.141,18.25,69.91,85.0,60.0,,,
608.291,18.27,69.87,85.0,60.0,,,
608.291,18.27,69.87,85.0,60.0,,,
608.291,18.27,69.87,85.0,60.0,,,
608.291,18.27,69.87,85.0,60.0,,,
608.441,18.27,69.83,85.0,60.0,,,
608.441,18.27,69.83,85.0,60.0,,,
608.441,18.27,69.83,85.0,60.0,,,
608.441,18.27,69.83,85.0,60.0,,,
608.591,18.28,69.78,85.0,60.0,,,
608.591,18.28,69.78,85.0,60.0,,,
608.591,18.28,69.78,85.0,60.0,,,
608.591,18.28,69.78,85.0,60.0,,,
608.741,18.28,69.74,85.0,60.0,,,
608.741,18.28,69.74,85.0,60.0,,,
608.741,18.28,69.74,85.0,60.0,,,
608.741,18.28,69.74,85.0,60.0,,,
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
608.891,18.29,69.7,85.0,60.0,57.58,66.14,42.32
609.041,18.3,69.66,85.0,60.0,,,
609.041,18.3,69.66,85.0,60.0,,,
609.041,18.3,69.66,85.0,60.0,,,
609.041,18.3,69.66,85.0,60.0,,,
609.191,18.31,69.62,85.0,60.0,,,
609.191,18.31,69.62,85.0,60.0,,,
609.191,18.31,69.62,85.0,60.0,,,
609.191,18.31,69.62,85.0,60.0,,,
609.341,18.32,69.58,85.0,60.0,,,
609.341,18.32,69.58,85.0,60.0,,,
609.341,18.32,69.58,85.0,60.0,,,
609.341,18.32,69.58,85.0,60.0,,,
609.491,18.32,69.54,85.0,60.0,,,
609.491,18.32,69.54,85.0,60.0,,,
609.491,18.32,69.54,85.0,60.0,,,
609.491,18.32,69.54,85.0,60.0,,,
609.641,18.34,69.5,85.0,60.0,,,
609.641,18.34,69.5,85.0,60.0,,,
609.641,18.34,69.5,85.0,60.0,,,
609.641,18.34,69.5,85.0,60.0,,,
609.791,18.34,69.46,85.0,60.0,,,
609.791,18.34,69.46,85.0,60.0,,,
609.791,18.34,69.46,85.0,60.0,,,
609.791,18.34,69.46,85.0,60.0,,,
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
609.941,18.34,69.42,85.0,60.0,57.06,65.71,41.98
610.091,18.35,69.37,85.0,60.0,,,
610.091,18.35,69.37,85.0,60.0,,,
610.091,18.35,69.37,85.0,60.0,,,
610.091,18.35,69.37,85.0,60.0,,,
610.242,18.36,69.33,85.0,60.0,,,
610.242,18.36,69.33,85.0,60.0,,,
610.242,18.36,69.33,85.0,60.0,,,
610.242,18.36,69.33,85.0,60.0,,,
610.391,18.37,69.29,85.0,60.0,,,
610.391,18.37,69.29,85.0,60.0,,,
610.391,18.37,69.29,85.0,60.0,,,
610.391,18.37,69.29,85.0,60.0,,,
610.541,18.38,69.25,85.0,60.0,,,
610.541,18.38,69.25,85.0,60.0,,,
610.541,18.38,69.25,85.0,60.0,,,
610.541,18.38,69.25,85.0,60.0,,,
610.691,18.39,69.21,85.0,60.0,,,
