timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQLiquidStg1
232.004,0,0,0,0
232.089,74.79,74.82,75,0
232.104,0,0,0,0
232.189,74.87,74.83,75,0
232.204,0,0,0,0
232.289,74.87,74.83,75,0
232.304,0,0,0,0
232.389,74.87,74.84,75,0
232.404,0,0,0,0
232.489,74.79,74.85,75,0
232.504,0,0,0,0
232.589,74.95,74.85,75,0
232.604,0,0,0,0
232.689,74.87,74.86,75,65.83
232.704,0,0,0,0
232.789,74.87,74.87,75,0
232.804,0,0,0,0
232.889,74.87,74.87,75,0
232.904,0,0,0,0
232.989,74.79,74.88,75,0
233.004,0,0,0,0
233.089,74.87,74.87,75,0
233.104,0,0,0,0
233.189,74.87,74.87,75,0
233.204,0,0,0,0
233.289,74.79,74.87,75,0
233.304,0,0,0,0
233.389,74.87,74.86,75,0
233.404,0,0,0,0
233.489,74.79,74.86,75,0
233.504,0,0,0,0
233.589,74.87,74.86,75,0
233.604,0,0,0,0
233.689,74.87,74.86,75,65.76
233.704,0,0,0,0
233.789,74.79,74.86,75,0
233.804,0,0,0,0
233.889,74.87,74.85,75,0
233.904,0,0,0,0
233.989,74.79,74.85,75,0
234.004,0,0,0,0
234.089,74.87,74.85,75,0
234.104,0,0,0,0
234.189,74.87,74.85,75,0
234.204,0,0,0,0
234.289,74.87,74.85,75,0
234.304,0,0,0,0
234.389,74.95,74.85,75,0
234.404,0,0,0,0
234.489,74.87,74.86,75,0
234.504,0,0,0,0
234.59,74.87,74.87,75,0
234.605,0,0,0,0
234.689,74.87,74.88,75,65.91
234.704,0,0,0,0
234.789,74.87,74.88,75,0
234.804,0,0,0,0
234.889,74.87,74.89,75,0
234.904,0,0,0,0
234.989,74.87,74.89,75,0
235.004,0,0,0,0
235.089,74.87,74.88,75,0
235.104,0,0,0,0
235.189,74.95,74.87,75,0
235.204,0,0,0,0
235.289,74.87,74.87,75,0
235.304,0,0,0,0
235.389,74.87,74.87,75,0
235.404,0,0,0,0
235.489,74.95,74.87,75,0
235.504,0,0,0,0
235.589,74.95,74.87,75,0
235.604,0,0,0,0
235.689,74.87,74.87,75,66.05
235.704,0,0,0,0
235.789,74.87,74.87,75,0
235.804,0,0,0,0
235.889,74.87,74.87,75,0
235.904,0,0,0,0
235.989,74.79,74.87,75,0
236.004,0,0,0,0
236.089,74.87,74.86,75,0
236.104,0,0,0,0
236.189,74.79,74.86,75,0
236.204,0,0,0,0
236.289,74.87,74.86,75,0
236.304,0,0,0,0
236.389,74.87,74.86,75,0
236.404,0,0,0,0
236.489,74.87,74.86,75,0
236.504,0,0,0,0
236.589,74.87,74.87,75,0
236.604,0,0,0,0
236.69,74.87,74.87,75,65.83
236.705,0,0,0,0
236.789,74.87,74.87,75,0
236.804,0,0,0,0
236.889,74.87,74.87,75,0
236.904,0,0,0,0
236.989,74.79,74.86,75,0
237.004,0,0,0,0
237.089,74.95,74.86,75,0
237.104,0,0,0,0
237.189,74.87,74.86,75,0
237.204,0,0,0,0
237.289,74.87,74.86,75,0
237.304,0,0,0,0
237.389,74.87,74.87,75,0
237.404,0,0,0,0
237.489,74.95,74.87,75,0
237.504,0,0,0,0
237.589,74.79,74.88,75,0
237.604,0,0,0,0
237.689,74.79,74.87,75,0
237.704,0,0,0,0
237.789,74.87,74.87,75,66.05
237.804,0,0,0,0
237.889,74.87,74.87,75,0
237.904,0,0,0,0
237.989,74.95,74.87,75,0
238.004,0,0,0,0
238.089,74.79,74.87,75,0
238.104,0,0,0,0
238.188,74.79,74.87,75,0
238.203,0,0,0,0
238.289,74.87,74.87,75,0
238.304,0,0,0,0
238.389,74.79,74.86,75,0
238.404,0,0,0,0
238.489,74.87,74.86,75,0
238.504,0,0,0,0
238.589,74.79,74.85,75,0
238.604,0,0,0,0
238.689,74.87,74.85,75,0
238.702,0,0,0,0
238.789,74.79,74.85,75,65.91
238.803,0,0,0,0
238.889,74.87,74.85,75,0
238.904,0,0,0,0
238.989,74.87,74.85,75,0
239.004,0,0,0,0
239.089,74.87,74.85,75,0
239.104,0,0,0,0
239.189,74.87,74.85,75,0
239.204,0,0,0,0
239.289,74.87,74.85,75,0
239.304,0,0,0,0
239.389,74.87,74.85,75,0
239.404,0,0,0,0
239.489,74.95,74.86,75,0
239.504,0,0,0,0
239.589,74.87,74.86,75,0
239.604,0,0,0,0
239.689,74.95,74.87,75,0
239.704,0,0,0,0
239.789,74.79,74.87,75,65.94
239.804,0,0,0,0
239.889,74.79,74.87,75,0
239.904,0,0,0,0
239.992,74.79,74.87,75,0
240.007,0,0,0,0
240.089,74.79,74.86,75,0
240.104,0,0,0,0
240.189,74.87,74.85,75,0
240.204,0,0,0,0
240.289,74.87,74.84,75,0
240.304,0,0,0,0
240.389,74.95,74.84,75,0
240.404,0,0,0,0
240.489,74.87,74.84,75,0
240.504,0,0,0,0
240.589,74.87,74.84,75,0
240.604,0,0,0,0
240.689,74.79,74.85,75,0
240.704,0,0,0,0
240.789,74.87,74.85,75,66.05
240.804,0,0,0,0
240.889,74.95,74.85,75,0
240.904,0,0,0,0
240.989,74.87,74.85,75,0
241.004,0,0,0,0
241.089,74.87,74.86,75,0
241.104,0,0,0,0
241.189,74.87,74.86,75,0
241.204,0,0,0,0
241.289,74.95,74.86,75,0
241.304,0,0,0,0
241.389,74.95,74.86,75,0
241.404,0,0,0,0
241.489,74.87,74.86,75,0
241.504,0,0,0,0
241.589,74.79,74.86,75,0
241.604,0,0,0,0
241.689,74.79,74.86,75,0
241.704,0,0,0,0
241.789,74.87,74.86,75,65.98
241.804,0,0,0,0
241.889,74.95,74.85,75,0
241.904,0,0,0,0
241.989,74.87,74.85,75,0
242.004,0,0,0,0
242.089,74.87,74.85,75,0
242.103,0,0,0,0
242.189,74.87,74.86,75,0
242.204,0,0,0,0
242.289,74.87,74.86,75,0
242.304,0,0,0,0
242.389,74.79,74.86,75,0
242.404,0,0,0,0
242.489,74.87,74.86,75,0
242.504,0,0,0,0
242.589,74.79,74.86,75,0
242.604,0,0,0,0
242.689,74.79,74.86,75,0
242.704,0,0,0,0
242.789,74.87,74.86,75,66.05
242.804,0,0,0,0
242.889,74.79,74.85,75,0
242.904,0,0,0,0
242.99,74.87,74.84,75,0
243.005,0,0,0,0
243.089,74.87,74.84,75,0
243.104,0,0,0,0
243.189,74.79,74.84,75,0
243.204,0,0,0,0
243.289,74.79,74.84,75,0
243.304,0,0,0,0
243.389,74.95,74.83,75,0
243.404,0,0,0,0
243.489,74.95,74.84,75,0
243.504,0,0,0,0
243.589,74.95,74.86,75,0
243.604,0,0,0,0
243.689,74.87,74.87,75,0
243.705,0,0,0,0
243.789,74.87,74.89,75,65.76
243.804,0,0,0,0
243.889,74.87,74.9,75,0
243.904,0,0,0,0
243.989,74.95,74.91,75,0
244.004,0,0,0,0
244.089,74.95,74.91,75,0
244.104,0,0,0,0
244.189,74.87,74.92,75,0
244.204,0,0,0,0
244.289,74.95,74.91,75,0
244.304,0,0,0,0
244.389,74.87,74.91,75,0
244.404,0,0,0,0
244.489,74.79,74.91,75,0
244.504,0,0,0,0
244.589,74.95,74.9,75,0
244.604,0,0,0,0
244.689,74.87,74.9,75,0
244.704,0,0,0,0
244.789,74.95,74.89,75,66.14
244.804,0,0,0,0
244.889,74.95,74.89,75,0
244.904,0,0,0,0
244.989,74.87,74.89,75,0
245.004,0,0,0,0
245.089,74.87,74.89,75,0
245.104,0,0,0,0
245.189,74.87,74.88,75,0
245.204,0,0,0,0
245.289,74.95,74.88,75,0
245.304,0,0,0,0
245.389,74.95,74.89,75,0
245.404,0,0,0,0
245.489,74.95,74.9,75,0
245.504,0,0,0,0
245.589,74.95,74.91,75,0
245.604,0,0,0,0
245.689,74.95,74.92,75,0
245.704,0,0,0,0
245.789,74.95,74.93,75,65.94
245.804,0,0,0,0
245.889,74.95,74.94,75,0
245.904,0,0,0,0
245.989,74.95,74.94,75,0
246.004,0,0,0,0
246.089,74.95,74.94,75,0
246.104,0,0,0,0
246.189,74.95,74.94,75,0
246.204,0,0,0,0
246.289,74.87,74.94,75,0
246.304,0,0,0,0
246.389,74.95,74.94,75,0
246.404,0,0,0,0
246.489,74.95,74.94,75,0
246.504,0,0,0,0
246.589,74.87,74.94,75,0
246.604,0,0,0,0
246.689,74.95,74.93,75,0
246.704,0,0,0,0
246.789,74.95,74.93,75,65.76
246.804,0,0,0,0
246.889,74.95,74.93,75,0
246.904,0,0,0,0
246.989,74.95,74.93,75,0
247.004,0,0,0,0
247.089,74.95,74.93,75,0
247.104,0,0,0,0
247.189,74.95,74.92,75,0
247.204,0,0,0,0
247.289,74.87,74.92,75,0
247.304,0,0,0,0
247.389,74.95,74.91,75,0
247.404,0,0,0,0
247.489,74.87,74.91,75,0
247.504,0,0,0,0
247.589,74.95,74.92,75,0
247.604,0,0,0,0
247.689,74.95,74.92,75,0
247.704,0,0,0,0
247.789,74.95,74.92,75,66.11
247.804,0,0,0,0
247.889,74.95,74.93,75,0
247.904,0,0,0,0
247.989,74.87,74.93,75,0
248.004,0,0,0,0
248.089,74.95,74.93,75,0
248.104,0,0,0,0
248.189,74.95,74.94,75,0
248.204,0,0,0,0
248.289,74.95,74.94,75,0
248.304,0,0,0,0
248.389,74.95,74.94,75,0
248.404,0,0,0,0
248.489,74.95,74.94,75,0
248.504,0,0,0,0
248.589,74.95,74.94,75,0
248.604,0,0,0,0
248.689,74.87,74.94,75,0
248.704,0,0,0,0
248.789,74.95,74.93,75,66.14
248.804,0,0,0,0
248.889,74.95,74.93,75,0
248.904,0,0,0,0
248.989,74.87,74.93,75,0
249.004,0,0,0,0
249.089,74.95,74.93,75,0
249.104,0,0,0,0
249.189,74.87,74.93,75,0
249.204,0,0,0,0
249.289,74.95,74.93,75,0
249.304,0,0,0,0
249.389,74.87,74.93,75,0
249.404,0,0,0,0
249.489,74.95,74.93,75,0
249.504,0,0,0,0
249.591,74.95,74.93,75,0
249.606,0,0,0,0
249.689,74.95,74.93,75,0
249.704,0,0,0,0
249.789,74.95,74.93,75,0
249.804,0,0,0,66.07
249.889,74.95,74.93,75,0
249.904,0,0,0,0
249.989,74.95,74.94,75,0
250.004,0,0,0,0
250.089,74.95,74.94,75,0
250.104,0,0,0,0
250.189,74.95,74.94,75,0
250.204,0,0,0,0
250.289,74.95,74.94,75,0
250.304,0,0,0,0
250.389,74.95,74.95,75,0
250.404,0,0,0,0
250.489,74.95,74.95,75,0
250.504,0,0,0,0
250.589,74.95,74.95,75,0
250.604,0,0,0,0
250.689,74.95,74.95,75,0
250.704,0,0,0,0
250.789,74.95,74.95,75,0
250.804,0,0,0,0
250.889,74.95,74.95,75,65.98
250.904,0,0,0,0
250.989,74.95,74.95,75,0
251.004,0,0,0,0
251.089,74.87,74.95,75,0
251.104,0,0,0,0
251.189,74.95,74.94,75,0
251.204,0,0,0,0
251.289,74.95,74.94,75,0
251.304,0,0,0,0
251.389,74.95,74.94,75,0
251.404,0,0,0,0
251.489,74.95,74.94,75,0
251.504,0,0,0,0
251.589,74.95,74.94,75,0
251.604,0,0,0,0
251.689,74.95,74.94,75,0
251.704,0,0,0,0
251.789,74.95,74.94,75,0
251.804,0,0,0,0
251.889,74.95,74.95,75,65.87
251.904,0,0,0,0
251.989,74.95,74.95,75,0
252.004,0,0,0,0
252.089,74.95,74.95,75,0
252.104,0,0,0,0
252.189,74.95,74.95,75,0
252.204,0,0,0,0
252.29,74.95,74.95,75,0
252.333,0,0,0,0
252.402,74.95,74.95,75,0
252.417,0,0,0,0
252.502,74.95,74.95,75,0
252.518,0,0,0,0
252.601,74.95,74.95,75,0
252.622,0,0,0,0
252.701,74.95,74.95,75,0
252.716,0,0,0,0
252.801,74.95,74.95,75,0
252.816,0,0,0,0
252.901,74.95,74.95,75,65.76
252.916,0,0,0,0
253.001,74.95,74.95,75,0
253.016,0,0,0,0
253.101,74.95,74.95,75,0
253.116,0,0,0,0
253.201,74.95,74.95,75,0
253.216,0,0,0,0
253.301,74.95,74.95,75,0
253.316,0,0,0,0
253.402,74.95,74.95,75,0
253.417,0,0,0,0
253.502,74.95,74.95,75,0
253.517,0,0,0,0
253.601,74.95,74.95,75,0
253.616,0,0,0,0
253.701,74.95,74.95,75,0
253.716,0,0,0,0
253.8,74.95,74.95,75,0
253.815,0,0,0,0
253.901,74.95,74.95,75,65.87
253.916,0,0,0,0
254.001,74.95,74.95,75,0
254.015,0,0,0,0
254.101,74.95,74.95,75,0
254.115,0,0,0,0
254.201,74.95,74.95,75,0
254.216,0,0,0,0
254.301,74.95,74.95,75,0
254.316,0,0,0,0
254.401,74.95,74.95,75,0
254.416,0,0,0,0
254.501,74.95,74.95,75,0
254.516,0,0,0,0
254.601,74.95,74.95,75,0
254.616,0,0,0,0
254.701,74.95,74.95,75,0
254.716,0,0,0,0
254.801,74.95,74.95,75,0
254.816,0,0,0,0
254.901,74.95,74.95,75,66.05
254.916,0,0,0,0
255.001,74.95,74.95,75,0
255.016,0,0,0,0
255.101,74.95,74.95,75,0
255.116,0,0,0,0
255.201,74.95,74.95,75,0
255.216,0,0,0,0
255.301,74.95,74.95,75,0
255.316,0,0,0,0
255.401,74.95,74.95,75,0
255.416,0,0,0,0
255.501,74.95,74.95,75,0
255.516,0,0,0,0
255.601,74.95,74.95,75,0
255.616,0,0,0,0
255.701,74.95,74.95,75,0
255.716,0,0,0,0
255.801,74.95,74.95,75,0
255.816,0,0,0,0
255.901,74.95,74.95,75,66.05
255.916,0,0,0,0
256.001,74.95,74.95,75,0
256.016,0,0,0,0
256.101,74.95,74.95,75,0
256.116,0,0,0,0
256.201,74.95,74.95,75,0
256.216,0,0,0,0
256.301,74.95,74.95,75,0
256.316,0,0,0,0
256.401,74.95,74.95,75,0
256.416,0,0,0,0
256.501,74.95,74.95,75,0
256.516,0,0,0,0
256.601,74.95,74.95,75,0
256.616,0,0,0,0
256.701,74.95,74.95,75,0
256.716,0,0,0,0
256.801,74.95,74.95,75,0
256.816,0,0,0,0
256.901,74.95,74.95,75,66.02
256.916,0,0,0,0
257.001,74.95,74.95,75,0
257.015,0,0,0,0
257.101,74.95,74.95,75,0
257.116,0,0,0,0
257.201,74.95,74.95,75,0
257.216,0,0,0,0
257.301,75.03,74.95,75,0
257.316,0,0,0,0
257.401,74.95,74.96,75,0
257.416,0,0,0,0
257.501,74.95,74.96,75,0
257.516,0,0,0,0
257.601,74.95,74.96,75,0
257.616,0,0,0,0
257.701,74.95,74.96,75,0
257.716,0,0,0,0
257.801,74.95,74.95,75,0
257.816,0,0,0,0
257.902,74.95,74.95,75,65.91
257.917,0,0,0,0
258.001,74.95,74.95,75,0
258.016,0,0,0,0
258.101,75.03,74.95,75,0
258.116,0,0,0,0
258.201,74.95,74.95,75,0
258.216,0,0,0,0
258.301,74.95,74.95,75,0
258.316,0,0,0,0
258.401,74.95,74.95,75,0
258.416,0,0,0,0
258.501,74.95,74.95,75,0
258.516,0,0,0,0
258.601,74.95,74.95,75,0
258.616,0,0,0,0
258.701,74.95,74.95,75,0
258.716,0,0,0,0
258.801,74.95,74.95,75,0
258.816,0,0,0,0
258.901,74.95,74.95,75,65.94
258.916,0,0,0,0
259.001,74.95,74.96,75,0
259.016,0,0,0,0
259.101,74.95,74.95,75,0
259.116,0,0,0,0
259.201,74.95,74.95,75,0
259.216,0,0,0,0
259.301,74.95,74.95,75,0
259.316,0,0,0,0
259.401,74.95,74.95,75,0
259.416,0,0,0,0
259.501,74.95,74.95,75,0
259.516,0,0,0,0
259.601,74.95,74.95,75,0
259.616,0,0,0,0
259.701,74.95,74.95,75,0
259.716,0,0,0,0
259.801,74.95,74.95,75,0
259.816,0,0,0,0
259.901,74.95,74.95,75,65.83
259.916,0,0,0,0
260.001,74.95,74.95,75,0
260.016,0,0,0,0
260.101,74.95,74.95,75,0
260.116,0,0,0,0
260.202,74.95,74.95,75,0
260.217,0,0,0,0
260.301,74.95,74.95,75,0
260.315,0,0,0,0
260.401,74.95,74.95,75,0
260.416,0,0,0,0
260.501,74.95,74.95,75,0
260.515,0,0,0,0
260.601,74.95,74.95,75,0
260.615,0,0,0,0
260.701,74.95,74.95,75,0
260.716,0,0,0,0
260.801,74.95,74.95,75,0
260.816,0,0,0,0
260.901,74.95,74.95,75,66.11
260.916,0,0,0,0
261.001,74.95,74.95,75,0
261.016,0,0,0,0
261.101,74.95,74.95,75,0
261.116,0,0,0,0
261.201,74.95,74.95,75,0
261.216,0,0,0,0
261.301,74.95,74.95,75,0
261.315,0,0,0,0
261.401,74.95,74.95,75,0
261.416,0,0,0,0
261.501,74.95,74.95,75,0
261.516,0,0,0,0
261.601,74.95,74.95,75,0
261.616,0,0,0,0
261.701,74.95,74.95,75,0
261.718,0,0,0,0
261.801,74.95,74.95,75,0
261.816,0,0,0,0
261.901,74.95,74.95,75,66.07
261.917,0,0,0,0
262.001,74.95,74.95,75,0
262.016,0,0,0,0
262.101,74.95,74.95,75,0
262.116,0,0,0,0
262.201,74.95,74.95,75,0
262.217,0,0,0,0
262.301,74.95,74.95,75,0
262.316,0,0,0,0
262.401,74.95,74.95,75,0
262.421,0,0,0,0
262.504,74.95,74.95,75,0
262.519,0,0,0,0
262.604,74.95,74.95,75,0
262.619,0,0,0,0
262.704,74.95,74.95,75,0
262.719,0,0,0,0
262.804,74.95,74.95,75,0
262.819,0,0,0,0
262.904,74.95,74.95,75,0
262.919,0,0,0,0
263.004,74.95,74.95,75,66.14
263.019,0,0,0,0
263.104,74.95,74.95,75,0
263.119,0,0,0,0
263.204,74.95,74.95,75,0
263.219,0,0,0,0
263.304,74.95,74.95,75,0
263.319,0,0,0,0
263.404,74.95,74.95,75,0
263.419,0,0,0,0
263.504,74.95,74.95,75,0
263.519,0,0,0,0
263.604,74.95,74.95,75,0
263.619,0,0,0,0
263.704,74.95,74.95,75,0
263.719,0,0,0,0
263.804,74.95,74.95,75,0
263.819,0,0,0,0
263.904,74.95,74.95,75,0
263.919,0,0,0,0
264.004,74.95,74.95,75,66.02
264.019,0,0,0,0
264.104,74.95,74.95,75,0
264.119,0,0,0,0
264.204,74.95,74.95,75,0
264.219,0,0,0,0
264.304,74.95,74.95,75,0
264.319,0,0,0,0
264.404,74.95,74.95,75,0
264.419,0,0,0,0
264.504,74.95,74.95,75,0
264.519,0,0,0,0
264.604,74.95,74.94,75,0
264.619,0,0,0,0
264.704,74.95,74.94,75,0
264.719,0,0,0,0
264.804,74.95,74.94,75,0
264.819,0,0,0,0
264.904,74.95,74.94,75,0
264.919,0,0,0,0
265.004,74.95,74.94,75,65.98
265.019,0,0,0,0
265.104,74.95,74.94,75,0
265.119,0,0,0,0
265.204,74.95,74.94,75,0
265.22,0,0,0,0
265.304,74.87,74.95,75,0
265.319,0,0,0,0
265.404,74.95,74.94,75,0
265.419,0,0,0,0
265.504,74.95,74.94,75,0
265.519,0,0,0,0
265.604,74.95,74.94,75,0
265.619,0,0,0,0
265.704,74.95,74.94,75,0
265.719,0,0,0,0
265.804,74.95,74.94,75,0
265.819,0,0,0,0
265.904,74.95,74.94,75,0
265.919,0,0,0,0
266.004,74.95,74.94,75,66.22
266.019,0,0,0,0
266.104,74.95,74.93,75,0
266.119,0,0,0,0
266.204,74.95,74.93,75,0
266.219,0,0,0,0
266.304,74.87,74.93,75,0
266.319,0,0,0,0
266.404,74.95,74.93,75,0
266.419,0,0,0,0
266.504,74.87,74.92,75,0
266.519,0,0,0,0
266.604,74.87,74.92,75,0
266.619,0,0,0,0
266.704,74.95,74.91,75,0
266.719,0,0,0,0
266.804,74.95,74.91,75,0
266.819,0,0,0,0
266.904,74.87,74.91,75,0
266.918,0,0,0,0
267.004,74.87,74.91,75,65.98
267.019,0,0,0,0
267.104,74.79,74.91,75,0
267.119,0,0,0,0
267.204,74.87,74.9,75,0
267.219,0,0,0,0
267.304,74.79,74.89,75,0
267.319,0,0,0,0
267.404,74.95,74.88,75,0
267.419,0,0,0,0
267.504,74.95,74.87,75,0
267.519,0,0,0,0
267.604,74.95,74.87,75,0
267.619,0,0,0,0
267.704,74.87,74.88,75,0
267.719,0,0,0,0
267.804,74.95,74.89,75,0
267.819,0,0,0,0
267.904,74.87,74.89,75,0
267.919,0,0,0,0
268.004,74.79,74.89,75,65.98
268.019,0,0,0,0
268.104,74.87,74.89,75,0
268.119,0,0,0,0
268.204,74.87,74.88,75,0
268.219,0,0,0,0
268.304,74.87,74.87,75,0
268.319,0,0,0,0
268.404,74.87,74.87,75,0
268.419,0,0,0,0
268.504,74.87,74.87,75,0
268.519,0,0,0,0
268.604,74.87,74.87,75,0
268.619,0,0,0,0
268.704,74.87,74.87,75,0
268.718,0,0,0,0
268.804,74.95,74.88,75,0
268.819,0,0,0,0
268.904,74.95,74.88,75,0
268.919,0,0,0,0
269.004,74.87,74.89,75,66.02
269.018,0,0,0,0
269.104,74.87,74.9,75,0
269.119,0,0,0,0
269.204,74.95,74.9,75,0
269.219,0,0,0,0
269.304,74.87,74.9,75,0
269.319,0,0,0,0
269.404,74.79,74.9,75,0
269.419,0,0,0,0
269.504,74.87,74.9,75,0
269.519,0,0,0,0
269.604,74.87,74.89,75,0
269.619,0,0,0,0
269.704,74.87,74.88,75,0
269.719,0,0,0,0
269.804,74.87,74.87,75,0
269.819,0,0,0,0
269.904,74.87,74.87,75,0
269.919,0,0,0,0
270.004,74.87,74.87,75,65.76
270.019,0,0,0,0
270.104,74.87,74.87,75,0
270.119,0,0,0,0
270.204,74.87,74.87,75,0
270.219,0,0,0,0
270.304,74.95,74.88,75,0
270.319,0,0,0,0
270.404,74.87,74.89,75,0
270.419,0,0,0,0
270.504,74.95,74.89,75,0
270.519,0,0,0,0
270.604,74.95,74.9,75,0
270.619,0,0,0,0
270.704,74.95,74.91,75,0
270.719,0,0,0,0
270.804,74.95,74.91,75,0
270.819,0,0,0,0
270.904,74.87,74.91,75,0
270.919,0,0,0,0
271.004,74.95,74.91,75,65.94
271.019,0,0,0,0
271.104,74.87,74.91,75,0
271.119,0,0,0,0
271.204,74.87,74.91,75,0
271.219,0,0,0,0
271.304,74.79,74.9,75,0
271.319,0,0,0,0
271.404,74.79,74.89,75,0
271.419,0,0,0,0
271.504,74.95,74.88,75,0
271.52,0,0,0,0
271.604,74.79,74.87,75,0
271.619,0,0,0,0
271.704,74.95,74.86,75,0
271.719,0,0,0,0
271.804,74.87,74.86,75,0
271.822,0,0,0,0
271.904,74.95,74.85,75,0
271.919,0,0,0,0
272.004,74.87,74.85,75,65.98
272.019,0,0,0,0
272.104,74.79,74.86,75,0
272.119,0,0,0,0
272.204,74.95,74.86,75,0
272.22,0,0,0,0
272.304,74.95,74.86,75,0
272.319,0,0,0,0
272.409,74.87,74.87,75,0
272.434,0,0,0,0
272.505,74.95,74.87,75,0
272.52,0,0,0,0
272.605,74.95,74.88,75,0
272.62,0,0,0,0
272.705,74.87,74.89,75,0
272.72,0,0,0,0
272.805,74.95,74.9,75,0
272.82,0,0,0,0
272.905,74.87,74.9,75,0
272.92,0,0,0,0
273.005,74.95,74.9,75,65.98
273.02,0,0,0,0
273.105,74.95,74.9,75,0
273.12,0,0,0,0
273.205,74.95,74.91,75,0
273.22,0,0,0,0
273.305,74.87,74.91,75,0
273.32,0,0,0,0
273.405,74.87,74.91,75,0
273.42,0,0,0,0
273.505,74.87,74.91,75,0
273.52,0,0,0,0
273.605,74.87,74.91,75,0
273.621,0,0,0,0
273.705,74.87,74.9,75,0
273.72,0,0,0,0
273.805,74.87,74.89,75,0
273.82,0,0,0,0
273.905,74.79,74.88,75,0
273.92,0,0,0,0
274.005,74.87,74.87,75,0
274.02,0,0,0,66.05
274.105,74.87,74.86,75,0
274.12,0,0,0,0
274.205,74.79,74.85,75,0
274.22,0,0,0,0
274.305,74.87,74.85,75,0
274.32,0,0,0,0
274.405,74.87,74.85,75,0
274.42,0,0,0,0
274.505,74.87,74.85,75,0
274.52,0,0,0,0
274.605,74.87,74.86,75,0
274.62,0,0,0,0
274.705,74.87,74.86,75,0
274.72,0,0,0,0
274.805,74.95,74.86,75,0
274.82,0,0,0,0
274.905,74.87,74.87,75,0
274.92,0,0,0,0
275.005,74.95,74.88,75,0
275.02,0,0,0,0
275.105,74.87,74.88,75,65.98
275.12,0,0,0,0
275.205,74.95,74.89,75,0
275.22,0,0,0,0
275.305,74.87,74.89,75,0
275.32,0,0,0,0
275.405,74.87,74.9,75,0
275.42,0,0,0,0
275.505,74.95,74.9,75,0
275.52,0,0,0,0
275.605,74.95,74.9,75,0
275.62,0,0,0,0
275.705,74.95,74.9,75,0
275.72,0,0,0,0
275.805,74.87,74.91,75,0
275.82,0,0,0,0
275.905,74.95,74.91,75,0
275.92,0,0,0,0
276.005,74.95,74.92,75,0
276.02,0,0,0,0
276.105,74.87,74.92,75,66.02
276.12,0,0,0,0
276.205,74.87,74.92,75,0
276.22,0,0,0,0
276.305,74.95,74.92,75,0
276.32,0,0,0,0
276.405,74.87,74.92,75,0
276.42,0,0,0,0
276.505,74.95,74.92,75,0
276.52,0,0,0,0
276.605,74.87,74.92,75,0
276.62,0,0,0,0
276.705,74.95,74.92,75,0
276.72,0,0,0,0
276.805,74.87,74.91,75,0
276.82,0,0,0,0
276.905,74.95,74.91,75,0
276.92,0,0,0,0
277.005,74.95,74.91,75,0
277.02,0,0,0,0
277.105,74.95,74.91,75,65.83
277.12,0,0,0,0
277.205,74.95,74.91,75,0
277.22,0,0,0,0
277.305,74.87,74.91,75,0
277.32,0,0,0,0
277.405,74.95,74.91,75,0
277.42,0,0,0,0
277.505,74.87,74.91,75,0
277.52,0,0,0,0
277.605,74.87,74.9,75,0
277.62,0,0,0,0
277.705,74.87,74.9,75,0
277.72,0,0,0,0
277.805,74.87,74.89,75,0
277.82,0,0,0,0
277.905,74.95,74.89,75,0
277.92,0,0,0,0
278.005,74.87,74.89,75,0
278.02,0,0,0,0
278.105,74.95,74.89,75,65.94
278.12,0,0,0,0
278.205,74.95,74.89,75,0
278.22,0,0,0,0
278.305,74.95,74.9,75,0
278.32,0,0,0,0
278.405,74.95,74.9,75,0
278.42,0,0,0,0
278.505,74.87,74.9,75,0
278.52,0,0,0,0
278.605,74.87,74.9,75,0
278.62,0,0,0,0
278.706,74.95,74.9,75,0
278.721,0,0,0,0
278.805,74.87,74.9,75,0
278.82,0,0,0,0
278.905,74.87,74.9,75,0
278.92,0,0,0,0
279.005,74.95,74.9,75,0
279.02,0,0,0,0
279.105,74.87,74.89,75,65.94
279.12,0,0,0,0
279.205,74.87,74.89,75,0
279.22,0,0,0,0
279.305,74.87,74.9,75,0
279.32,0,0,0,0
279.405,74.87,74.9,75,0
279.42,0,0,0,0
279.505,74.87,74.9,75,0
279.52,0,0,0,0
279.605,74.87,74.9,75,0
279.62,0,0,0,0
279.705,74.87,74.9,75,0
279.72,0,0,0,0
279.805,74.87,74.89,75,0
279.82,0,0,0,0
279.905,74.95,74.89,75,0
279.921,0,0,0,0
280.005,74.95,74.89,75,0
280.02,0,0,0,0
280.105,74.87,74.9,75,65.98
280.12,0,0,0,0
280.205,74.95,74.9,75,0
280.22,0,0,0,0
280.305,74.87,74.9,75,0
280.32,0,0,0,0
280.405,74.95,74.91,75,0
280.42,0,0,0,0
280.505,74.95,74.91,75,0
280.52,0,0,0,0
280.605,74.95,74.92,75,0
280.62,0,0,0,0
280.705,74.87,74.92,75,0
280.72,0,0,0,0
280.805,74.87,74.92,75,0
280.82,0,0,0,0
280.908,74.87,74.92,75,0
280.923,0,0,0,0
281.005,74.87,74.91,75,0
281.02,0,0,0,0
281.105,74.95,74.91,75,66.11
281.12,0,0,0,0
281.205,74.87,74.91,75,0
281.22,0,0,0,0
281.305,74.87,74.91,75,0
281.32,0,0,0,0
281.405,74.95,74.91,75,0
281.42,0,0,0,0
