timeSinceBootSeconds,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQStg1Liquid,dataQStg1Slug
845.409,90.11,90.11,60.0,90.0,,,,,,
845.559,90.11,90.11,60.0,90.0,,,,,,
845.71,90.09,90.09,60.0,90.0,,,,,,
845.86,90.1,90.1,60.0,90.0,,,,,,
846.009,90.1,90.1,60.0,90.0,,,,,,
846.159,90.08,90.08,60.0,90.0,,,,,,
846.309,90.08,90.08,60.0,90.0,,,,,,
846.46,90.08,90.08,60.0,90.0,,,,,,
846.609,90.06,90.06,60.0,90.0,,,,,,
846.759,90.04,90.04,60.0,90.0,,,,,,
846.909,90.02,90.02,60.0,90.0,,,,,,
847.059,90.01,90.01,60.0,90.0,,,,,,
847.209,90.0,90.0,60.0,90.0,,,,,,
847.359,89.98,89.98,60.0,90.0,,,,,,
847.509,90.0,90.0,60.0,90.0,,,,,,
847.659,90.01,90.01,60.0,90.0,,,,,,
847.809,90.01,90.01,60.0,90.0,,,,,,
847.959,89.99,89.99,60.0,90.0,,,,,,
848.11,89.98,89.98,60.0,90.0,,,,,,
848.259,89.96,89.96,60.0,90.0,,,,,,
848.409,89.97,89.97,60.0,90.0,,,,,,
848.559,89.93,89.93,60.0,90.0,,,,,,
848.71,89.94,89.94,60.0,90.0,,,,,,
848.859,89.94,89.94,60.0,90.0,,,,,,
849.009,89.94,89.94,60.0,90.0,,,,,,
849.159,89.95,89.95,60.0,90.0,,,,,,
849.311,89.96,89.96,60.0,90.0,,,,,,
849.459,89.94,89.94,60.0,90.0,,,,,,
849.609,89.96,89.96,60.0,90.0,,,,,,
849.759,89.95,89.95,60.0,90.0,,,,,,
849.909,89.96,89.96,60.0,90.0,,,,,,
850.06,89.96,89.96,60.0,90.0,,,,,,
850.209,89.93,89.93,60.0,90.0,,,,,,
850.385,89.9,89.9,60.0,90.0,,,,,,
850.534,89.92,89.92,60.0,90.0,,,,,,
850.684,89.9,89.9,60.0,90.0,,,,,,
850.834,89.91,89.91,60.0,90.0,,,,,,
850.984,89.88,89.88,60.0,90.0,,,,,,
851.134,89.87,89.87,60.0,90.0,,,,,,
851.284,89.85,89.85,60.0,90.0,,,,,,
851.434,89.86,89.86,60.0,90.0,,,,,,
851.585,89.88,89.88,60.0,90.0,,,,,,
851.734,89.85,89.85,60.0,90.0,,,,,,
851.884,89.83,89.83,60.0,90.0,,,,,,
852.034,89.82,89.82,60.0,90.0,,,,,,
852.185,89.82,89.82,60.0,90.0,,,,,,
852.334,89.81,89.81,60.0,90.0,,,,,,
852.484,89.78,89.78,60.0,90.0,,,,,,
852.634,89.78,89.78,60.0,90.0,,,,,,
852.784,89.76,89.76,60.0,90.0,,,,,,
852.934,89.75,89.75,60.0,90.0,,,,,,
853.084,89.76,89.76,60.0,90.0,,,,,,
853.234,89.78,89.78,60.0,90.0,,,,,,
853.384,89.77,89.77,60.0,90.0,,,,,,
853.534,89.74,89.74,60.0,90.0,,,,,,
853.685,89.72,89.72,60.0,90.0,,,,,,
853.835,89.72,89.72,60.0,90.0,,,,,,
853.984,89.72,89.72,60.0,90.0,,,,,,
854.134,89.71,89.71,60.0,90.0,,,,,,
854.284,89.71,89.71,60.0,90.0,,,,,,
854.434,89.72,89.72,60.0,90.0,,,,,,
854.584,89.68,89.68,60.0,90.0,,,,,,
854.734,89.67,89.67,60.0,90.0,,,,,,
854.884,89.65,89.65,60.0,90.0,,,,,,
855.035,89.62,89.62,60.0,90.0,,,,,,
855.184,89.62,89.62,60.0,90.0,,,,,,
855.334,89.64,89.64,60.0,90.0,,,,,,
855.484,89.66,89.66,60.0,90.0,,,,,,
855.634,89.64,89.64,60.0,90.0,,,,,,
855.784,89.64,89.64,60.0,90.0,,,,,,
855.935,89.62,89.62,60.0,90.0,,,,,,
856.085,89.63,89.63,60.0,90.0,,,,,,
856.234,89.66,89.66,60.0,90.0,,,,,,
856.384,89.6,89.6,60.0,90.0,,,,,,
856.534,89.59,89.59,60.0,90.0,,,,,,
856.685,89.55,89.55,60.0,90.0,,,,,,
856.834,89.55,89.55,60.0,90.0,,,,,,
856.984,89.56,89.56,60.0,90.0,,,,,,
857.135,89.55,89.55,60.0,90.0,,,,,,
857.284,89.56,89.56,60.0,90.0,,,,,,
857.434,89.56,89.56,60.0,90.0,,,,,,
857.585,89.53,89.53,60.0,90.0,,,,,,
857.734,89.53,89.53,60.0,90.0,,,,,,
857.884,89.52,89.52,60.0,90.0,,,,,,
858.034,89.51,89.51,60.0,90.0,,,,,,
858.184,89.51,89.51,60.0,90.0,,,,,,
858.334,89.48,89.48,60.0,90.0,,,,,,
858.484,89.49,89.49,60.0,90.0,,,,,,
858.634,89.48,89.48,60.0,90.0,,,,,,
858.784,89.46,89.46,60.0,90.0,,,,,,
858.935,89.45,89.45,60.0,90.0,,,,,,
859.085,89.44,89.44,60.0,90.0,,,,,,
859.234,89.42,89.42,60.0,90.0,,,,,,
859.386,89.42,89.42,60.0,90.0,,,,,,
859.534,89.39,89.39,60.0,90.0,,,,,,
859.684,89.39,89.39,60.0,90.0,,,,,,
859.834,89.34,89.34,60.0,90.0,,,,,,
859.984,89.35,89.35,60.0,90.0,,,,,,
860.134,89.36,89.36,60.0,90.0,,,,,,
860.284,89.35,89.35,60.0,90.0,,,,,,
860.435,89.36,89.36,60.0,90.0,,,,,,
860.585,89.36,89.36,60.0,90.0,,,,,,
860.735,89.34,89.34,90.0,90.0,,,,,,
860.884,89.33,89.33,90.0,90.0,,,,,,
861.034,89.34,89.34,90.0,90.0,,,,,,
861.184,89.34,89.34,90.0,90.0,,,,,,
861.334,89.36,89.36,90.0,90.0,,,,,,
861.484,89.37,89.37,90.0,90.0,,,,,,
861.635,89.4,89.4,90.0,90.0,,,,,,
861.784,89.45,89.45,90.0,90.0,,,,,,
861.934,89.49,89.49,90.0,90.0,,,,,,
862.084,89.57,89.57,90.0,90.0,,,,,,
862.234,89.62,89.62,90.0,90.0,,,,,,
862.384,89.72,89.72,90.0,90.0,,,,,,
862.534,89.78,89.78,90.0,90.0,,,,,,
862.684,89.84,89.84,90.0,90.0,,,,,,
862.834,89.91,89.91,90.0,90.0,,,,,,
862.984,90.03,90.03,90.0,90.0,,,,,,
863.134,90.08,90.08,90.0,90.0,,,,,,
863.284,90.16,90.16,90.0,90.0,,,,,,
863.434,90.21,90.21,90.0,90.0,,,,,,
863.584,90.26,90.26,90.0,90.0,,,,,,
863.734,90.33,90.33,90.0,90.0,,,,,,
863.885,90.34,90.34,90.0,90.0,,,,,,
864.034,90.38,90.38,90.0,90.0,,,,,,
864.184,90.36,90.36,90.0,90.0,,,,,,
864.334,90.39,90.39,90.0,90.0,,,,,,
864.484,90.35,90.35,90.0,90.0,,,,,,
864.634,90.35,90.35,90.0,90.0,,,,,,
864.784,90.33,90.33,90.0,90.0,,,,,,
864.934,90.29,90.29,90.0,90.0,,,,,,
865.084,90.28,90.28,90.0,90.0,,,,,,
865.234,90.28,90.28,90.0,90.0,,,,,,
865.384,90.25,90.25,90.0,90.0,,,,,,
865.534,90.19,90.19,90.0,90.0,,,,,,
865.684,90.15,90.15,90.0,90.0,,,,,,
865.834,90.1,90.1,90.0,90.0,,,,,,
865.984,90.06,90.06,90.0,90.0,,,,,,
866.135,90.03,90.03,90.0,90.0,,,,,,
866.284,90.02,90.02,90.0,90.0,,,,,,
866.434,89.94,89.94,90.0,90.0,,,,,,
866.584,89.89,89.89,90.0,90.0,,,,,,
866.734,89.88,89.88,90.0,90.0,,,,,,
866.884,89.85,89.85,90.0,90.0,,,,,,
867.034,89.83,89.83,90.0,90.0,,,,,,
867.184,89.83,89.83,90.0,90.0,,,,,,
867.334,89.81,89.81,90.0,90.0,,,,,,
867.484,89.81,89.81,90.0,90.0,,,,,,
867.634,89.79,89.79,90.0,90.0,,,,,,
867.784,89.8,89.8,90.0,90.0,,,,,,
867.934,89.81,89.81,90.0,90.0,,,,,,
868.084,89.83,89.83,90.0,90.0,,,,,,
868.234,89.8,89.8,90.0,90.0,,,,,,
868.384,89.81,89.81,90.0,90.0,,,,,,
868.534,89.84,89.84,90.0,90.0,,,,,,
868.684,89.86,89.86,90.0,90.0,,,,,,
868.834,89.87,89.87,90.0,90.0,,,,,,
868.984,89.89,89.89,90.0,90.0,,,,,,
869.134,89.91,89.91,90.0,90.0,,,,,,
869.284,89.94,89.94,90.0,90.0,,,,,,
869.435,89.95,89.95,90.0,90.0,,,,,,
869.584,89.95,89.95,90.0,90.0,,,,,,
869.734,89.99,89.99,90.0,90.0,,,,,,
869.884,90.02,90.02,90.0,90.0,,,,,,
870.034,90.03,90.03,90.0,90.0,,,,,,
870.184,90.05,90.05,90.0,90.0,,,,,,
870.334,90.08,90.08,90.0,90.0,,,,,,
870.484,90.1,90.1,90.0,90.0,,,,,,
870.635,90.11,90.11,90.0,90.0,,,,,,
870.784,90.09,90.09,90.0,90.0,,,,,,
870.934,90.09,90.09,90.0,90.0,,,,,,
871.084,90.11,90.11,90.0,90.0,,,,,,
871.234,90.13,90.13,90.0,90.0,,,,,,
871.403,90.12,90.12,90.0,90.0,,,,,,
871.553,90.13,90.13,90.0,90.0,,,,,,
871.702,90.1,90.1,90.0,90.0,,,,,,
871.852,90.1,90.1,90.0,90.0,,,,,,
872.002,90.08,90.08,90.0,90.0,,,,,,
872.152,90.08,90.08,90.0,90.0,,,,,,
872.302,90.05,90.05,90.0,90.0,,,,,,
872.452,90.06,90.06,90.0,90.0,,,,,,
872.602,90.04,90.04,90.0,90.0,,,,,,
872.752,90.05,90.05,90.0,90.0,,,,,,
872.902,90.02,90.02,90.0,90.0,,,,,,
873.052,90.01,90.01,90.0,90.0,,,,,,
873.202,90.0,90.0,90.0,90.0,,,,,,
873.352,89.97,89.97,90.0,90.0,,,,,,
873.502,89.95,89.95,90.0,90.0,,,,,,
873.652,89.94,89.94,90.0,90.0,,,,,,
873.802,89.94,89.94,90.0,90.0,,,,,,
873.953,89.93,89.93,90.0,90.0,,,,,,
874.103,89.92,89.92,90.0,90.0,,,,,,
874.252,89.94,89.94,90.0,90.0,,,,,,
874.402,89.96,89.96,90.0,90.0,,,,,,
874.552,89.95,89.95,90.0,90.0,,,,,,
874.702,89.98,89.98,90.0,90.0,,,,,,
874.852,89.93,89.93,90.0,90.0,,,,,,
875.003,89.95,89.95,90.0,90.0,,,,,,
875.152,89.95,89.95,90.0,90.0,,,,,,
875.302,89.93,89.93,90.0,90.0,,,,,,
875.452,89.92,89.92,90.0,90.0,,,,,,
875.602,89.93,89.93,90.0,90.0,,,,,,
875.752,89.95,89.95,90.0,90.0,,,,,,
875.902,89.96,89.96,90.0,90.0,,,,,,
876.052,89.96,89.96,90.0,90.0,,,,,,
876.203,89.97,89.97,90.0,90.0,,,,,,
876.352,89.96,89.96,90.0,90.0,,,,,,
876.502,89.97,89.97,90.0,90.0,,,,,,
876.652,90.01,90.01,90.0,90.0,,,,,,
876.802,90.02,90.02,90.0,90.0,,,,,,
876.952,90.01,90.01,90.0,90.0,,,,,,
877.102,90.04,90.04,90.0,90.0,,,,,,
877.252,90.03,90.03,90.0,90.0,,,,,,
877.402,90.05,90.05,90.0,90.0,,,,,,
877.552,90.04,90.04,90.0,90.0,,,,,,
877.702,90.06,90.06,90.0,90.0,,,,,,
877.852,90.05,90.05,90.0,90.0,,,,,,
878.002,90.05,90.05,90.0,90.0,,,,,,
878.152,90.06,90.06,90.0,90.0,,,,,,
878.302,90.06,90.06,90.0,90.0,,,,,,
878.452,90.06,90.06,90.0,90.0,,,,,,
878.602,90.07,90.07,90.0,90.0,,,,,,
878.752,90.06,90.06,90.0,90.0,,,,,,
878.902,90.04,90.04,90.0,90.0,,,,,,
879.052,90.04,90.04,90.0,90.0,,,,,,
879.202,90.03,90.03,90.0,90.0,,,,,,
879.352,89.99,89.99,90.0,90.0,,,,,,
879.502,89.99,89.99,90.0,90.0,,,,,,
879.652,89.98,89.98,90.0,90.0,,,,,,
879.802,89.97,89.97,90.0,90.0,,,,,,
879.952,89.98,89.98,90.0,90.0,,,,,,
880.102,89.96,89.96,90.0,90.0,,,,,,
880.252,89.96,89.96,90.0,90.0,,,,,,
880.402,89.96,89.96,90.0,90.0,,,,,,
880.552,89.98,89.98,90.0,90.0,,,,,,
880.702,89.97,89.97,90.0,90.0,,,,,,
880.852,90.0,90.0,90.0,90.0,,,,,,
881.002,90.01,90.01,90.0,90.0,,,,,,
881.152,90.0,90.0,90.0,90.0,,,,,,
881.302,90.0,90.0,90.0,90.0,,,,,,
881.452,89.97,89.97,90.0,90.0,,,,,,
881.602,89.95,89.95,90.0,90.0,,,,,,
881.753,89.96,89.96,90.0,90.0,,,,,,
881.902,89.99,89.99,90.0,90.0,,,,,,
882.052,89.98,89.98,90.0,90.0,,,,,,
882.202,90.01,90.01,90.0,90.0,,,,,,
882.352,90.0,90.0,90.0,90.0,,,,,,
882.502,90.0,90.0,90.0,90.0,,,,,,
882.652,90.01,90.01,90.0,90.0,,,,,,
882.802,90.01,90.01,90.0,90.0,,,,,,
882.952,90.01,90.01,90.0,90.0,,,,,,
883.102,90.02,90.02,90.0,90.0,,,,,,
883.252,90.02,90.02,90.0,90.0,,,,,,
883.403,90.03,90.03,90.0,90.0,,,,,,
883.552,90.02,90.02,90.0,90.0,,,,,,
883.702,90.03,90.03,90.0,90.0,,,,,,
883.852,90.03,90.03,90.0,90.0,,,,,,
884.003,89.99,89.99,90.0,90.0,,,,,,
884.152,89.98,89.98,90.0,90.0,,,,,,
884.302,90.02,90.02,90.0,90.0,,,,,,
884.452,90.02,90.02,90.0,90.0,,,,,,
884.602,90.03,90.03,90.0,90.0,,,,,,
884.752,90.0,90.0,90.0,90.0,,,,,,
884.902,90.02,90.02,90.0,90.0,,,,,,
885.052,90.04,90.04,90.0,90.0,,,,,,
885.202,90.06,90.06,90.0,90.0,,,,,,
885.352,90.05,90.05,90.0,90.0,,,,,,
885.502,90.05,90.05,90.0,90.0,,,,,,
885.652,90.02,90.02,90.0,90.0,,,,,,
885.802,90.02,90.02,90.0,90.0,,,,,,
885.952,90.03,90.03,90.0,90.0,,,,,,
886.103,90.02,90.02,90.0,90.0,,,,,,
886.253,90.01,90.01,90.0,90.0,,,,,,
886.402,90.0,90.0,90.0,90.0,,,,,,
886.552,90.02,90.02,90.0,90.0,,,,,,
886.702,89.98,89.98,90.0,90.0,,,,,,
886.853,89.99,89.99,90.0,90.0,,,,,,
887.002,90.0,90.0,90.0,90.0,,,,,,
887.152,89.97,89.97,90.0,90.0,,,,,,
887.302,89.99,89.99,90.0,90.0,,,,,,
887.452,89.98,89.98,90.0,90.0,,,,,,
887.602,89.97,89.97,90.0,90.0,,,,,,
887.752,89.99,89.99,90.0,90.0,,,,,,
887.902,89.97,89.97,90.0,90.0,,,,,,
888.052,89.97,89.97,90.0,90.0,,,,,,
888.202,89.97,89.97,90.0,90.0,,,,,,
888.353,90.0,90.0,90.0,90.0,,,,,,
888.502,89.98,89.98,90.0,90.0,,,,,,
888.652,89.99,89.99,90.0,90.0,,,,,,
888.802,89.99,89.99,90.0,90.0,,,,,,
888.952,90.0,90.0,90.0,90.0,,,,,,
889.102,90.03,90.03,90.0,90.0,,,,,,
889.252,90.03,90.03,90.0,90.0,,,,,,
889.402,90.04,90.04,90.0,90.0,,,,,,
889.553,90.04,90.04,90.0,90.0,,,,,,
889.702,90.04,90.04,90.0,90.0,,,,,,
889.852,90.02,90.02,90.0,90.0,,,,,,
890.002,90.05,90.05,90.0,90.0,,,,,,
890.152,90.02,90.02,90.0,90.0,,,,,,
890.303,90.02,90.02,90.0,90.0,,,,,,
890.452,89.99,89.99,90.0,90.0,,,,,,
890.602,89.99,89.99,90.0,90.0,,,,,,
890.752,90.01,90.01,90.0,90.0,,,,,,
890.902,90.02,90.02,90.0,90.0,,,,,,
891.052,90.01,90.01,90.0,90.0,,,,,,
891.202,90.03,90.03,90.0,90.0,,,,,,
891.352,90.01,90.01,90.0,90.0,,,,,,
891.502,90.0,90.0,90.0,90.0,,,,,,
891.652,90.02,90.02,90.0,90.0,,,,,,
891.803,90.02,90.02,90.0,90.0,,,,,,
891.952,89.99,89.99,90.0,90.0,,,,,,
892.102,89.96,89.96,90.0,90.0,,,,,,
892.252,89.97,89.97,90.0,90.0,,,,,,
892.402,89.97,89.97,90.0,90.0,,,,,,
892.552,90.0,90.0,90.0,90.0,,,,,,
892.702,89.98,89.98,90.0,90.0,,,,,,
892.852,89.97,89.97,90.0,90.0,,,,,,
893.002,89.99,89.99,90.0,90.0,,,,,,
893.152,89.96,89.96,90.0,90.0,,,,,,
893.302,89.97,89.97,90.0,90.0,,,,,,
893.452,90.0,90.0,90.0,90.0,,,,,,
893.602,89.98,89.98,90.0,90.0,,,,,,
893.752,89.99,89.99,90.0,90.0,,,,,,
893.902,89.98,89.98,90.0,90.0,,,,,,
894.053,89.95,89.95,90.0,90.0,,,,,,
894.202,89.97,89.97,90.0,90.0,,,,,,
894.352,89.98,89.98,90.0,90.0,,,,,,
894.502,89.95,89.95,90.0,90.0,,,,,,
894.653,89.96,89.96,90.0,90.0,,,,,,
894.802,89.98,89.98,90.0,90.0,,,,,,
894.952,89.99,89.99,90.0,90.0,,,,,,
895.103,89.99,89.99,90.0,90.0,,,,,,
895.252,90.01,90.01,90.0,90.0,,,,,,
895.406,90.02,90.02,90.0,90.0,,,,,,
895.555,90.03,90.03,90.0,90.0,,,,,,
895.705,90.04,90.04,90.0,90.0,,,,,,
895.855,90.02,90.02,90.0,90.0,,,,,,
896.005,90.01,90.01,90.0,90.0,,,,,,
896.155,90.04,90.04,90.0,90.0,,,,,,
896.306,90.05,90.05,90.0,90.0,,,,,,
896.455,90.04,90.04,90.0,90.0,,,,,,
896.605,90.05,90.05,90.0,90.0,,,,,,
896.755,90.06,90.06,90.0,90.0,,,,,,
896.905,90.04,90.04,90.0,90.0,,,,,,
897.055,90.04,90.04,90.0,90.0,,,,,,
897.205,90.04,90.04,90.0,90.0,,,,,,
897.355,90.04,90.04,90.0,90.0,,,,,,
897.505,90.02,90.02,90.0,90.0,,,,,,
897.655,90.02,90.02,90.0,90.0,,,,,,
897.805,90.02,90.02,90.0,90.0,,,,,,
897.955,90.04,90.04,90.0,90.0,,,,,,
898.105,90.03,90.03,90.0,90.0,,,,,,
898.255,90.05,90.05,90.0,90.0,,,,,,
898.405,90.01,90.01,90.0,90.0,,,,,,
898.555,90.01,90.01,90.0,90.0,,,,,,
898.705,90.0,90.0,90.0,90.0,,,,,,
898.855,89.99,89.99,90.0,90.0,,,,,,
899.005,89.99,89.99,90.0,90.0,,,,,,
899.155,89.96,89.96,90.0,90.0,,,,,,
899.305,89.96,89.96,90.0,90.0,,,,,,
899.455,89.96,89.96,90.0,90.0,,,,,,
899.606,89.98,89.98,90.0,90.0,,,,,,
899.755,90.0,90.0,90.0,90.0,,,,,,
899.905,89.98,89.98,90.0,90.0,,,,,,
900.055,89.99,89.99,90.0,90.0,,,,,,
900.205,89.99,89.99,90.0,90.0,,,,,,
900.355,89.99,89.99,90.0,90.0,,,,,,
900.505,89.98,89.98,90.0,90.0,,,,,,
900.655,90.02,90.02,90.0,90.0,,,,,,
900.805,90.03,90.03,90.0,90.0,,,,,,
900.955,90.02,90.02,90.0,90.0,,,,,,
901.105,90.01,90.01,90.0,90.0,,,,,,
901.255,90.01,90.01,90.0,90.0,,,,,,
901.405,90.02,90.02,90.0,90.0,,,,,,
901.555,90.03,90.03,90.0,90.0,,,,,,
901.705,90.03,90.03,90.0,90.0,,,,,,
901.856,90.02,90.02,90.0,90.0,,,,,,
902.005,90.02,90.02,90.0,90.0,,,,,,
902.155,90.03,90.03,90.0,90.0,,,,,,
902.305,90.02,90.02,90.0,90.0,,,,,,
902.455,90.0,90.0,90.0,90.0,,,,,,
902.605,90.0,90.0,90.0,90.0,,,,,,
902.755,90.0,90.0,90.0,90.0,,,,,,
902.905,90.03,90.03,90.0,90.0,,,,,,
903.055,90.01,90.01,90.0,90.0,,,,,,
903.205,90.01,90.01,90.0,90.0,,,,,,
903.355,90.01,90.01,90.0,90.0,,,,,,
903.505,89.96,89.96,90.0,90.0,,,,,,
903.655,89.99,89.99,90.0,90.0,,,,,,
903.805,89.97,89.97,90.0,90.0,,,,,,
903.955,90.01,90.01,90.0,90.0,,,,,,
904.106,89.98,89.98,90.0,90.0,,,,,,
904.255,90.0,90.0,90.0,90.0,,,,,,
904.405,90.0,90.0,90.0,90.0,,,,,,
904.555,90.01,90.01,90.0,90.0,,,,,,
904.705,90.0,90.0,90.0,90.0,,,,,,
904.855,90.0,90.0,90.0,90.0,,,,,,
905.005,90.01,90.01,90.0,90.0,,,,,,
905.155,90.03,90.03,90.0,90.0,,,,,,
905.305,90.0,90.0,90.0,90.0,,,,,,
905.455,90.0,90.0,90.0,90.0,,,,,,
905.605,89.99,89.99,90.0,90.0,,,,,,
905.755,90.0,90.0,90.0,90.0,,,,,,
905.905,90.0,90.0,90.0,90.0,,,,,,
906.055,90.01,90.01,90.0,90.0,,,,,,
906.205,90.03,90.03,90.0,90.0,,,,,,
906.355,89.99,89.99,90.0,90.0,,,,,,
906.505,89.99,89.99,90.0,90.0,,,,,,
906.655,90.0,90.0,90.0,90.0,,,,,,
906.805,90.01,90.01,90.0,90.0,,,,,,
906.955,90.03,90.03,90.0,90.0,,,,,,
907.105,90.03,90.03,90.0,90.0,,,,,,
907.255,90.04,90.04,90.0,90.0,,,,,,
907.406,90.02,90.02,90.0,90.0,,,,,,
907.555,90.01,90.01,90.0,90.0,,,,,,
907.705,89.99,89.99,90.0,90.0,,,,,,
907.855,89.99,89.99,90.0,90.0,,,,,,
908.005,89.99,89.99,90.0,90.0,,,,,,
908.155,90.0,90.0,90.0,90.0,,,,,,
908.305,90.0,90.0,90.0,90.0,,,,,,
908.455,90.04,90.04,90.0,90.0,,,,,,
908.606,90.0,90.0,90.0,90.0,,,,,,
908.755,90.04,90.04,90.0,90.0,,,,,,
908.905,90.02,90.02,90.0,90.0,,,,,,
909.055,90.0,90.0,90.0,90.0,,,,,,
909.205,90.0,90.0,90.0,90.0,,,,,,
909.355,89.98,89.98,90.0,90.0,,,,,,
909.505,90.02,90.02,90.0,90.0,,,,,,
909.656,90.0,90.0,90.0,90.0,,,,,,
909.805,90.0,90.0,90.0,90.0,,,,,,
909.955,90.01,90.01,90.0,90.0,,,,,,
910.105,89.99,89.99,90.0,90.0,,,,,,
910.255,89.99,89.99,90.0,90.0,,,,,,
910.405,90.02,90.02,90.0,90.0,,,,,,
910.555,90.01,90.01,90.0,90.0,,,,,,
910.705,90.01,90.01,90.0,90.0,,,,,,
910.855,90.01,90.01,90.0,90.0,,,,,,
911.005,90.03,90.03,90.0,90.0,,,,,,
911.155,90.02,90.02,90.0,90.0,,,,,,
911.305,90.02,90.02,90.0,90.0,,,,,,
911.455,90.05,90.05,90.0,90.0,,,,,,
911.605,90.03,90.03,90.0,90.0,,,,,,
911.755,90.04,90.04,90.0,90.0,,,,,,
911.907,90.04,90.04,90.0,90.0,,,,,,
912.056,89.99,89.99,90.0,90.0,,,,,,
912.206,90.01,90.01,90.0,90.0,,,,,,
912.356,90.0,90.0,90.0,90.0,,,,,,
912.506,90.01,90.01,90.0,90.0,,,,,,
912.656,90.02,90.02,90.0,90.0,,,,,,
912.806,90.0,90.0,90.0,90.0,,,,,,
912.956,90.0,90.0,90.0,90.0,,,,,,
913.106,89.98,89.98,90.0,90.0,,,,,,
913.256,89.99,89.99,90.0,90.0,,,,,,
913.406,89.98,89.98,90.0,90.0,,,,,,
913.556,89.96,89.96,90.0,90.0,,,,,,
913.706,89.96,89.96,90.0,90.0,,,,,,
913.856,89.98,89.98,90.0,90.0,,,,,,
914.006,89.97,89.97,90.0,90.0,,,,,,
914.156,89.98,89.98,90.0,90.0,,,,,,
914.306,89.97,89.97,90.0,90.0,,,,,,
914.456,89.99,89.99,90.0,90.0,,,,,,
914.606,89.97,89.97,90.0,90.0,,,,,,
914.756,89.95,89.95,90.0,90.0,,,,,,
914.906,89.96,89.96,90.0,90.0,,,,,,
915.056,89.97,89.97,90.0,90.0,,,,,,
915.207,89.96,89.96,90.0,90.0,,,,,,
915.356,89.98,89.98,90.0,90.0,,,,,,
915.506,90.02,90.02,90.0,90.0,,,,,,
915.656,90.01,90.01,90.0,90.0,,,,,,
915.806,89.97,89.97,90.0,90.0,,,,,,
915.956,89.98,89.98,90.0,90.0,,,,,,
916.106,90.0,90.0,90.0,90.0,,,,,,
916.257,90.02,90.02,90.0,90.0,,,,,,
916.425,90.05,90.05,90.0,90.0,,,,,,
916.575,90.02,90.02,90.0,90.0,,,,,,
916.725,90.05,90.05,90.0,90.0,,,,,,
916.875,90.05,90.05,90.0,90.0,,,,,,
917.025,90.06,90.06,90.0,90.0,,,,,,
917.175,90.07,90.07,90.0,90.0,,,,,,
917.325,90.05,90.05,90.0,90.0,,,,,,
917.476,90.04,90.04,90.0,90.0,,,,,,
917.625,90.07,90.07,90.0,90.0,,,,,,
917.775,90.06,90.06,90.0,90.0,,,,,,
917.925,90.04,90.04,90.0,90.0,,,,,,
918.075,90.05,90.05,90.0,90.0,,,,,,
918.225,90.03,90.03,90.0,90.0,,,,,,
918.375,90.03,90.03,90.0,90.0,,,,,,
918.525,90.01,90.01,90.0,90.0,,,,,,
918.675,90.01,90.01,90.0,90.0,,,,,,
918.825,90.03,90.03,90.0,90.0,,,,,,
918.975,90.03,90.03,90.0,90.0,,,,,,
919.125,90.04,90.04,90.0,90.0,,,,,,
919.275,90.02,90.02,90.0,90.0,,,,,,
919.425,90.02,90.02,90.0,90.0,,,,,,
919.575,89.99,89.99,90.0,90.0,,,,,,
919.726,90.0,90.0,90.0,90.0,,,,,,
919.875,89.97,89.97,90.0,90.0,,,,,,
920.025,89.98,89.98,90.0,90.0,,,,,,
920.175,89.97,89.97,90.0,90.0,,,,,,
920.325,90.03,90.03,90.0,90.0,,,,,,
920.475,89.97,89.97,90.0,90.0,,,,,,
920.625,89.95,89.95,90.0,90.0,,,,,,
920.776,89.95,89.95,90.0,90.0,,,,,,
920.925,89.98,89.98,90.0,90.0,,,,,,
921.075,89.95,89.95,90.0,90.0,,,,,,
921.225,89.97,89.97,90.0,90.0,,,,,,
921.375,89.95,89.95,90.0,90.0,,,,,,
921.525,89.96,89.96,90.0,90.0,,,,,,
921.675,89.98,89.98,90.0,90.0,,,,,,
921.825,89.96,89.96,90.0,90.0,,,,,,
921.975,89.97,89.97,90.0,90.0,,,,,,
922.125,90.01,90.01,90.0,90.0,,,,,,
922.275,90.03,90.03,90.0,90.0,,,,,,
922.425,90.03,90.03,90.0,90.0,,,,,,
922.575,90.01,90.01,90.0,90.0,,,,,,
922.725,90.02,90.02,90.0,90.0,,,,,,
922.875,90.02,90.02,90.0,90.0,,,,,,
923.026,90.01,90.01,90.0,90.0,,,,,,
923.175,90.01,90.01,90.0,90.0,,,,,,
923.325,90.01,90.01,90.0,90.0,,,,,,
923.475,90.0,90.0,90.0,90.0,,,,,,
923.625,90.0,90.0,90.0,90.0,,,,,,
923.775,90.01,90.01,90.0,90.0,,,,,,
923.925,90.02,90.02,90.0,90.0,,,,,,
924.075,90.02,90.02,90.0,90.0,,,,,,
924.225,90.02,90.02,90.0,90.0,,,,,,
924.375,90.0,90.0,90.0,90.0,,,,,,
924.525,90.01,90.01,90.0,90.0,,,,,,
924.675,90.02,90.02,90.0,90.0,,,,,,
924.825,90.0,90.0,90.0,90.0,,,,,,
924.975,90.02,90.02,90.0,90.0,,,,,,
925.125,90.0,90.0,90.0,90.0,,,,,,
925.276,90.03,90.03,90.0,90.0,,,,,,
