Index,Text,X,S1,X,S2,X,S3,X,S4,X,S5,X,S6
1724,85.866,,,85.866,3.707000017,85.867,9.923000336,85.869,24.17499924,85.866,8.895999908,85.869,8.720000267
1725,85.882,,,85.882,3.700000048,85.881,9.852999687,85.882,24.14100075,85.883,8.907999992,85.883,8.645999908
1726,85.896,,,85.896,3.691999912,85.894,9.770000458,85.899,24.0189991,85.897,8.836999893,85.898,8.649000168
1727,85.911,,,85.911,3.683000088,85.909,9.800000191,85.915,24.02000046,85.912,8.836999893,85.913,8.668999672
1728,85.927,,,85.927,3.664000034,85.925,9.770000458,85.93,23.95999908,85.926,8.815999985,85.928,8.598999977
1729,85.942,,,85.942,3.707999945,85.939,9.725000381,85.946,23.92000008,85.942,8.80300045,85.942,8.576000214
1730,85.957,,,85.957,3.650000095,85.955,9.748000145,85.959,23.86499977,85.955,8.758000374,85.957,8.538000107
1731,85.973,,,85.973,3.674999952,85.969,9.729000092,85.975,23.78700066,85.972,8.748999596,85.973,8.56499958
1732,85.987,,,85.987,3.660000086,85.985,9.706000328,85.991,23.75699997,85.987,8.751999855,85.988,8.482999802
1733,86.001,,,86.001,3.630000114,86.002,9.675000191,86.005,23.66900063,86.002,8.701999664,86.004,8.501000404
1734,86.018,,,86.018,3.625999928,86.015,9.642999649,86.019,23.64900017,86.017,8.647000313,86.016,8.458999634
1735,86.033,,,86.033,3.637000084,86.031,9.609999657,86.035,23.5189991,86.031,8.631999969,86.031,8.44699955
1736,86.049,,,86.049,3.630000114,86.047,9.597000122,86.049,23.46800041,86.045,8.619999886,86.048,8.43500042
1737,86.065,,,86.065,3.598999977,86.061,9.602999687,86.064,23.38699913,86.061,8.579999924,86.063,8.423000336
1738,86.08,,,86.08,3.596999884,86.075,9.555000305,86.08,23.32299995,86.075,8.56799984,86.078,8.420999527
1739,86.092,,,86.092,3.628999949,86.091,9.517999649,86.094,23.2859993,86.09,8.520000458,86.093,8.380999565
1740,86.108,,,86.108,3.589999914,86.107,9.510000229,86.11,23.20800018,86.106,8.569000244,86.109,8.375
1741,86.123,,,86.123,3.589999914,86.121,9.447999954,86.126,23.15099907,86.122,8.56099987,86.123,8.373999596
1742,86.138,,,86.138,3.569999933,86.136,9.458999634,86.14,23.05999947,86.137,8.536000252,86.139,8.347999573
1743,86.155,,,86.155,3.572999954,86.152,9.43999958,86.155,22.94400024,86.152,8.496999741,86.151,8.354999542
1744,86.169,,,86.169,3.555999994,86.166,9.470000267,86.168,22.90699959,86.167,8.501000404,86.168,8.336000443
1745,86.184,,,86.184,3.535000086,86.181,9.390000343,86.184,22.84900093,86.182,8.432999611,86.184,8.343000412
1746,86.199,,,86.199,3.555999994,86.197,9.336000443,86.199,22.74500084,86.197,8.44299984,86.198,8.293000221
1747,86.213,,,86.213,3.530999899,86.212,9.295000076,86.211,22.71899986,86.213,8.407999992,86.214,8.289999962
1748,86.229,,,86.229,3.471999884,86.227,9.338000298,86.228,22.61300087,86.227,8.387999535,86.229,8.270999908
1749,86.244,,,86.244,3.460000038,86.242,9.309000015,86.243,22.54000092,86.243,8.350999832,86.244,8.23900032
1750,86.258,,,86.258,3.52699995,86.256,9.270999908,86.259,22.48699951,86.257,8.328000069,86.259,8.232999802
1751,86.273,,,86.273,3.503999949,86.271,9.263999939,86.273,22.37299919,86.271,8.385000229,86.272,8.244999886
1752,86.288,,,86.288,3.486000061,86.285,9.230999947,86.288,22.25799942,86.287,8.300000191,86.288,8.24600029
1753,86.303,,,86.303,3.493999958,86.299,9.220000267,86.301,22.19499969,86.302,8.269000053,86.303,8.190999985
1754,86.319,,,86.319,3.474999905,86.315,9.135000229,86.316,22.0890007,86.319,8.237000465,86.319,8.175999641
1755,86.335,,,86.335,3.467999935,86.331,9.170999527,86.331,22.0340004,86.332,8.213000298,86.333,8.133000374
1756,86.347,,,86.347,3.467000008,86.347,9.180000305,86.346,21.88400078,86.347,8.206999779,86.348,8.119000435
1757,86.363,,,86.363,3.450999975,86.361,9.12100029,86.36,21.8029995,86.363,8.256999969,86.361,8.147000313
1758,86.378,,,86.378,3.502000093,86.375,9.116999626,86.375,21.68799973,86.377,8.211999893,86.377,8.130999565
1759,86.392,,,86.392,3.448999882,86.391,9.107000351,86.39,21.6060009,86.393,8.159000397,86.392,8.090000153
1760,86.408,,,86.408,3.448999882,86.405,9.071000099,86.405,21.49900055,86.408,8.168999672,86.407,8.06799984
1761,86.421,,,86.421,3.431999922,86.421,9.006999969,86.42,21.43300056,86.423,8.144000053,86.421,8.020999908
1762,86.436,,,86.436,3.420000076,86.437,9.036999702,86.435,21.31599998,86.437,8.123999596,86.437,8.008999825
1763,86.452,,,86.452,3.482000113,86.45,8.996999741,86.451,21.19300079,86.452,8.081999779,86.451,8.012000084
1764,86.466,,,86.466,3.446000099,86.465,9.036999702,86.465,21.06599998,86.467,8.083999634,86.466,8.008999825
1765,86.481,,,86.481,3.421000004,86.481,8.998000145,86.48,20.99699974,86.482,8.059000015,86.481,8.020000458
1766,86.497,,,86.497,3.430999994,86.497,8.93999958,86.495,20.85199928,86.496,8.05300045,86.495,7.964000225
1767,86.511,,,86.511,3.474999905,86.511,8.942000389,86.509,20.70100021,86.511,8.008000374,86.511,7.946000099
1768,86.526,,,86.526,3.375999928,86.524,8.902999878,86.525,20.61599922,86.526,8.001999855,86.524,7.934999943
1769,86.541,,,86.541,3.388000011,86.539,8.909000397,86.54,20.47699928,86.542,7.967000008,86.539,7.893000126
1770,86.556,,,86.556,3.394000053,86.552,8.876000404,86.557,20.38299942,86.555,7.980000019,86.556,7.90899992
1771,86.572,,,86.572,3.375,86.569,8.843000412,86.572,20.20199966,86.57,7.883999825,86.57,7.868999958
1772,86.587,,,86.587,3.329999924,86.585,8.838999748,86.586,20.08699989,86.585,7.867000103,86.586,7.822000027
1773,86.6,,,86.6,3.292999983,86.599,8.81099987,86.601,19.90600014,86.599,7.889999866,86.601,7.875
1774,86.616,,,86.616,3.359999895,86.614,8.824000359,86.616,19.7689991,86.615,7.837999821,86.616,7.843999863
1775,86.632,,,86.632,3.414999962,86.629,8.791999817,86.631,19.60700035,86.63,7.870999813,86.632,7.791999817
1776,86.648,,,86.648,3.374000072,86.646,8.737999916,86.646,19.50699997,86.645,7.84100008,86.647,7.756000042
1777,86.664,,,86.664,3.335000038,86.66,8.763999939,86.661,19.32699966,86.659,7.77699995,86.661,7.765999794
1778,86.678,,,86.678,3.313999891,86.675,8.694999695,86.676,19.17099953,86.674,7.763000011,86.676,7.769999981
1779,86.692,,,86.692,3.338999987,86.689,8.732000351,86.691,19.00300026,86.69,7.787000179,86.693,7.739999771
1780,86.707,,,86.707,3.311000109,86.704,8.690999985,86.705,18.85700035,86.704,7.711999893,86.706,7.715000153
1781,86.722,,,86.722,3.247999907,86.72,8.680999756,86.72,18.72999954,86.718,7.732999802,86.722,7.684999943
1782,86.738,,,86.738,3.253000021,86.735,8.697999954,86.735,18.52499962,86.734,7.727000237,86.737,7.671000004
1783,86.754,,,86.754,3.244999886,86.75,8.664999962,86.749,18.34799957,86.749,7.652999878,86.752,7.704999924
1784,86.768,,,86.768,3.263999939,86.766,8.621999741,86.764,18.20199966,86.763,7.643000126,86.766,7.697999954
1785,86.782,,,86.782,3.313999891,86.78,8.56499958,86.778,18.00799942,86.779,7.629000187,86.782,7.638999939
1786,86.798,,,86.798,3.296000004,86.796,8.588999748,86.794,17.81800079,86.793,7.640999794,86.796,7.613999844
1787,86.813,,,86.813,3.257999897,86.812,8.538000107,86.811,17.61899948,86.808,7.593999863,86.812,7.629000187
1788,86.829,,,86.829,3.186000109,86.827,8.548999786,86.826,17.43300056,86.824,7.627999783,86.828,7.583000183
1789,86.844,,,86.844,3.256999969,86.839,8.55700016,86.84,17.23900032,86.839,7.590000153,86.844,7.603000164
1790,86.859,,,86.859,3.257999897,86.855,8.510000229,86.855,17.09600067,86.854,7.548999786,86.859,7.572999954
1791,86.874,,,86.874,3.188999891,86.87,8.527999878,86.87,16.91399956,86.868,7.513000011,86.873,7.522999763
1792,86.888,,,86.888,3.262000084,86.886,8.43200016,86.885,16.68899918,86.885,7.486999989,86.889,7.544000149
1793,86.903,,,86.903,3.257999897,86.901,8.432999611,86.899,16.47800064,86.9,7.453000069,86.903,7.498000145
1794,86.918,,,86.918,3.200999975,86.916,8.43999958,86.915,16.30800056,86.914,7.456999779,86.919,7.494999886
1795,86.934,,,86.934,3.194999933,86.932,8.397000313,86.93,16.07500076,86.93,7.443999767,86.934,7.479000092
1796,86.947,,,86.947,3.165999889,86.948,8.43200016,86.944,15.9119997,86.945,7.447999954,86.948,7.486000061
1797,86.962,,,86.962,3.157999992,86.961,8.343000412,86.96,15.68799973,86.961,7.397999763,86.962,7.459000111
1798,86.978,,,86.978,3.167000055,86.977,8.329999924,86.977,15.49300003,86.976,7.388000011,86.979,7.431000233
1799,86.993,,,86.993,3.15899992,86.992,8.359999657,86.991,15.33500004,86.991,7.361000061,86.994,7.399000168
1800,87.006,,,87.006,3.150000095,87.007,8.324999809,87.005,15.09599972,87.005,7.380000114,87.009,7.406000137
1801,87.022,,,87.022,3.177000046,87.023,8.286000252,87.021,14.88199997,87.02,7.311999798,87.024,7.403999805
1802,87.036,,,87.036,3.114000082,87.037,8.265999794,87.036,14.72299957,87.035,7.309000015,87.039,7.379000187
1803,87.052,,,87.052,3.119999886,87.051,8.23900032,87.051,14.46399975,87.051,7.318999767,87.052,7.368999958
1804,87.068,,,87.068,3.140000105,87.068,8.253000259,87.067,14.29100037,87.068,7.269000053,87.068,7.356999874
1805,87.081,,,87.081,3.141000032,87.08,8.220999718,87.083,14.05200005,87.082,7.324999809,87.081,7.326000214
1806,87.096,,,87.096,3.09800005,87.096,8.262000084,87.096,13.93000031,87.098,7.225999832,87.098,7.328000069
1807,87.111,,,87.111,3.099999905,87.112,8.173999786,87.111,13.74800014,87.114,7.247000217,87.112,7.300000191
1808,87.127,,,87.127,3.085999966,87.128,8.199999809,87.127,13.55700016,87.128,7.215000153,87.127,7.248000145
1809,87.142,,,87.142,3.078999996,87.142,8.168999672,87.143,13.33399963,87.143,7.175000191,87.143,7.247000217
1810,87.156,,,87.156,3.09100008,87.156,8.145999908,87.157,13.16499996,87.158,7.160999775,87.156,7.237999916
1811,87.171,,,87.171,3.075999975,87.172,8.145000458,87.171,13.01599979,87.176,7.160999775,87.172,7.225999832
1812,87.186,,,87.186,3.04399991,87.186,8.123000145,87.188,12.82199955,87.187,7.129000187,87.186,7.224999905
1813,87.202,,,87.202,3.069000006,87.2,8.102999687,87.203,12.63199997,87.203,7.085999966,87.2,7.157999992
1814,87.217,,,87.217,3.061000109,87.216,8.083999634,87.218,12.52400017,87.22,7.105999947,87.214,7.181000233
1815,87.23,,,87.23,3.094000101,87.232,8.065999985,87.233,12.35700035,87.235,7.087999821,87.231,7.138000011
1816,87.245,,,87.245,2.996000051,87.247,8.065999985,87.247,12.18000031,87.248,7.081999779,87.245,7.136000156
1817,87.261,,,87.261,3.035000086,87.262,7.984000206,87.264,12.03600025,87.263,7.050000191,87.26,7.129000187
1818,87.274,,,87.274,2.982000113,87.276,7.986000061,87.28,11.88599968,87.28,7.006999969,87.275,7.09100008
1819,87.29,,,87.29,2.990999937,87.29,7.972000122,87.294,11.78999996,87.294,7.013999939,87.289,7.076000214
1820,87.306,,,87.306,3.003000021,87.304,7.997000217,87.309,11.60200024,87.311,6.96600008,87.304,7.089000225
1821,87.321,,,87.321,2.993000031,87.321,7.940999985,87.324,11.47999954,87.323,6.994999886,87.32,7.072000027
1822,87.336,,,87.336,2.95600009,87.337,7.894000053,87.34,11.36200047,87.339,6.971000195,87.335,7.065999985
1823,87.352,,,87.352,2.953000069,87.353,7.931000233,87.355,11.21899986,87.355,6.921999931,87.351,7.050000191
1824,87.366,,,87.366,2.961999893,87.367,7.899000168,87.371,11.06499958,87.371,6.907999992,87.366,6.982999802
1825,87.381,,,87.381,2.971999884,87.382,7.862999916,87.384,10.95499992,87.385,6.881999969,87.381,6.988999844
1826,87.395,,,87.395,2.970999956,87.397,7.867000103,87.399,10.86800003,87.401,6.837999821,87.395,6.967999935
1827,87.408,,,87.408,2.947999954,87.411,7.84100008,87.413,10.73799992,87.416,6.822000027,87.411,6.949999809
1828,87.423,,,87.423,2.964999914,87.426,7.881999969,87.429,10.65699959,87.43,6.827000141,87.426,6.90500021
1829,87.438,,,87.438,2.934999943,87.442,7.815999985,87.443,10.50899982,87.447,6.787000179,87.441,6.868000031
1830,87.454,,,87.454,2.898999929,87.458,7.863999844,87.457,10.44799995,87.46,6.828999996,87.457,6.915999889
1831,87.469,,,87.469,2.91899991,87.474,7.833000183,87.47,10.31700039,87.475,6.765999794,87.473,6.869999886
1832,87.482,,,87.482,2.89199996,87.489,7.81799984,87.486,10.27400017,87.491,6.711999893,87.489,6.854000092
1833,87.498,,,87.498,2.875999928,87.503,7.752999783,87.501,10.18299961,87.507,6.708000183,87.505,6.821000099
1834,87.515,,,87.515,2.904000044,87.519,7.72300005,87.516,10.09000015,87.52,6.714000225,87.519,6.821000099
1835,87.529,,,87.529,2.888999939,87.535,7.738999844,87.53,10.0369997,87.536,6.72300005,87.534,6.785999775
1836,87.545,,,87.545,2.885999918,87.55,7.775000095,87.545,9.965000153,87.552,6.681000233,87.549,6.795000076
1837,87.559,,,87.559,2.844000101,87.565,7.701000214,87.56,9.854000092,87.567,6.663000107,87.564,6.736000061
1838,87.575,,,87.575,2.828999996,87.579,7.681000233,87.575,9.781999588,87.581,6.614999771,87.58,6.734000206
1839,87.589,,,87.589,2.852999926,87.594,7.686999798,87.589,9.73900032,87.596,6.611999989,87.594,6.765999794
1840,87.605,,,87.605,2.851999998,87.608,7.649000168,87.605,9.640000343,87.612,6.565000057,87.61,6.675000191
1841,87.62,,,87.62,2.83100009,87.622,7.645999908,87.618,9.579000473,87.626,6.605000019,87.627,6.706999779
1842,87.633,,,87.633,2.818000078,87.637,7.653999805,87.633,9.539999962,87.641,6.581999779,87.642,6.683000088
1843,87.647,,,87.647,2.818000078,87.654,7.631999969,87.646,9.44699955,87.654,6.545000076,87.656,6.678999901
1844,87.664,,,87.664,2.789000034,87.668,7.590000153,87.663,9.420000076,87.67,6.508999825,87.67,6.678999901
1845,87.679,,,87.679,2.835999966,87.684,7.592000008,87.677,9.350999832,87.685,6.505000114,87.685,6.635000229
1846,87.694,,,87.694,2.819999933,87.7,7.565999985,87.691,9.31099987,87.701,6.515999794,87.7,6.617000103
1847,87.71,,,87.71,2.821000099,87.713,7.543000221,87.707,9.223999977,87.716,6.468999863,87.716,6.610000134
1848,87.725,,,87.725,2.780999899,87.729,7.53399992,87.723,9.210000038,87.729,6.451000214,87.729,6.620999813
1849,87.741,,,87.741,2.808000088,87.743,7.524000168,87.737,9.107999802,87.746,6.409999847,87.745,6.586999893
1850,87.756,,,87.756,2.765000105,87.756,7.494999886,87.753,9.118000031,87.76,6.440999985,87.76,6.524000168
1851,87.771,,,87.771,2.750999928,87.771,7.481999874,87.768,9.053999901,87.776,6.40199995,87.777,6.545000076
1852,87.788,,,87.788,2.73300004,87.787,7.491000175,87.784,9.015000343,87.788,6.407000065,87.792,6.521999836
1853,87.801,,,87.801,2.76699996,87.801,7.459000111,87.798,8.94699955,87.805,6.347000122,87.807,6.510000229
1854,87.817,,,87.817,2.76699996,87.815,7.43200016,87.815,8.88599968,87.82,6.322999954,87.819,6.510000229
1855,87.831,,,87.831,2.746999979,87.831,7.413000107,87.83,8.875,87.833,6.334000111,87.835,6.5
1856,87.847,,,87.847,2.72300005,87.848,7.416999817,87.844,8.81799984,87.85,6.31099987,87.85,6.462999821
1857,87.862,,,87.862,2.680999994,87.862,7.40199995,87.86,8.82199955,87.863,6.342999935,87.865,6.389999866
1858,87.877,,,87.877,2.730999947,87.875,7.438000202,87.876,8.769000053,87.878,6.243999958,87.881,6.409999847
1859,87.892,,,87.892,2.73300004,87.891,7.397999763,87.893,8.696000099,87.894,6.236000061,87.895,6.403999805
1860,87.907,,,87.907,2.700999975,87.907,7.355000019,87.908,8.687000275,87.908,6.241000175,87.909,6.401000023
1861,87.923,,,87.923,2.677999973,87.919,7.357999802,87.923,8.675000191,87.924,6.181000233,87.923,6.368000031
1862,87.938,,,87.938,2.700999975,87.934,7.331999779,87.937,8.61400032,87.94,6.221000195,87.939,6.374000072
1863,87.952,,,87.952,2.674999952,87.95,7.301000118,87.954,8.586000443,87.954,6.153999805,87.953,6.350999832
1864,87.967,,,87.967,2.687999964,87.967,7.275000095,87.967,8.548000336,87.967,6.197000027,87.967,6.342999935
1865,87.98,,,87.98,2.640000105,87.981,7.304999828,87.982,8.550000191,87.983,6.125,87.984,6.301000118
1866,87.996,,,87.996,2.688999891,87.996,7.243999958,87.996,8.493000031,87.998,6.146999836,87.996,6.303999901
1867,88.012,,,88.012,2.657999992,88.012,7.231999874,88.013,8.430999756,88.012,6.097000122,88.012,6.303999901
1868,88.027,,,88.027,2.677000046,88.028,7.224999905,88.029,8.388999939,88.028,6.086999893,88.028,6.278999805
1869,88.042,,,88.042,2.684999943,88.041,7.215000153,88.046,8.373000145,88.045,6.078000069,88.043,6.263000011
1870,88.057,,,88.057,2.657000065,88.057,7.21999979,88.061,8.383000374,88.06,6.048999786,88.058,6.229000092
1871,88.073,,,88.073,2.63499999,88.073,7.177999973,88.078,8.329000473,88.075,6.021999836,88.073,6.201000214
1872,88.086,,,88.086,2.612999916,88.086,7.139999866,88.092,8.291999817,88.091,6.035999775,88.087,6.231999874
1873,88.102,,,88.102,2.631000042,88.102,7.153999805,88.107,8.277999878,88.104,6.017000198,88.102,6.171000004
1874,88.117,,,88.117,2.611999989,88.117,7.143000126,88.123,8.217000008,88.121,6.031000137,88.118,6.164999962
1875,88.132,,,88.132,2.638999939,88.133,7.210999966,88.139,8.208000183,88.135,5.945000172,88.132,6.140999794
1876,88.148,,,88.148,2.599999905,88.148,7.171999931,88.152,8.194999695,88.152,5.960999966,88.146,6.139999866
1877,88.163,,,88.163,2.631999969,88.161,7.09100008,88.166,8.166999817,88.167,5.90899992,88.162,6.131999969
1878,88.178,,,88.178,2.566999912,88.175,7.083000183,88.182,8.151000023,88.182,5.928999901,88.179,6.144000053
1879,88.193,,,88.193,2.565000057,88.192,7.123000145,88.198,8.086000443,88.198,5.872000217,88.193,6.089000225
1880,88.208,,,88.208,2.609999895,88.206,7.06400013,88.21,8.085000038,88.212,5.840000153,88.208,6.092999935
1881,88.222,,,88.222,2.549000025,88.22,7.080999851,88.225,8.085000038,88.228,5.893000126,88.222,6.056000233
1882,88.237,,,88.237,2.552999973,88.235,7.039000034,88.241,8.022000313,88.242,5.869999886,88.239,6.065000057
1883,88.252,,,88.252,2.513000011,88.25,7.052999973,88.254,8.022999763,88.258,5.809000015,88.253,6.008999825
1884,88.268,,,88.268,2.569000006,88.267,6.995999813,88.27,7.993999958,88.271,5.800000191,88.268,6.006999969
1885,88.284,,,88.284,2.516000032,88.28,6.995999813,88.283,7.984000206,88.287,5.797999859,88.282,6.013000011
1886,88.298,,,88.298,2.520999908,88.296,6.961999893,88.298,7.941999912,88.301,5.772999763,88.297,6.010000229
1887,88.313,,,88.313,2.572000027,88.31,6.954999924,88.314,7.931000233,88.316,5.765999794,88.313,5.978000164
1888,88.329,,,88.329,2.579999924,88.325,6.979000092,88.327,7.883999825,88.331,5.738999844,88.326,5.951000214
1889,88.344,,,88.344,2.559999943,88.341,6.914999962,88.341,7.922999859,88.344,5.748000145,88.342,5.956999779
1890,88.359,,,88.359,2.5,88.356,6.926000118,88.356,7.863999844,88.36,5.708000183,88.357,5.952000141
1891,88.374,,,88.374,2.499000072,88.369,6.934000015,88.369,7.829999924,88.374,5.701000214,88.373,5.947999954
1892,88.389,,,88.389,2.500999928,88.384,6.883999825,88.385,7.772999763,88.388,5.668000221,88.387,5.894999981
1893,88.405,,,88.405,2.480000019,88.399,6.894000053,88.4,7.798999786,88.404,5.671999931,88.401,5.910999775
1894,88.418,,,88.418,2.545000076,88.416,6.842999935,88.411,7.755000114,88.417,5.675000191,88.417,5.889999866
1895,88.434,,,88.434,2.486999989,88.43,6.870999813,88.428,7.768000126,88.431,5.631999969,88.432,5.837999821
1896,88.448,,,88.448,2.50999999,88.446,6.831999779,88.444,7.789999962,88.446,5.571000099,88.447,5.856999874
1897,88.463,,,88.463,2.476999998,88.461,6.870999813,88.459,7.65199995,88.461,5.571000099,88.462,5.802999973
1898,88.478,,,88.478,2.47300005,88.476,6.828999996,88.474,7.697999954,88.476,5.583000183,88.478,5.795000076
1899,88.493,,,88.493,2.430000067,88.492,6.815000057,88.488,7.677000046,88.49,5.527999878,88.491,5.763000011
1900,88.507,,,88.507,2.434000015,88.506,6.760000229,88.503,7.666999817,88.506,5.56099987,88.507,5.794000149
1901,88.522,,,88.522,2.414000034,88.519,6.790999889,88.516,7.643000126,88.52,5.514999866,88.521,5.756999969
1902,88.538,,,88.538,2.431999922,88.535,6.777999878,88.533,7.580999851,88.536,5.494999886,88.537,5.729000092
1903,88.553,,,88.553,2.450999975,88.552,6.714000225,88.548,7.570000172,88.548,5.552000046,88.551,5.703000069
1904,88.567,,,88.567,2.431999922,88.567,6.71999979,88.564,7.514999866,88.563,5.482999802,88.567,5.690999985
1905,88.582,,,88.582,2.437000036,88.582,6.711999893,88.581,7.499000072,88.579,5.492000103,88.581,5.701000214
1906,88.598,,,88.598,2.433000088,88.598,6.755000114,88.597,7.471000195,88.594,5.477000237,88.597,5.664000034
1907,88.613,,,88.613,2.38499999,88.61,6.71600008,88.611,7.500999928,88.609,5.441999912,88.611,5.671000004
1908,88.628,,,88.628,2.440999985,88.626,6.708000183,88.626,7.46600008,88.625,5.43200016,88.627,5.662000179
1909,88.642,,,88.642,2.400000095,88.642,6.657999992,88.643,7.46600008,88.64,5.421000004,88.643,5.659999847
1910,88.657,,,88.657,2.381000042,88.658,6.665999889,88.659,7.473999977,88.654,5.392000198,88.657,5.635000229
1911,88.671,,,88.671,2.414999962,88.671,6.657999992,88.674,7.414999962,88.669,5.334000111,88.671,5.597000122
1912,88.686,,,88.686,2.415999889,88.688,6.631999969,88.689,7.392000198,88.685,5.349999905,88.687,5.565999985
1913,88.702,,,88.702,2.411000013,88.702,6.587999821,88.705,7.426000118,88.698,5.361999989,88.702,5.578999996
1914,88.716,,,88.716,2.351000071,88.717,6.580999851,88.721,7.381999969,88.714,5.355000019,88.717,5.558000088
1915,88.731,,,88.731,2.407000065,88.729,6.597000122,88.736,7.354000092,88.73,5.326000214,88.733,5.552000046
1916,88.746,,,88.746,2.368999958,88.746,6.546999931,88.751,7.331999779,88.745,5.278999805,88.746,5.527999878
1917,88.761,,,88.761,2.35800004,88.761,6.561999798,88.767,7.34499979,88.759,5.31400013,88.762,5.513000011
1918,88.776,,,88.776,2.334000111,88.777,6.512000084,88.784,7.318999767,88.776,5.28399992,88.779,5.484000206
1919,88.791,,,88.791,2.38499999,88.791,6.554999828,88.798,7.329999924,88.791,5.241000175,88.794,5.467000008
1920,88.806,,,88.806,2.335999966,88.806,6.526000023,88.812,7.263000011,88.806,5.218999863,88.808,5.46600008
1921,88.82,,,88.82,2.33100009,88.82,6.493999958,88.828,7.255000114,88.821,5.274000168,88.823,5.425000191
1922,88.836,,,88.836,2.34800005,88.837,6.498000145,88.843,7.203000069,88.836,5.223999977,88.837,5.445000172
1923,88.852,,,88.852,2.332999945,88.851,6.505000114,88.858,7.171999931,88.852,5.205999851,88.852,5.380000114
1924,88.865,,,88.865,2.355999947,88.866,6.534999847,88.874,7.166999817,88.868,5.203999996,88.869,5.385000229
1925,88.881,,,88.881,2.323999882,88.881,6.443999767,88.889,7.077000141,88.883,5.159999847,88.884,5.388999939
1926,88.897,,,88.897,2.309999943,88.895,6.479000092,88.903,7.118000031,88.898,5.184999943,88.897,5.366000175
1927,88.909,,,88.909,2.34800005,88.911,6.43200016,88.918,7.107999802,88.913,5.164999962,88.913,5.359000206
1928,88.927,,,88.927,2.34800005,88.925,6.421000004,88.931,7.085999966,88.928,5.145999908,88.929,5.353000164
1929,88.942,,,88.942,2.295000076,88.94,6.389999866,88.947,7.081999779,88.942,5.122000217,88.942,5.316999912
1930,88.958,,,88.958,2.312000036,88.955,6.447000027,88.962,7.078999996,88.956,5.138999939,88.958,5.31400013
1931,88.974,,,88.974,2.234999895,88.97,6.377999783,88.976,7.035999775,88.97,5.098999977,88.973,5.27699995
1932,88.987,,,88.987,2.34100008,88.986,6.415999889,88.993,7.02699995,88.985,5.080999851,88.989,5.28399992
1933,89.002,,,89.002,2.292000055,88.999,6.386000156,89.008,7.044000149,89.002,5.09800005,89.003,5.271999836
1934,89.018,,,89.018,2.260999918,89.015,6.362999916,89.021,7.002999783,89.017,5.026000023,89.018,5.262000084
1935,89.032,,,89.032,2.311000109,89.031,6.335999966,89.035,6.993000031,89.032,5.046000004,89.033,5.204999924
1936,89.047,,,89.047,2.322000027,89.044,6.290999889,89.048,6.980999947,89.046,5.015999794,89.046,5.235000134
1937,89.062,,,89.062,2.299999952,89.061,6.342000008,89.064,6.907000065,89.061,5.034999847,89.061,5.175000191
1938,89.078,,,89.078,2.239000082,89.075,6.301000118,89.078,6.956999779,89.077,4.96600008,89.075,5.209000111
1939,89.093,,,89.093,2.296000004,89.089,6.293000221,89.092,6.920000076,89.091,5.019999981,89.091,5.173999786
1940,89.108,,,89.108,2.24000001,89.105,6.316999912,89.107,6.857999802,89.106,4.982999802,89.107,5.164000034
1941,89.122,,,89.122,2.236999989,89.121,6.303999901,89.121,6.882999897,89.123,5,89.121,5.122000217
1942,89.137,,,89.137,2.220999956,89.137,6.251999855,89.136,6.874000072,89.138,4.977000237,89.136,5.117000103
1943,89.152,,,89.152,2.198999882,89.153,6.271999836,89.15,6.843999863,89.152,4.953000069,89.149,5.09100008
1944,89.167,,,89.167,2.203999996,89.167,6.231999874,89.166,6.836999893,89.166,4.952000141,89.165,5.072999954
1945,89.183,,,89.183,2.244999886,89.182,6.262000084,89.18,6.809999943,89.18,4.897999763,89.18,5.09499979
1946,89.196,,,89.196,2.242000103,89.197,6.243999958,89.193,6.80700016,89.197,4.890999794,89.194,5.03399992
1947,89.212,,,89.212,2.23300004,89.211,6.232999802,89.208,6.782000065,89.213,4.916999817,89.209,5.061999798
1948,89.227,,,89.227,2.200000048,89.226,6.15500021,89.224,6.754000187,89.227,4.875999928,89.225,5.031000137
1949,89.242,,,89.242,2.210000038,89.243,6.177999973,89.238,6.737999916,89.243,4.868000031,89.241,5.047999859
1950,89.256,,,89.256,2.280999899,89.257,6.196000099,89.253,6.727000237,89.259,4.837999821,89.254,5.026000023
1951,89.272,,,89.272,2.174999952,89.272,6.169000149,89.268,6.672999859,89.273,4.835999966,89.268,4.994999886
1952,89.283,,,89.283,2.20600009,89.287,6.163000107,89.284,6.677000046,89.288,4.870999813,89.284,4.953999996
1953,89.299,,,89.299,2.209000111,89.303,6.102000237,89.299,6.656000137,89.303,4.842000008,89.3,4.943999767
1954,89.315,,,89.315,2.213000059,89.318,6.085000038,89.315,6.673999786,89.318,4.840000153,89.314,4.919000149
1955,89.328,,,89.328,2.197999954,89.332,6.085999966,89.329,6.618999958,89.334,4.824999809,89.331,4.928999901
1956,89.344,,,89.344,2.180999994,89.349,6.090000153,89.344,6.587999821,89.348,4.772999763,89.345,4.933000088
1957,89.358,,,89.358,2.164000034,89.362,6.065999985,89.359,6.600999832,89.363,4.853000164,89.359,4.877999783
1958,89.374,,,89.374,2.160000086,89.377,6.031000137,89.375,6.527999878,89.377,4.791999817,89.374,4.894000053
1959,89.39,,,89.39,2.210999966,89.392,6.03399992,89.389,6.599999905,89.391,4.791999817,89.39,4.868000031
